Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Time_Period_Evening,Time_Period_Late Evening,Time_Period_Morning,Time_Period_Night,Rented Bike Count
-7.9,31.0,1.4,2000.0,-22.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,210
-6.9,23.0,4.6,1963.0,-24.6,1.28,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,166
12.1,54.0,1.3,1820.0,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,716
5.1,,1.4,321.0,3.1,0.25,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,273
22.1,94.0,0.9,624.0,21.0,0.22,1.5,0.0,Summer,No Holiday,Yes,False,False,True,False,9
-3.5,35.0,1.1,1414.0,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,612
9.9,50.0,0.1,2000.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1278
20.1,65.0,1.4,2000.0,13.3,0.93,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1170
23.7,49.0,,2000.0,12.3,0.03,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2455
10.2,80.0,0.3,1191.0,6.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,239
28.2,48.0,3.9,1103.0,16.1,2.55,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1600
2.3,27.0,2.2,1877.0,-14.8,0.92,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,373
20.1,67.0,1.1,2000.0,13.7,0.0,0.1,0.0,Summer,No Holiday,Yes,False,False,False,True,403
10.8,78.0,0.5,335.0,7.1,0.26,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,376
27.5,73.0,1.1,1834.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,1132
-6.6,52.0,0.5,1555.0,-14.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,401
17.3,57.0,0.6,807.0,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,891
25.8,68.0,1.4,2000.0,19.4,0.09,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2122
17.8,21.0,1.2,2000.0,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1491
-10.7,53.0,1.2,2000.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,174
24.0,64.0,1.3,2000.0,16.7,0.95,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,982
2.7,,1.1,580.0,0.4,0.0,0.0,3.2,Autumn,No Holiday,Yes,False,True,False,False,396
27.5,82.0,0.4,1228.0,24.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1494
20.6,97.0,0.7,222.0,20.1,0.14,21.5,0.0,Summer,No Holiday,Yes,True,False,False,False,596
7.2,96.0,0.8,349.0,6.5,0.0,2.0,0.0,Spring,No Holiday,Yes,False,False,False,True,18
27.7,41.0,1.6,1969.0,13.2,1.98,0.0,,Autumn,No Holiday,Yes,False,False,False,False,1251
24.1,46.0,2.1,1678.0,11.7,2.03,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
30.0,60.0,2.5,1933.0,21.3,0.99,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,3080
6.4,67.0,1.4,1668.0,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,107
12.0,69.0,0.5,2000.0,6.4,,0.0,0.0,Autumn,Holiday,Yes,False,False,False,True,157
7.5,29.0,1.3,1926.0,-9.4,1.55,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,699
3.3,72.0,0.0,1946.0,-1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,154
18.6,85.0,1.0,384.0,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,336
12.3,61.0,3.4,359.0,4.9,1.82,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,947
-1.4,42.0,1.1,1805.0,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,101
15.1,84.0,0.3,1858.0,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,609
18.5,25.0,1.6,,-1.9,1.63,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
3.0,72.0,2.3,473.0,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,272
21.3,82.0,3.5,1933.0,18.0,0.0,1.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,556
30.9,51.0,2.2,2000.0,19.5,0.07,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1888
20.8,42.0,3.1,576.0,7.4,2.1,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,781
37.5,33.0,2.0,1816.0,18.4,2.32,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,632
29.3,43.0,1.5,,15.4,2.4,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1550
-13.7,35.0,1.7,1878.0,-25.9,0.0,0.0,0.3,Winter,No Holiday,Yes,False,True,False,False,121
1.1,86.0,1.2,197.0,-0.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,537
20.2,42.0,2.8,1832.0,6.8,1.87,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1987
16.8,62.0,2.0,2000.0,9.4,0.0,0.0,0.0,Autumn,No Holiday,No,False,True,False,False,0
24.5,73.0,0.9,1901.0,19.3,0.36,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1344
29.6,40.0,2.5,1546.0,14.5,1.96,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1890
21.3,97.0,1.0,1451.0,20.7,0.0,3.0,0.0,Summer,No Holiday,Yes,False,False,False,True,28
30.0,58.0,1.6,2000.0,20.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1157
14.8,95.0,1.0,986.0,14.0,0.53,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,579
13.0,49.0,0.5,1685.0,2.5,1.61,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,997
17.9,59.0,1.3,1261.0,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,208
-4.7,33.0,0.1,2000.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,86
23.5,65.0,1.9,2000.0,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,1075
9.5,95.0,2.4,410.0,8.7,0.0,3.5,0.0,Spring,No Holiday,Yes,False,False,False,True,2
6.4,51.0,0.3,1963.0,-3.0,0.27,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,1123
11.4,74.0,1.9,498.0,6.9,0.0,0.0,0.0,Autumn,No Holiday,No,False,True,False,False,0
18.5,24.0,3.0,1773.0,-2.4,2.27,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1452
12.5,57.0,0.9,1877.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,753
21.8,65.0,0.3,2000.0,14.9,0.0,0.0,0.0,Autumn,No Holiday,No,False,True,False,False,0
7.6,54.0,1.7,1690.0,-1.1,0.13,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,1054
18.8,31.0,1.2,2000.0,1.2,0.92,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1313
16.6,65.0,1.2,2000.0,9.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,277
4.0,35.0,3.1,1962.0,-10.1,0.84,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,430
24.6,82.0,0.2,1157.0,21.3,0.02,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,672
19.2,68.0,0.8,1181.0,13.1,0.0,0.0,0.0,Summer,Holiday,Yes,False,False,False,True,332
-11.1,46.0,3.7,1638.0,-20.4,0.48,,0.0,Winter,No Holiday,Yes,False,False,False,False,152
-3.6,35.0,2.0,1943.0,-16.8,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,77
24.3,48.0,1.5,2000.0,12.5,0.59,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2984
23.2,83.0,1.5,349.0,20.1,0.77,0.5,0.0,Autumn,No Holiday,Yes,False,False,False,False,222
18.2,71.0,1.6,1328.0,12.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,181
3.9,77.0,2.0,263.0,0.2,0.65,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,289
18.5,27.0,1.3,1610.0,-0.8,2.59,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,839
19.5,28.0,3.0,1605.0,0.4,2.24,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1312
-3.2,47.0,,1917.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,257
20.7,58.0,1.5,2000.0,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,760
17.8,52.0,0.6,1094.0,7.8,1.18,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,763
20.5,94.0,3.7,896.0,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,513
0.8,51.0,1.4,1848.0,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,298
-0.2,62.0,0.6,986.0,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,332
24.4,41.0,1.3,1982.0,10.2,2.61,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1051
24.2,88.0,0.8,1276.0,22.0,0.06,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,778
14.1,42.0,1.9,1893.0,1.3,1.78,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,1155
30.6,57.0,1.4,1529.0,21.1,0.58,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2326
-4.5,25.0,3.2,1989.0,-21.6,1.14,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,223
-7.1,56.0,1.8,,-14.4,0.0,0.0,1.6,Winter,No Holiday,Yes,False,False,False,True,37
-2.6,70.0,1.0,1992.0,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,72
13.7,98.0,1.6,468.0,13.3,0.1,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,220
20.4,94.0,1.1,1769.0,19.3,0.14,0.5,0.0,Summer,No Holiday,Yes,True,False,False,False,68
19.7,52.0,7.2,2000.0,9.5,0.2,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1805
20.7,73.0,0.8,2000.0,15.6,,0.2,0.0,Summer,No Holiday,Yes,False,False,True,False,670
30.6,26.0,1.2,1792.0,8.9,3.17,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1073
21.4,85.0,1.1,596.0,18.7,1.34,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,862
27.9,68.0,0.9,,21.4,0.0,,0.0,Summer,No Holiday,Yes,False,False,False,True,443
-5.8,30.0,2.8,2000.0,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,250
-6.8,28.0,2.1,1986.0,-22.3,0.88,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,213
2.8,46.0,2.0,1709.0,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,194
2.4,63.0,0.6,443.0,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,230
-7.7,43.0,0.9,1555.0,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,189
8.1,51.0,0.7,1100.0,-1.4,1.38,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,696
16.7,45.0,2.2,772.0,4.6,0.43,0.0,0.0,Autumn,No Holiday,No,True,False,False,False,0
-2.6,45.0,4.0,1663.0,-12.9,1.11,0.0,0.3,Winter,No Holiday,Yes,False,False,False,False,265
18.6,69.0,1.7,1047.0,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1336
22.5,48.0,1.4,2000.0,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,2090
25.6,57.0,3.3,919.0,16.4,0.87,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2664
-0.8,69.0,3.5,954.0,-5.7,0.01,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,937
16.2,65.0,1.5,2000.0,9.6,0.0,0.0,0.0,Autumn,No Holiday,No,False,True,False,False,0
10.4,60.0,1.3,1326.0,2.9,0.99,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,921
0.2,60.0,0.3,1145.0,-6.6,0.0,,0.0,Winter,No Holiday,Yes,False,False,True,False,101
8.4,97.0,2.6,122.0,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,23
7.7,50.0,1.0,1988.0,-2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,527
4.3,,1.7,1101.0,-10.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,483
27.7,75.0,1.2,1103.0,22.8,0.1,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1175
20.5,58.0,1.7,2000.0,11.9,,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,487
27.3,84.0,0.8,1067.0,24.3,0.0,,0.0,Summer,No Holiday,Yes,False,False,False,True,188
31.9,51.0,2.2,1939.0,20.4,2.04,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,612
17.0,36.0,1.5,1672.0,1.8,0.47,,0.0,Autumn,No Holiday,Yes,True,False,False,False,1730
29.3,54.0,1.5,2000.0,19.0,0.82,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,924
-6.4,24.0,4.6,,-23.7,2.23,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,170
13.9,83.0,3.2,2000.0,11.0,0.04,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,436
27.6,68.0,2.1,1038.0,21.1,1.46,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1142
19.7,71.0,2.0,1330.0,14.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,1030
29.5,68.0,1.8,946.0,22.9,0.54,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,644
28.8,68.0,1.8,2000.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,499
13.6,75.0,0.8,,9.2,0.0,0.0,0.0,Autumn,No Holiday,No,False,False,False,True,0
8.1,50.0,0.5,2000.0,-1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1126
14.4,49.0,3.5,890.0,3.8,1.71,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,920
13.8,36.0,2.9,2000.0,-1.0,0.98,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1284
7.9,56.0,1.4,1975.0,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,411
22.6,85.0,0.9,1996.0,19.9,0.38,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,768
29.9,34.0,3.2,1912.0,12.3,2.46,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1488
16.7,47.0,2.2,1147.0,5.3,,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,745
22.2,,3.0,2000.0,-9.7,0.98,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1986
23.0,54.0,2.9,679.0,13.1,0.81,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,2558
7.6,96.0,1.5,1309.0,6.9,0.0,1.5,0.0,Spring,No Holiday,Yes,True,False,False,False,75
23.6,55.0,0.6,1723.0,14.0,1.01,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
11.7,95.0,0.7,2000.0,10.9,0.0,2.0,0.0,Spring,No Holiday,Yes,False,False,True,False,172
6.4,59.0,1.1,961.0,-1.0,0.0,,0.0,Spring,No Holiday,Yes,False,True,False,False,422
13.7,56.0,1.9,2000.0,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,143
5.6,68.0,0.5,1576.0,0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,487
2.4,90.0,1.0,269.0,0.9,0.0,0.0,0.3,Autumn,No Holiday,Yes,False,False,False,True,119
21.2,40.0,2.4,2000.0,7.0,0.98,,0.0,Autumn,No Holiday,No,True,False,False,False,0
19.5,52.0,0.8,1818.0,9.3,0.46,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1505
24.1,97.0,2.5,1989.0,23.5,0.0,1.5,0.0,Summer,No Holiday,Yes,False,False,False,True,81
-1.6,35.0,2.1,1812.0,-15.1,0.87,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,245
3.3,90.0,2.5,561.0,1.8,0.19,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,28
-8.6,45.0,3.9,2000.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,371
17.7,54.0,1.8,2000.0,8.2,0.63,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,680
18.3,21.0,2.7,2000.0,-4.4,2.02,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1175
5.1,52.0,1.1,614.0,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,266
9.4,22.0,2.9,,-11.2,0.55,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,776
6.4,90.0,1.4,117.0,4.8,0.13,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,983
-8.6,64.0,0.9,1754.0,-14.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,57
-0.5,30.0,0.0,2000.0,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,435
-6.0,38.0,3.6,1994.0,-18.0,0.01,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,653
15.9,51.0,1.8,866.0,5.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,669
26.1,85.0,0.6,1081.0,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,159
35.5,43.0,1.3,2000.0,20.9,1.61,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,666
7.9,76.0,1.3,771.0,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,185
17.9,60.0,0.8,2000.0,10.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,764
11.5,80.0,0.9,974.0,8.1,0.0,0.0,0.0,Spring,No Holiday,No,False,False,False,True,0
-10.9,43.0,1.0,1967.0,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,94
8.9,85.0,1.8,2000.0,6.5,0.01,,0.0,Autumn,No Holiday,Yes,True,False,False,False,651
23.1,56.0,1.6,391.0,13.8,2.67,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1124
2.2,86.0,2.6,605.0,0.0,0.04,,0.0,Winter,Holiday,Yes,True,False,False,False,104
25.7,38.0,1.5,2000.0,10.3,0.64,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2255
-10.0,48.0,,2000.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,91
6.0,79.0,2.7,,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,321
-7.0,38.0,2.6,2000.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,95
8.1,36.0,1.2,2000.0,-6.1,0.06,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,974
19.1,58.0,6.1,2000.0,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,336
14.4,82.0,4.6,1041.0,11.3,0.0,0.0,0.0,Spring,No Holiday,No,False,False,False,True,0
6.2,52.0,0.8,1609.0,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,395
7.5,44.0,2.0,1526.0,-3.9,1.24,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,509
14.3,75.0,0.6,635.0,9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,201
-10.6,55.0,2.9,1987.0,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,100
3.9,90.0,1.3,194.0,2.4,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,303
14.5,94.0,2.0,487.0,13.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,8
9.8,28.0,2.4,1983.0,-7.8,0.29,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1269
16.3,69.0,0.7,1750.0,10.5,0.34,0.0,0.0,Spring,Holiday,Yes,False,False,True,False,443
26.9,84.0,0.2,1061.0,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,708
18.8,96.0,0.2,973.0,18.1,0.0,6.5,0.0,Autumn,No Holiday,Yes,False,False,False,True,93
-9.3,47.0,2.1,2000.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,173
4.7,54.0,1.3,543.0,-3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,82
3.8,47.0,0.8,1229.0,-6.5,0.06,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,1066
25.0,83.0,1.0,1350.0,21.9,0.13,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1321
5.9,75.0,1.5,222.0,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,258
31.6,58.0,,1556.0,22.3,0.56,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2245
16.0,39.0,2.9,2000.0,2.0,0.0,0.0,0.0,Autumn,No Holiday,No,False,True,False,False,0
10.8,64.0,0.8,2000.0,4.2,0.0,0.0,0.0,Autumn,Holiday,No,False,False,False,True,0
2.5,41.0,1.0,1974.0,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,384
18.1,30.0,4.6,1925.0,0.2,1.86,0.0,,Spring,No Holiday,Yes,True,False,False,False,1857
0.8,88.0,1.0,900.0,-0.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,212
9.6,87.0,2.0,2000.0,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,262
7.1,79.0,1.2,1567.0,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,226
20.7,65.0,1.5,1004.0,13.8,0.97,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,959
29.9,74.0,2.0,1201.0,24.7,,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1507
27.2,49.0,1.5,1945.0,15.5,2.54,0.0,,Autumn,No Holiday,Yes,False,False,False,False,1097
-14.6,34.0,3.9,2000.0,-27.0,0.0,0.0,0.9,Winter,No Holiday,Yes,False,False,False,True,90
-14.6,40.0,1.8,1746.0,-25.2,0.0,0.0,0.3,Winter,No Holiday,Yes,False,True,False,False,108
13.6,34.0,1.8,458.0,-1.9,2.23,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,588
19.7,94.0,1.1,497.0,18.7,0.61,1.0,0.0,Summer,No Holiday,Yes,False,False,False,False,532
18.2,36.0,1.0,620.0,2.8,1.99,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,708
-7.5,65.0,3.9,2000.0,-12.9,0.0,0.0,1.0,Winter,No Holiday,Yes,False,False,False,True,75
20.0,48.0,2.1,586.0,8.6,1.72,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1121
29.0,79.0,1.2,971.0,24.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1273
1.9,51.0,4.9,1297.0,-7.1,0.07,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,206
17.2,69.0,0.6,2000.0,11.4,,0.0,0.0,Autumn,Holiday,Yes,False,False,False,True,880
24.7,84.0,0.7,694.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,381
31.7,56.0,1.9,2000.0,21.8,0.92,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,944
16.1,44.0,1.2,913.0,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1382
6.4,60.0,1.8,1930.0,-0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,798
4.3,29.0,2.6,1293.0,-12.2,1.87,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,244
25.7,85.0,0.4,1519.0,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,1169
-0.9,45.0,0.9,1820.0,-11.3,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,349
5.8,83.0,1.1,733.0,3.1,0.15,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,223
25.4,33.0,2.7,2000.0,7.9,0.54,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2337
33.7,43.0,2.7,1890.0,19.3,2.55,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1017
21.7,63.0,1.8,1078.0,14.3,0.0,0.1,0.0,Autumn,No Holiday,No,False,True,False,False,0
16.8,70.0,0.9,1426.0,11.2,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,803
18.1,98.0,1.7,223.0,17.7,0.0,1.0,0.0,Spring,No Holiday,Yes,False,False,False,True,22
32.9,64.0,1.0,1088.0,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1375
16.4,45.0,0.7,2000.0,4.4,1.22,0.0,0.0,Autumn,Holiday,No,False,False,False,False,0
21.1,75.0,1.8,1551.0,16.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,259
16.5,58.0,0.3,1759.0,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,335
-11.5,43.0,2.4,2000.0,-21.6,0.05,0.0,0.9,Winter,No Holiday,Yes,True,False,False,False,351
-11.5,,1.1,1923.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,68
3.0,94.0,0.3,444.0,2.1,0.01,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,88
1.5,20.0,2.8,1992.0,-19.0,,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,225
11.7,96.0,1.4,587.0,11.0,0.02,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,14
22.6,86.0,0.5,1076.0,20.1,0.0,0.1,0.0,Summer,No Holiday,Yes,False,False,False,True,54
25.4,61.0,1.0,1079.0,17.3,1.28,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1293
-4.3,49.0,0.7,2000.0,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,96
6.7,71.0,4.6,543.0,1.8,1.05,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,756
26.9,49.0,2.3,1210.0,15.2,1.72,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2314
22.7,56.0,1.8,,13.4,0.31,,0.0,Spring,No Holiday,Yes,True,False,False,False,2236
9.6,53.0,1.4,1818.0,0.4,1.16,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,779
2.1,65.0,1.1,1559.0,-3.8,0.01,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,606
10.6,35.0,3.3,2000.0,-4.2,1.02,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1308
10.2,84.0,1.2,1036.0,7.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,573
