user_id,ads_activity
dea8-f32b0df058673424fdca-88ecf739,умеренно
912f-24d3fdab867690bee4ad-0ea9424b,умеренно
6cd1-5c67011f2467613416c3-9a2cb993,умеренно
9d44-b62248f1c60c87e51752-6cb2daa1,умеренно
3113-2cebc965d2520694828b-7c19422f,редко
c71f-b42f9bbb90af58791b86-457ff10d,умеренно
64e8-81e43f1f0fb2631b345d-7d43d97a,редко
c963-72793c2a84b6313a1262-18829e76,редко
6c35-477ce03d6ffdd1e15041-d419b382,часто
c425-7a1d3589eebe493faa95-0980f9c3,часто
63ab-178f4c79584a40d49cac-59172084,редко
fbb7-eafa74fb260200a7f924-67aa062c,умеренно
d2c9-c76b412cfaba8ad1dfb9-ffeee6da,умеренно
8f08-bf0e3e1301de60e98846-476ed1e9,редко
e571-8b47a41a04d170673f30-58621ac2,умеренно
fc0e-4c569ecfc42d682a79d1-23f72217,часто
6f7d-0be3bfee9ce9e29d57ed-1e3b087e,редко
212f-844253f5e812b774ce01-fd5ad2b3,умеренно
9128-e1bc7a58ba5f5e314008-03dfb666,умеренно
5370-94a5bc4187ae21d7da62-8a7f887b,умеренно
060f-df7e3dbb6b16059fbbb5-edcea902,очень часто
c27c-749e345cdb3739341846-a51aa780,очень редко
e33b-01bb33f4776288923b6c-b838b6cc,редко
fd0a-c1e99153d2917880ef76-ff1121c1,часто
9ba6-49bb8a16620de15cfa92-076db518,часто
ca12-4fd1c1ad4e732e0b3ce4-6ca2aaca,часто
84d5-5286db63aa19da6a3980-73b856d6,редко
10a3-afe476f9763854cb23d6-1e03f2d5,очень редко
c672-cfbe34710d8b34493379-9c4c6a91,умеренно
fc4c-4b0b916d65bc2ce23599-edb48664,умеренно
62f1-d6d529d284718b38605b-70b038b4,редко
9ae9-7777688bce69ba3fbcfe-037c033e,редко
c1d6-419848752a7db20f3415-c8815cee,редко
d752-baba65d0a9166cf9d603-30b0d013,умеренно
bcc3-40bdc8c0ed3e885623a6-9d97aa28,умеренно
18d4-8bed53cfe5a902827520-d5607785,умеренно
3b57-14123e6c03f8fae1ee91-132b7db1,часто
db19-7464e97c40404e637385-b08104b2,часто
1ee6-0e53009ca16b44377b95-e8847ff1,умеренно
6594-786c66266c5fcafb4890-200d65cb,часто
38f9-175aa80efd70321ed9a6-1ea68108,очень редко
b890-9ef0b368e3483011ce94-3b460ae3,редко
74f3-448336a2ca839cef0c42-06b488dc,часто
dbc0-ea2e05b9542a5ebaeff2-ce34ec77,умеренно
f697-c030c570e9b872e66f87-4228be43,умеренно
a518-ad423b090584f90eea87-51253115,очень редко
1893-a09d417eb92f01b8911f-36b93930,часто
f26d-13f9bbad4d291e2ad429-7ec8bd0a,умеренно
d723-8060b5454d4bafd25daa-60b893b0,часто
478c-a87c8791ab0fb1db71ef-2f718b75,часто
bd39-7c0ff0ec5f57dd63f565-003e93b6,умеренно
54b7-c1dbf678778b0f38fb68-471de317,умеренно
ade5-368192854c0431871806-7dbf96d3,редко
d8ab-69b95cd6c1b88f43d830-ee8fb80b,редко
3d5f-0ba5e05b2cd8f86f48c2-c37ca234,редко
a865-874718dc5392efb76235-f7db1e65,редко
227b-6db5ef835ab0427afeaf-97f91c0a,умеренно
d59f-41d1d4a634f9777503e2-6031d171,умеренно
0e40-5d1826f3a041660cd19b-24cba9b3,очень редко
5014-9ac8e051e6da53559fb8-b8016c75,очень редко
9819-98b4c07b8b49f4c581e1-ce44b2aa,очень редко
ca1c-4d96c0f31770320459cb-dbf8d3cc,редко
e94a-cd5e22e78dbe854d363b-dc2189e6,редко
5de0-29a202a6dcc64eb6d124-7ef37fad,редко
29a7-54cb5b7dfdfab02229e1-69942f48,очень редко
3b22-12582406d31beaab5622-53d3ea02,очень редко
d105-84f8e881b1172e29d18c-32fa03a9,умеренно
c84a-86b3736a7f4c1c8e061b-0147430c,умеренно
b322-da96a5c92e8c3c3a0bcd-06a1a1b6,очень редко
5833-f93f51b764202e85cbc9-de24f66a,часто
ca23-edb8b95c10af97b81b24-ff246b74,умеренно
c1a0-f5a5c2ffaba3881e8686-bf378dda,очень редко
e797-ec38096d1d5b564231dd-c4beb945,редко
e629-2024d3f9c155f6916122-dc83c0a6,редко
002d-36514fbad6d7bd7b368c-1594dfee,умеренно
6c40-3919603a393fb9d321fd-7b43efe1,редко
4675-95afb49c4c0677be132e-49a9ea0c,умеренно
6371-613e1deebb5b0db2af58-997fbd1f,редко
042a-f06972bc05f2b13683cc-a3b9af3a,умеренно
72f9-6777ac5851fc17d4d32e-2693155b,умеренно
2b37-6a9378fc7a90eefb45f9-2024dc52,редко
571c-e27bb25896892bca2393-c1a8c42e,очень редко
dfc6-2a2ddb55ec3ebeb241dd-6e979398,умеренно
a97d-354d5b45952c1ecc483c-369d4ff6,умеренно
0592-b99a11c5f4e31a1b2afa-4678106d,очень редко
ecd2-fd958c074b0830b9a835-a2908c3e,редко
4feb-d36b53e8105dbd3ba4a7-4c02cbee,умеренно
192c-160b8b53f1352266452e-bfa3e4bf,умеренно
acc8-fa625fd91291eda95885-3c5d7cdd,часто
9a16-7e42edc61ad746084774-70075a09,умеренно
39f5-f07f974eb138c0d52b3f-bdd4526e,очень редко
b32c-8c2197138f2f4d6b2c87-29df2a25,редко
bb1a-1d79910d209b9263190d-b036340a,очень редко
eb57-7f49085f690cb2d6cbdc-0ffc3db5,часто
0880-474b2c516ce9cbc5e0e0-3e6528a1,очень редко
edb7-dc727bd743e15a11228f-eb26c271,очень редко
c16f-41cb28a2385362f7c4f9-82ce52be,умеренно
ea30-30babdb5bb452b311e15-056e3c11,очень редко
b993-52a83c2238e429d09dd3-ea83dd6a,часто
80a4-afa607a2bc00548ab1fb-f6d00c73,умеренно
04a8-e3ed9f104e3dfc1e1e5e-f8b894c4,очень редко
5a22-43192bf224fde0ab616e-45c08d0b,очень редко
b3a6-0f23f4f72584989ce12e-65a9136b,умеренно
e95b-979319369fbfc5785ed7-a8782ea9,редко
3a38-af644b9500ab02713980-a67a23fe,умеренно
a441-6c7e2e1cf2a1e04ec76d-e7ac1e4e,часто
1000-8854448badaf2ed935b6-433f59e1,очень редко
2939-ee9e513b2d7ea7954759-43a2be9c,часто
f1b5-3e32e8516e71aad3727c-801e7818,часто
f9e3-efaf1959bd6e2ac667d9-bfd3b644,редко
c469-75c41391dde116026e2f-b3fd02ed,часто
f7f1-8c8b883ea77055f8f3c6-4d6379d6,часто
3791-845a0bd0986519bbdac4-44e267f9,редко
d054-bdb80fa8526195ec775e-70802c84,очень редко
1d40-3d1298bc4965ca9c537f-279129eb,часто
7751-463d719a1f61482ad2cd-1db61816,часто
174e-919f042e7fe50a41229a-ebd72d24,очень редко
a817-dd6fb859675f8a0e8946-350a90bc,умеренно
e6bb-0e998b984cfd365dec48-74e76fc6,умеренно
5f28-0d23996c9a400cce4187-bfa70a3b,очень редко
f8ce-a2d58f3f558f85f0d468-3b6e0cf4,умеренно
a3fc-62451ca5c11ec1c46928-6ae2f929,часто
696d-9f08b734cf4c68bdd6a4-2c12816c,редко
9ca5-845a7ffacefc618721df-50d37073,очень часто
c5de-403b9d994ddc6d5e9655-42ec3038,умеренно
e2b1-bcde7f29110564d06b1f-1d3bf729,умеренно
5e20-39a4a60e9c758bcd75c6-37e507f9,очень редко
17f5-b9e549d28c07316d4825-006cd5cd,часто
0110-55fbfd4e20dd92a823b8-b82737fa,редко
914a-3457fa64b97870fa8728-1812494b,умеренно
7d7a-d915936f6d12b86943d9-1432ec34,редко
6268-1c3fdb83ab95d52210bb-feda6a1a,умеренно
1403-cc6f0cc9759fa526d86a-334dd97b,редко
1047-91deee1626a66d8bf73b-5725ce22,умеренно
5759-54fc2d67b6d87bd49ff2-b46bf2c1,часто
fc91-b3d08333236a54846c79-d432bcd1,очень редко
c57a-5a0ef955cee0ebe5b1ba-6bacef2b,редко
5c52-4b29e54e8374752edbba-575063f8,умеренно
a706-18de576a204fdc4b10aa-e5d33971,умеренно
7e47-b33db71cf723483c3533-a5f6b0f7,очень редко
2d9a-b1529a9fdd5125e32e2e-efe51f85,часто
7c27-c4f81207b4e750ea4bf8-b575ef40,редко
35d3-beb12eca6eeea67d955d-6574bbf6,редко
55e4-e61c694441e83f26c7ab-afc2877b,умеренно
8852-1936f40649aa15204933-4d9bb25b,часто
eefd-18c915deb9165bd4c365-1babbc8c,редко
168a-d84a1e43b19b278f770a-63214e42,умеренно
7152-764b83150f0adfa8083b-5836cf33,редко
202a-7970d24e1a29d8fb2bf9-0a1940ca,очень редко
cece-2006c5c26ae7449e265b-b63afa3e,очень часто
ad18-d51162b9bf14cd957d82-49683745,часто
f2a1-2f8012cc099b3adbe0d3-6113b5e2,умеренно
c9c4-e8760d9138636a03c71c-1cf9f901,умеренно
27b7-846d4eddcd6fc2eeac02-4f46c003,очень редко
6f13-2b21718589b290f23583-3820539d,умеренно
ed4f-08b5a9cf75f2424d7389-38567a6a,умеренно
f2a8-280f69c33d13738965e3-ec9b9c39,часто
21ca-b59da71c2e2b37b74521-06de8d93,очень редко
4d3d-b59c3498940102b80b82-922d4d31,часто
7a32-eac1b19b501cf5b1674a-ca4e914f,очень редко
fad0-e25b18397164e0651aee-55ba975b,умеренно
ebd9-4696149f476dae161afd-45e58d6c,умеренно
d66a-6db67f02e37c8447f8cb-a281ecb7,редко
dacd-52864da137a026391b80-e83690d1,умеренно
eda0-e3e82537c708854dd5f2-ec0540bf,редко
b739-b2f3bd9d52f2667c57e6-b77af8c6,умеренно
14d4-7d332b53c691d5255551-40af7b2e,редко
a2ea-2303f23532d503467b07-b5548c42,умеренно
6bbf-0656766efff7889b2433-6584be5a,редко
4ad8-4683918e9908ae51f83a-f9b59ae2,очень редко
29e4-395bd3e3f2609c7304e9-ef8b950a,очень редко
317a-01ebbcd0e342533e708b-ec22428f,умеренно
24f0-db645147707b17aac551-b7401c09,умеренно
e57a-168ea1d543c6c4b24a9e-b861493c,очень редко
366e-33a2c375040e3350dd08-f0a82299,редко
1aaa-494271c4677f9d48eb87-2eacac00,часто
32f4-1a9d7eac8e294bef9b86-ebfc53c4,очень редко
dfc6-82105df341cc5bc1c9d2-4c20a218,очень редко
f6bd-5602d8d17bfc3d9a08c2-11c6f37e,очень часто
b96b-d6c47222c1fee9352475-362ce549,часто
5da0-5fe4a730dc39e3910b16-71d7dff6,очень часто
946d-f7450ef30478561b6cff-e475d16d,редко
8f58-22a408a194f43c445806-cc21e615,очень часто
1f40-722a41aee4d40fe9a691-1df995ec,умеренно
9d3e-2eebcb1644454256d664-72a1a3c5,умеренно
5127-05bedc949a039d474d2b-a3684d5d,редко
00d8-ddc698fad7397ff515c3-6e1db7e3,умеренно
2313-bf1f9d4dfb289205e377-e68f024d,умеренно
b1c8-97ece72d40ddc8699cd9-6fc6d27c,очень редко
e0d8-1b024f37f79ef0e14073-9eccd3ff,редко
a849-63e93a4e52963d3b1da5-21f2c3cd,умеренно
1582-e238e65180369c8fe6c5-ee836707,редко
440e-2507a7cd04bd6063508b-a329e8b6,редко
1d7f-ad540f99686d55634833-c6da1f40,умеренно
7dac-2fa9b6aa9598ad9dacfc-c1cd7b31,очень часто
bb29-f02ddb2e0f06a1d500a0-caee7e24,очень редко
6610-99ee2ecdfee8d9923410-b433a6a1,умеренно
0d79-d5b8c0bd3b5640645278-2f1fbd04,умеренно
6108-c30e7e8ad752ef558198-30ff0030,часто
cafe-97970f441b17700d4e17-07c8e3d2,редко
8363-91ca5d22867c0fef8743-726f110a,редко
501e-85d9894a7daae28a1bb0-8e321c49,очень редко
f295-462478f7c1ef1e89477f-289da379,умеренно
f173-6352d13e482728a812f9-7f889d2a,очень редко
31f5-682191f2d0336be87f5a-9ec73239,умеренно
4624-66c39e841bdde06d5a7f-84a2dc40,редко
312d-86c89423b1479fe2eb6d-7816ac5a,очень редко
9b2b-c923e161df1284397738-ec818cfa,умеренно
6598-3f3357d04b78f11fbb7f-32f1a523,часто
1739-c8efa667ee7eda3816d0-50360fdf,редко
c562-41d8ddbe295c4246b9a3-2b7ee923,умеренно
652b-b927da4b03e099b4db07-68c91ec1,редко
9f28-7f9b185976b460c5f960-9b4ef057,умеренно
51ae-5aefe7714222dccc28bd-82cf6678,редко
b971-eb77b17771b3b0ed846d-cf6e5993,очень часто
dc3e-613ec176023fc5482dd8-f26d56bc,умеренно
5c58-58b808ba58a2dd9957ea-16c1980b,часто
0e40-5d1826f3a041660cd19b-24cba9b3,очень редко
4611-fc27a7f59fc90d110f15-15b6ad04,умеренно
d568-aac796df2551e6ed0a12-b43ec386,очень редко
c995-9aa9b47883987b74f5e4-a3206efa,умеренно
e33b-01bb33f4776288923b6c-b838b6cc,редко
3839-fda9897dcde9bc940bbe-4be2f840,умеренно
fb57-ae7e68a0c5cf554be6db-0fc8a2f0,часто
a1a6-3284abbe10a9a60e4588-300aefc4,очень часто
7abb-065dfd82565834bdfd2f-89f2c45e,очень часто
ef90-14b2add29f2e7d1c1adc-4cb1903b,умеренно
c404-a066a3f6874b3a5fa776-18d91fcd,умеренно
3723-15c999b9e56206014ba8-88e4c864,умеренно
a241-06b34e15b8ef304b2cd8-480f518a,умеренно
d0b6-d140064102750c361656-bd122bfd,часто
24ac-e8bcb1fa38fb5d10e103-1dfe45a8,редко
a691-8106dbc2f8622f04d89b-67570240,часто
bd5f-d1bb492ee3240c8d8bb2-d784fdd6,умеренно
dbc6-3ce15d9300a8e5a22a4c-80279434,редко
4152-8d2981d2b346381075c3-726d5619,редко
8a7e-8fdd96de9deb805a82a0-19b3b203,умеренно
2bf0-b82bfb8d5bb67b48e0f6-715b0098,очень редко
27cc-7a0bd6b61f045e1b7a1d-6d00c187,редко
e939-a14665035921aaa404c5-d5fc5b83,умеренно
2037-34150614960b00f1157b-c4b2face,очень редко
26c8-f4cd3e746f5b7dcd82b8-e0a43a03,часто
c15a-fef31a40f0e1ada4b538-0d457178,часто
1f5a-37e512820e9bb01dff55-58e8c546,умеренно
721e-725455414f8d779cd804-c81e4ec1,умеренно
a8e4-a35f738b3345676b02f8-e9c24387,редко
ef06-c995fff9bc0df04ce22f-debf9bae,умеренно
2488-c62121f479f103d67e44-2c0ec09c,умеренно
0095-e06e63b284c1cbbc9c9a-7a6bf5b7,умеренно
2257-f609b8b4550391b750aa-12dec3b8,очень редко
1462-0046199f3f7711b8a2f3-a3d0fe91,редко
c750-59ab45719682a5ded6fc-b3f0e310,умеренно
2dd1-7253ea97030dcdef4a0b-3fe671fc,очень редко
c820-228da15831e86a13db40-1c8f6802,редко
c2ec-d85b0b3dfb8ccbaff3e3-49e82816,очень часто
6ad2-b1b43547ff97bc22247f-b1063a13,умеренно
a9b9-65e01485e58ed5c6e648-729d0cc0,умеренно
239c-40785f0beefdaa13a45b-c5d15a61,редко
c9b3-211f0a330e911a0da3cd-b177b5b6,очень редко
7d49-10aea541552b00b63046-1bf68147,часто
ee37-0689dd7ea9281f743a71-aed1b03f,очень часто
2c14-330803b4374c8f6fe69c-955df691,редко
f9b1-0e28c4e0039ab0ac57d1-bbf72e72,умеренно
071a-46234f92d1c67369aa97-164ea5de,очень редко
24b2-f769b9ce804e5ba38776-2bfc569a,редко
37f9-acbbe461520f50688027-75331ee7,редко
a5ef-6b1c961abf204c991488-fec31dd0,очень редко
ff10-de44b4704a1c79823722-b304553a,умеренно
2d7e-71792f708858b0c0ad8a-8fd4ca47,редко
1e17-2fa56793c119ec9ff315-11829c5d,умеренно
9767-aabc2a40f6a0f051d985-2a9896ba,умеренно
df6e-3b894045731b46f13479-e8fe2e40,часто
dd75-dd4ef658600481cc11a6-e4695398,часто
120e-43d7667535019d2c1614-e6003e16,очень редко
ccd2-0bb11dfa8c49da1274ea-ac59553a,редко
9da5-a507eb6d600b6309fe7e-703536db,редко
8e69-7587fa40c77785e54fed-0d317f6c,умеренно
703c-1d6940a46067a5c230b5-e83c2526,редко
ea09-5e4549a7d83aa092368a-6ca16a51,умеренно
3657-f4cb51e9d893b35d91ad-e3825367,умеренно
fba4-8d6400084afd500082c1-f36feaef,редко
5890-c5c6c567a2fa433e5572-9bfb3c44,редко
a266-31816267b48273194127-393a2825,часто
0ac3-bd299a94d77e43882703-4a65c686,часто
2174-c0e66cc69f039adc66a4-3c6ca347,редко
a53c-0725cbba736525586c81-95634558,часто
b6f5-8e2170ed50ad43704e75-4fdc28a6,редко
1bc2-5f5e99abb4b4054a1584-812073ca,часто
98bb-239a50ae9675132ac2a2-ef09316f,редко
7aab-17e4b443fefdf6f58a8b-0ee904bf,умеренно
455a-4c03ddcffe40e691184c-00084f9d,редко
a117-21cf26a6723866cebe53-c308f54a,редко
acd7-bc2c4a828c7554622f49-0516db6e,редко
ce26-832c9b6642b31e8e0db0-0c9ef6b4,часто
ddbf-b322444a9a3e8ef0a75b-52023639,очень редко
cd80-7b20aadc32735812719e-5d58de83,часто
ed08-2ba265a6ffa49c52c771-7471be8d,умеренно
bf71-a82a0449642c3c2594a2-7176344b,редко
b1b5-7a14c1a38717f7f0c50d-43fe16d5,редко
2be5-4c62f2ca7f250b09c4f7-9eca2975,редко
cfd1-177f344890c824ec5a72-db09449e,редко
c627-ba7448e416e1a9bf5362-a01c6cf6,умеренно
ec3e-c8fc3d4e6886a308ab82-bde0244b,редко
b06d-6ee1b34ef725bee95f6b-a0031c70,редко
4eb1-5003646978addba8c144-8d362618,умеренно
1053-da518906c41f2a06050c-aa334a62,редко
6450-286fc3b8f98960b5f203-f69ba455,часто
b73a-acb6da7f04989b64d323-1fce8900,очень редко
0350-6c1209fde87626fff037-84c8db73,умеренно
3bdd-4131152c20bbe4a56bdd-f6474b41,умеренно
dd1c-6ff28997ea8568d44dca-6b5f5593,часто
1065-ae45c56a27b72402e4df-8fcfadd8,очень часто
a568-3ac0aca385ce9ff38781-127a539f,редко
3b1f-f87b1d13b9b2e4f979b0-ce5acf6b,очень редко
1752-b9fa4c6a99d4b95bfef4-995cf6a4,умеренно
2be3-50eae0e6818a4574228d-8aa3dd78,редко
68d1-e8512336612544465b33-61779e8a,умеренно
beb6-1351dabb73224cbb433d-9b2acff5,умеренно
fedd-be8da22f793b0b60aa93-ad71a67a,редко
ccfe-88ec12263c7a0ed798ef-c0a6c580,умеренно
4f9a-4bbdac33a7184b30f2a8-65ceeea7,редко
5ad2-3253208e55d7fd435c5d-c81c1fe0,редко
9c05-14ec4731e9178240ef8d-193978e4,часто
59f1-87455c6f4074a5105d77-cb0cd464,умеренно
04c3-99dce936d9f8af13bcee-125b94bf,умеренно
ba2b-bd84458aeede290e2841-472a54fc,очень редко
c712-67b7a4d86633060d1be2-a5b1a63a,умеренно
bc97-020df04fe704178597bd-d578be79,умеренно
258c-f39c18e4fab5157bd407-fce591fa,умеренно
5506-f3278aaa0f90d4476d50-b84f33ad,редко
69fc-91b7925e4e9c3a31b3d9-d0709a75,очень часто
ee03-7244b4fd1ffc2d0672ae-92c0e916,очень редко
560b-8957f309a28b96b4306f-b8b13cc2,умеренно
15ab-e48ed98a4de4714dced7-52078cf4,редко
e8c9-6bb4ecf755c80608cc4d-fbbd1256,умеренно
f85c-7d1423dae2030e2cedeb-ac3ecf1c,очень часто
f4db-26fe800ced569909c7b3-0b6c0e23,умеренно
cd3b-c25f3e1bc2f797bea95c-fd1024f8,редко
853f-5675c243cf420b262739-cf4c81fc,умеренно
ae61-a17d91254b75df008b30-dcbc9b8f,редко
2668-5866eafaba3a2f609294-226e6420,часто
e84f-cbc45deb50a673e63b50-087dd828,редко
8f6e-c6c25f7e3eeafe12cc18-d6c5c903,умеренно
ea6a-c5382060651205f8ee63-5312a1c9,редко
d072-2392308e986886be64c5-82462e73,редко
f561-7ca98fd234e3d9f40c15-3639e0c2,редко
cb48-5a0d6cde4d86ae10637e-c8ceb6ed,умеренно
cd95-19da5fe64f1e41e1c7b8-4a72b75b,умеренно
8490-a1e642e6ffc21ac5ad8b-359988f2,очень часто
45e0-bb21fc21c12cf29545e6-2ca6248a,умеренно
2c5d-5e3efc7827d9c1b75aa8-124df407,очень часто
2ce1-049d494f6f6baf8e2190-97e63148,умеренно
94d9-66b9520201e3367b896e-88147398,редко
6aae-393da2145ca6f41e77ad-ed85de30,умеренно
9fb6-d5189dd4e6bd1791f28a-d144cc45,часто
d076-b2a71835ecf9c72e4935-ac687801,редко
fad3-d393bbd23f23ef9993eb-cb6318d8,редко
3557-63e0144003f2733a1cce-cb6acd67,умеренно
b8ca-663de7270aa4e83432e3-0e8d9edc,умеренно
a68f-4fa7ce8ed0073e08d069-30c4d3f9,умеренно
bb80-e9b33ebbb0a97b2d6fc6-04178a5a,умеренно
3d16-a435cfafec12e1d724d5-e4c3a489,очень редко
96d3-1dcd76f11a92db3a5e95-655030ee,умеренно
785f-03fe1c77da75a8f9a0b8-50155ee8,умеренно
be91-0007e7290653aebd3703-94784fe9,редко
9207-04087fe13cd63576888a-2728dea0,очень редко
e877-79e7d9f4bfe588633347-b9dedb03,редко
5954-92e9dea2e70525756e30-0b1410c3,умеренно
85fa-3fa62187c21d86c19130-ffe93748,редко
a475-89edd02ad45f74d5d6cb-3b36761f,умеренно
abe9-7e9af7aab18e1d68a5dc-02931c3d,очень редко
5774-000992ced4ff7d006447-e9a74669,редко
e319-529bccc00b3df98b4e45-f636cd4c,умеренно
6a8e-82e33bb0904ed4d4db50-55c18d57,редко
5384-dc9b2024da1ed110b46d-fdffb359,умеренно
42d9-b3fda5c5bdcdc3e6e62d-3e0c42b2,редко
9a7a-d1c4dd7ee2ac99964c82-18a6f1d5,редко
6319-021f9bb519522a99f601-0588e006,умеренно
1410-54b561e724011b61f94f-18aeb1c9,часто
5f9d-e013f5ae679ed2e4efbf-56673f91,умеренно
43a3-e70dd99e7434024294ba-0dd75f1a,умеренно
d4d2-a81f7ba25eaa368fe468-c2f445ee,умеренно
fc6f-0c8b5a262f1b5fb3636d-c3c7929f,умеренно
1a93-0d2c6d123a1ef35f937a-60cb46df,редко
9ece-dfbf0799c669d716bf9d-0bdb13b3,редко
a24e-f92be51bbc5e22147249-7e011b17,умеренно
0fd8-3d6df34d54e99c82003b-f3e1c76b,очень редко
4c0b-a9e74eeb12d759e172e8-b31cdb14,умеренно
d840-d2cd8243a40d72507b99-d3c52f09,редко
e029-a4df96b63f93e0116182-3069c79c,умеренно
342c-f83e1cb30de14e193f80-a21beecb,редко
5265-3a2b1ed485acd07dd4bf-56c68e24,редко
6b0e-18c5f5d91d695d958d41-91296799,очень редко
0c94-b48667d5e48b38e175bb-4b9398cb,редко
f62b-b16011e58440182510ec-06c1baef,часто
c681-b0eee133612407679554-adbad8a1,часто
526c-ca155433b0608bbba287-50cad9fb,очень часто
ede8-af8d99df049b6f96b399-13c7671e,умеренно
c9e5-7ce2726732ad5a311a1c-0345f69c,умеренно
9fca-17560c4846a663d912f4-e43b3280,очень часто
7b93-5039f7e155f308c79eca-54bbba75,редко
a748-c7703900b39290c1c69e-975028f0,умеренно
04a3-af2c9ac2983e77ec8a16-bf642f84,редко
8f73-6d0357d0cd7d80799c3f-76645efc,умеренно
7c2b-f9b117ba64248225cba6-b31332fd,часто
72fb-618ae71a39a7ebde12ed-b531126f,умеренно
2e53-74fc06c03e71e88a95bb-a8025e08,редко
423a-07b99c59642a65c276b1-f837e44e,редко
2a0a-7fc74cd5598e20d3bbb9-e02d6d78,умеренно
