ID,дата_открытия,наличие_ипотеки
IDF55062826,2016-03-01,1
IDF55062891,2016-01-01,1
IDF55062949,2015-02-01,1
IDF55063004,2019-05-01,1
IDF55063075,2017-09-01,1
IDF55063077,2019-05-01,1
IDF55063081,2018-08-01,1
IDF55063116,2017-05-01,1
IDF55063143,2019-09-01,1
IDF55063198,2015-08-01,1
IDF55063318,2017-07-01,1
IDF55063359,2017-03-01,1
IDF55063466,2018-02-01,1
IDF55063471,2018-08-01,1
IDF55063489,2014-10-01,1
IDF55063575,2015-05-01,1
IDF55063605,2018-02-01,1
IDF55063652,2013-05-01,1
IDF55063667,2013-07-01,1
IDF55063699,2015-06-01,1
IDF55063731,2014-05-01,1
IDF55063746,2014-06-01,1
IDF55063773,2013-04-01,1
IDF55063795,2014-04-01,1
IDF55063825,2019-01-01,1
IDF55063846,2016-02-01,1
IDF55063857,2017-11-01,1
IDF55063913,2018-06-01,1
IDF55063959,2018-01-01,1
IDF55064021,2016-05-01,1
IDF55064035,2013-10-01,1
IDF55064118,2014-12-01,1
IDF55064203,2019-08-01,1
IDF55064317,2017-11-01,1
IDF55064485,2013-05-01,1
IDF55064499,2014-01-01,1
IDF55064539,2019-03-01,1
IDF55064544,2013-07-01,1
IDF55064545,2015-01-01,1
IDF55064553,2017-06-01,1
IDF55064611,2018-06-01,1
IDF55064616,2018-12-01,1
IDF55064664,2014-05-01,1
IDF55064686,2019-07-01,1
IDF55064792,2015-01-01,1
IDF55064863,2013-07-01,1
IDF55064868,2013-10-01,1
IDF55064871,2014-08-01,1
IDF55064875,2017-12-01,1
IDF55064895,2013-09-01,1
IDF55064914,2014-08-01,1
IDF55064923,2015-02-01,1
IDF55065048,2017-11-01,1
IDF55065049,2013-10-01,1
IDF55065097,2018-02-01,1
IDF55065137,2016-10-01,1
IDF55065157,2017-04-01,1
IDF55065244,2016-02-01,1
IDF55065253,2015-12-01,1
IDF55065271,2019-07-01,1
IDF55065365,2015-01-01,1
IDF55065389,2019-09-01,1
IDF55065581,2018-08-01,1
IDF55065636,2018-11-01,1
IDF55065705,2016-12-01,1
IDF55065753,2017-04-01,1
IDF55065759,2017-10-01,1
IDF55065809,2013-08-01,1
IDF55065828,2013-10-01,1
IDF55065853,2016-08-01,1
IDF55065885,2016-06-01,1
IDF55065911,2015-12-01,1
IDF55065991,2013-12-01,1
IDF55066036,2016-11-01,1
IDF55066066,2014-06-01,1
IDF55066103,2015-03-01,1
IDF55066234,2014-10-01,1
IDF55066373,2016-02-01,1
IDF55066389,2013-09-01,1
IDF55066465,2015-06-01,1
IDF55066561,2017-07-01,1
IDF55066641,2015-07-01,1
IDF55066741,2019-06-01,1
IDF55066748,2017-05-01,1
IDF55066888,2019-04-01,1
IDF55066908,2017-05-01,1
IDF55066931,2015-09-01,1
IDF55066996,2019-03-01,1
IDF55067041,2017-11-01,1
IDF55067080,2013-11-01,1
IDF55067136,2019-07-01,1
IDF55067172,2013-11-01,1
IDF55067213,2019-06-01,1
IDF55067251,2014-03-01,1
IDF55067358,2019-02-01,1
IDF55067368,2013-06-01,1
IDF55067374,2013-08-01,1
IDF55067421,2019-12-01,1
IDF55067434,2018-07-01,1
IDF55067501,2019-02-01,1
IDF55067507,2019-03-01,1
IDF55067550,2018-04-01,1
IDF55067556,2019-09-01,1
IDF55067564,2018-08-01,1
IDF55067583,2015-12-01,1
IDF55067591,2014-02-01,1
IDF55067604,2018-08-01,1
IDF55067634,2019-12-01,1
IDF55067728,2014-03-01,1
IDF55067800,2019-06-01,1
IDF55067801,2016-01-01,1
IDF55067832,2018-05-01,1
IDF55067881,2018-12-01,1
IDF55067897,2016-03-01,1
IDF55067951,2017-03-01,1
IDF55067968,2018-04-01,1
IDF55067974,2016-10-01,1
IDF55067987,2013-12-01,1
IDF55067992,2015-09-01,1
IDF55068031,2019-07-01,1
IDF55068054,2016-02-01,1
IDF55068165,2013-04-01,1
IDF55068174,2016-09-01,1
IDF55068188,2017-05-01,1
IDF55068231,2015-08-01,1
IDF55068242,2014-06-01,1
IDF55068246,2017-11-01,1
IDF55068256,2014-01-01,1
IDF55068260,2015-10-01,1
IDF55068267,2015-11-01,1
IDF55068286,2018-04-01,1
IDF55068319,2014-02-01,1
IDF55068329,2017-02-01,1
IDF55068379,2014-01-01,1
IDF55068463,2016-09-01,1
IDF55068534,2016-02-01,1
IDF55068564,2013-09-01,1
IDF55068586,2019-06-01,1
IDF55068611,2018-06-01,1
IDF55068691,2019-02-01,1
IDF55068778,2018-09-01,1
IDF55068824,2014-12-01,1
IDF55068844,2018-03-01,1
IDF55068861,2019-08-01,1
IDF55068919,2014-06-01,1
IDF55068962,2013-06-01,1
IDF55068977,2016-05-01,1
IDF55069059,2015-05-01,1
IDF55069064,2017-06-01,1
IDF55069086,2013-06-01,1
IDF55069116,2018-08-01,1
IDF55069150,2013-10-01,1
IDF55069175,2017-09-01,1
IDF55069215,2019-05-01,1
IDF55069230,2014-03-01,1
IDF55069258,2015-12-01,1
IDF55069286,2017-11-01,1
IDF55069293,2014-01-01,1
IDF55069303,2017-07-01,1
IDF55069308,2018-12-01,1
IDF55069336,2014-06-01,1
IDF55069367,2017-09-01,1
IDF55069370,2018-05-01,1
IDF55069373,2014-03-01,1
IDF55069444,2017-03-01,1
IDF55069450,2018-07-01,1
IDF55069457,2017-01-01,1
IDF55069464,2017-05-01,1
IDF55069474,2016-05-01,1
IDF55069504,2017-11-01,1
IDF55069529,2014-11-01,1
IDF55069576,2013-06-01,1
IDF55069587,2013-06-01,1
IDF55069631,2018-08-01,1
IDF55069632,2013-04-01,1
IDF55069673,2016-02-01,1
IDF55069699,2018-10-01,1
IDF55069732,2017-09-01,1
IDF55069737,2013-11-01,1
IDF55069755,2017-01-01,1
IDF55069827,2014-02-01,1
IDF55069829,2019-07-01,1
IDF55069865,2017-01-01,1
IDF55069884,2014-03-01,1
IDF55069927,2019-10-01,1
IDF55069935,2013-10-01,1
IDF55069942,2018-06-01,1
IDF55069991,2017-10-01,1
IDF55070009,2015-10-01,1
IDF55070029,2014-02-01,1
IDF55070128,2019-07-01,1
IDF55070143,2014-12-01,1
IDF55070215,2016-03-01,1
IDF55070249,2013-07-01,1
IDF55070282,2019-11-01,1
IDF55070290,2013-04-01,1
IDF55070292,2017-07-01,1
IDF55070294,2013-10-01,1
IDF55070299,2019-03-01,1
IDF55070376,2015-01-01,1
IDF55070379,2016-01-01,1
IDF55070412,2017-06-01,1
IDF55070447,2016-11-01,1
IDF55070478,2015-07-01,1
IDF55070503,2018-06-01,1
IDF55070561,2014-08-01,1
IDF55070712,2016-01-01,1
IDF55070731,2017-02-01,1
IDF55070788,2019-11-01,1
IDF55070850,2018-12-01,1
IDF55070919,2015-03-01,1
IDF55070951,2015-02-01,1
IDF55070981,2016-05-01,1
IDF55071007,2013-01-01,1
IDF55071058,2016-07-01,1
IDF55071125,2015-01-01,1
IDF55071141,2015-05-01,1
IDF55071152,2018-01-01,1
IDF55071184,2018-11-01,1
IDF55071250,2015-08-01,1
IDF55071307,2014-09-01,1
IDF55071368,2016-03-01,1
IDF55071372,2013-10-01,1
IDF55071409,2018-05-01,1
IDF55071438,2018-01-01,1
IDF55071444,2018-05-01,1
IDF55071556,2019-01-01,1
IDF55071614,2017-08-01,1
IDF55071655,2014-01-01,1
IDF55071657,2013-11-01,1
IDF55071669,2015-11-01,1
IDF55071696,2017-12-01,1
IDF55071702,2018-11-01,1
IDF55071725,2018-05-01,1
IDF55071748,2013-08-01,1
IDF55071754,2014-06-01,1
IDF55071816,2018-07-01,1
IDF55071905,2015-12-01,1
IDF55071914,2018-07-01,1
IDF55072030,2015-02-01,1
IDF55072054,2013-11-01,1
IDF55072079,2014-05-01,1
IDF55072131,2017-09-01,1
IDF55072222,2016-07-01,1
IDF55072248,2019-08-01,1
IDF55072262,2015-12-01,1
IDF55072268,2018-11-01,1
IDF55072277,2016-02-01,1
IDF55072290,2018-01-01,1
IDF55072300,2018-08-01,1
IDF55072302,2018-09-01,1
IDF55072372,2014-03-01,1
IDF55072377,2015-05-01,1
IDF55072383,2015-07-01,1
IDF55072384,2018-03-01,1
IDF55072449,2017-04-01,1
IDF55072584,2019-03-01,1
IDF55072612,2015-12-01,1
IDF55072631,2018-01-01,1
IDF55072684,2017-06-01,1
IDF55072730,2018-08-01,1
IDF55072748,2015-08-01,1
IDF55072789,2019-04-01,1
IDF55072838,2014-12-01,1
IDF55072867,2014-04-01,1
IDF55072874,2017-02-01,1
IDF55072904,2014-01-01,1
IDF55072981,2013-12-01,1
IDF55073125,2015-08-01,1
IDF55073140,2013-11-01,1
IDF55073262,2019-04-01,1
IDF55073275,2015-11-01,1
IDF55073319,2016-03-01,1
IDF55073337,2015-10-01,1
IDF55073355,2014-09-01,1
IDF55073368,2016-04-01,1
IDF55073517,2019-02-01,1
IDF55073531,2019-11-01,1
IDF55073555,2013-05-01,1
IDF55073586,2015-12-01,1
IDF55073588,2016-05-01,1
IDF55073613,2015-07-01,1
IDF55073622,2014-05-01,1
IDF55073655,2019-12-01,1
IDF55073675,2019-07-01,1
IDF55073693,2019-07-01,1
IDF55073734,2015-07-01,1
IDF55073754,2016-08-01,1
IDF55073793,2016-03-01,1
IDF55073805,2018-06-01,1
IDF55073825,2014-11-01,1
IDF55073939,2015-07-01,1
IDF55073975,2018-02-01,1
IDF55073976,2017-10-01,1
IDF55074035,2017-09-01,1
IDF55074099,2018-08-01,1
IDF55074196,2019-11-01,1
IDF55074241,2014-04-01,1
IDF55074251,2018-04-01,1
IDF55074270,2015-03-01,1
IDF55074308,2019-05-01,1
IDF55074325,2018-01-01,1
IDF55074419,2015-05-01,1
IDF55074427,2014-07-01,1
IDF55074445,2017-10-01,1
IDF55074502,2013-05-01,1
IDF55074504,2013-03-01,1
IDF55074531,2015-09-01,1
IDF55074535,2017-11-01,1
IDF55074546,2016-02-01,1
IDF55074574,2019-03-01,1
IDF55074587,2015-07-01,1
IDF55074619,2018-11-01,1
IDF55074626,2015-06-01,1
IDF55074628,2016-12-01,1
IDF55074772,2016-03-01,1
IDF55074795,2017-02-01,1
IDF55074806,2019-11-01,1
IDF55074810,2014-09-01,1
IDF55074833,2015-09-01,1
IDF55074872,2018-01-01,1
IDF55074968,2015-12-01,1
IDF55075144,2018-12-01,1
IDF55075225,2013-06-01,1
IDF55075288,2018-07-01,1
IDF55075335,2015-06-01,1
IDF55075344,2016-03-01,1
IDF55075526,2017-12-01,1
IDF55075536,2016-01-01,1
IDF55075571,2014-11-01,1
IDF55075614,2018-07-01,1
IDF55075752,2016-08-01,1
IDF55075764,2019-11-01,1
IDF55075765,2019-03-01,1
IDF55075768,2018-09-01,1
IDF55075876,2015-02-01,1
IDF55075881,2017-04-01,1
IDF55075924,2018-02-01,1
IDF55075964,2017-08-01,1
IDF55076070,2016-08-01,1
IDF55076100,2019-05-01,1
IDF55076140,2018-11-01,1
IDF55076153,2014-09-01,1
IDF55076155,2013-12-01,1
IDF55076183,2014-01-01,1
IDF55076200,2018-12-01,1
IDF55076213,2018-12-01,1
IDF55076217,2014-04-01,1
IDF55076231,2016-02-01,1
IDF55076331,2019-08-01,1
IDF55076334,2018-03-01,1
IDF55076348,2019-07-01,1
IDF55076352,2014-11-01,1
IDF55076373,2018-12-01,1
IDF55076417,2016-12-01,1
IDF55076491,2019-07-01,1
IDF55076507,2019-09-01,1
IDF55076520,2016-10-01,1
IDF55076531,2018-11-01,1
IDF55076590,2016-05-01,1
IDF55076600,2016-09-01,1
IDF55076623,2017-05-01,1
IDF55076663,2013-01-01,1
IDF55076718,2014-10-01,1
IDF55076775,2019-08-01,1
IDF55076895,2019-12-01,1
IDF55076933,2018-08-01,1
IDF55076985,2015-03-01,1
IDF55077008,2016-04-01,1
IDF55077016,2013-02-01,1
IDF55077025,2016-11-01,1
IDF55077044,2014-09-01,1
IDF55077124,2019-08-01,1
IDF55077144,2013-07-01,1
IDF55077174,2019-06-01,1
IDF55077182,2018-08-01,1
IDF55077188,2016-08-01,1
IDF55077212,2013-04-01,1
IDF55077245,2013-09-01,1
IDF55077316,2019-04-01,1
IDF55077331,2018-01-01,1
IDF55077482,2017-08-01,1
IDF55077499,2013-07-01,1
IDF55077565,2013-10-01,1
IDF55077610,2019-11-01,1
IDF55077690,2016-09-01,1
IDF55077696,2017-06-01,1
IDF55077735,2015-01-01,1
IDF55077739,2014-02-01,1
IDF55077743,2015-10-01,1
IDF55077780,2016-12-01,1
IDF55077799,2016-04-01,1
IDF55077856,2017-08-01,1
IDF55077900,2019-06-01,1
IDF55077911,2019-02-01,1
IDF55077919,2019-09-01,1
IDF55077967,2019-10-01,1
IDF55077983,2018-11-01,1
IDF55078034,2013-05-01,1
IDF55078056,2013-01-01,1
IDF55078058,2018-01-01,1
IDF55078078,2013-02-01,1
IDF55078129,2017-04-01,1
IDF55078205,2013-05-01,1
IDF55078259,2016-08-01,1
IDF55078272,2014-09-01,1
IDF55078274,2013-01-01,1
IDF55078293,2017-09-01,1
IDF55078384,2013-08-01,1
IDF55078389,2017-03-01,1
IDF55078395,2016-12-01,1
IDF55078404,2014-11-01,1
IDF55078419,2017-03-01,1
IDF55078466,2017-11-01,1
IDF55078473,2017-07-01,1
IDF55078481,2015-01-01,1
IDF55078484,2017-04-01,1
IDF55078508,2019-09-01,1
IDF55078563,2017-12-01,1
IDF55078580,2013-07-01,1
IDF55078610,2019-07-01,1
IDF55078631,2017-08-01,1
IDF55078652,2015-06-01,1
IDF55078679,2017-05-01,1
IDF55078698,2013-11-01,1
IDF55078727,2018-10-01,1
IDF55078736,2015-11-01,1
IDF55078776,2015-11-01,1
IDF55078811,2013-05-01,1
IDF55078848,2014-08-01,1
IDF55078938,2019-07-01,1
IDF55078940,2013-04-01,1
IDF55078983,2019-02-01,1
IDF55079006,2013-10-01,1
IDF55079035,2017-12-01,1
IDF55079062,2015-06-01,1
IDF55079123,2015-12-01,1
IDF55079425,2017-08-01,1
IDF55079460,2019-04-01,1
IDF55079461,2019-04-01,1
IDF55079484,2013-06-01,1
IDF55079490,2018-07-01,1
IDF55079519,2015-03-01,1
IDF55079530,2014-09-01,1
IDF55079535,2019-06-01,1
IDF55079598,2018-02-01,1
IDF55079644,2015-05-01,1
IDF55079707,2014-02-01,1
IDF55079711,2019-07-01,1
IDF55079750,2017-08-01,1
IDF55079777,2019-05-01,1
IDF55079794,2013-12-01,1
IDF55079812,2017-01-01,1
IDF55079820,2014-08-01,1
IDF55079851,2019-04-01,1
IDF55079852,2019-06-01,1
IDF55079892,2015-01-01,1
IDF55079922,2018-03-01,1
IDF55079923,2015-11-01,1
IDF55079951,2019-03-01,1
IDF55079954,2016-09-01,1
IDF55080023,2018-01-01,1
IDF55080043,2015-06-01,1
IDF55080050,2015-11-01,1
IDF55080069,2018-09-01,1
IDF55080090,2015-01-01,1
IDF55080092,2013-04-01,1
IDF55080121,2014-06-01,1
IDF55080187,2016-11-01,1
IDF55080204,2016-10-01,1
IDF55080227,2015-08-01,1
IDF55080262,2019-07-01,1
IDF55080264,2015-09-01,1
IDF55080410,2017-06-01,1
IDF55080449,2016-05-01,1
IDF55080522,2015-09-01,1
IDF55080568,2017-01-01,1
IDF55080620,2016-10-01,1
IDF55080628,2015-03-01,1
IDF55080650,2015-09-01,1
IDF55080676,2013-04-01,1
IDF55080718,2016-06-01,1
IDF55080731,2017-01-01,1
IDF55080735,2016-01-01,1
IDF55080829,2018-06-01,1
IDF55080931,2015-12-01,1
IDF55080959,2018-01-01,1
IDF55080990,2016-02-01,1
IDF55081080,2016-05-01,1
IDF55081126,2013-03-01,1
IDF55081242,2016-08-01,1
IDF55081250,2016-09-01,1
IDF55081252,2015-02-01,1
IDF55081269,2018-09-01,1
IDF55081305,2019-07-01,1
IDF55081327,2018-08-01,1
IDF55081333,2018-08-01,1
IDF55081357,2013-04-01,1
IDF55081441,2017-09-01,1
IDF55081444,2013-09-01,1
IDF55081507,2013-10-01,1
IDF55081508,2016-11-01,1
IDF55081561,2016-04-01,1
IDF55081585,2016-06-01,1
IDF55081692,2019-04-01,1
IDF55081765,2017-02-01,1
IDF55081790,2017-08-01,1
IDF55081825,2013-07-01,1
IDF55081831,2018-11-01,1
IDF55081871,2013-12-01,1
IDF55081890,2017-01-01,1
IDF55081911,2019-01-01,1
IDF55081915,2016-06-01,1
IDF55082033,2019-02-01,1
IDF55082111,2013-01-01,1
IDF55082325,2015-10-01,1
IDF55082333,2016-09-01,1
IDF55082344,2014-10-01,1
IDF55082510,2019-05-01,1
IDF55082519,2016-12-01,1
IDF55082562,2018-04-01,1
IDF55082583,2013-11-01,1
IDF55082608,2013-04-01,1
IDF55082677,2013-09-01,1
IDF55082721,2014-09-01,1
IDF55082936,2019-01-01,1
IDF55082963,2019-04-01,1
IDF55083032,2016-08-01,1
IDF55083069,2014-03-01,1
IDF55083074,2019-06-01,1
IDF55083091,2017-11-01,1
IDF55083093,2018-04-01,1
IDF55083112,2013-08-01,1
IDF55083125,2013-06-01,1
IDF55083227,2017-06-01,1
IDF55083228,2014-03-01,1
IDF55083291,2014-01-01,1
IDF55083342,2018-07-01,1
IDF55083358,2017-09-01,1
IDF55083416,2018-12-01,1
IDF55083428,2014-01-01,1
IDF55083457,2013-03-01,1
IDF55083471,2019-01-01,1
IDF55083472,2014-07-01,1
IDF55083485,2019-04-01,1
IDF55083570,2016-03-01,1
IDF55083609,2016-11-01,1
IDF55083668,2017-05-01,1
IDF55083676,2013-02-01,1
IDF55083774,2019-04-01,1
IDF55083775,2016-04-01,1
IDF55083776,2016-04-01,1
IDF55083781,2016-03-01,1
IDF55083810,2019-08-01,1
IDF55083833,2013-02-01,1
IDF55083854,2016-03-01,1
IDF55083931,2017-09-01,1
IDF55083950,2016-06-01,1
IDF55083965,2015-10-01,1
IDF55083995,2014-06-01,1
IDF55084079,2015-12-01,1
IDF55084140,2014-04-01,1
IDF55084142,2018-03-01,1
IDF55084148,2016-07-01,1
IDF55084244,2019-03-01,1
IDF55084283,2016-06-01,1
IDF55084322,2013-02-01,1
IDF55084445,2013-02-01,1
IDF55084529,2015-09-01,1
IDF55084592,2017-06-01,1
IDF55084623,2013-12-01,1
IDF55084634,2017-11-01,1
IDF55084687,2016-11-01,1
IDF55084700,2017-10-01,1
IDF55084759,2019-01-01,1
IDF55084793,2017-09-01,1
IDF55084807,2019-07-01,1
IDF55084865,2015-10-01,1
IDF55084961,2015-11-01,1
IDF55085033,2014-03-01,1
IDF55085057,2013-04-01,1
IDF55085166,2013-05-01,1
IDF55085187,2016-06-01,1
IDF55085207,2017-10-01,1
IDF55085235,2017-11-01,1
IDF55085344,2015-06-01,1
IDF55085422,2014-08-01,1
IDF55085488,2014-12-01,1
IDF55085499,2015-06-01,1
IDF55085512,2017-07-01,1
IDF55085563,2013-09-01,1
IDF55085596,2019-01-01,1
IDF55085658,2019-10-01,1
IDF55085664,2014-03-01,1
IDF55085675,2019-01-01,1
IDF55085704,2017-01-01,1
IDF55085728,2014-06-01,1
IDF55085729,2019-01-01,1
IDF55085785,2014-09-01,1
IDF55085831,2015-06-01,1
IDF55086006,2015-05-01,1
IDF55086007,2014-08-01,1
IDF55086049,2018-09-01,1
IDF55086084,2017-08-01,1
IDF55086226,2017-10-01,1
IDF55086261,2019-11-01,1
IDF55086294,2019-10-01,1
IDF55086316,2019-02-01,1
IDF55086446,2018-01-01,1
IDF55086471,2017-10-01,1
IDF55086528,2018-06-01,1
IDF55086533,2019-03-01,1
IDF55086558,2015-07-01,1
IDF55086573,2015-04-01,1
IDF55086576,2015-05-01,1
IDF55086694,2018-12-01,1
IDF55086720,2019-05-01,1
IDF55086728,2013-01-01,1
IDF55086744,2017-12-01,1
IDF55086763,2015-06-01,1
IDF55086825,2019-05-01,1
IDF55086872,2016-07-01,1
IDF55086917,2017-12-01,1
IDF55086944,2014-12-01,1
IDF55087014,2017-05-01,1
IDF55087016,2017-07-01,1
IDF55087089,2014-01-01,1
IDF55087111,2017-08-01,1
IDF55087125,2014-07-01,1
IDF55087130,2014-10-01,1
IDF55087201,2016-12-01,1
IDF55087225,2016-12-01,1
IDF55087248,2013-01-01,1
IDF55087254,2016-04-01,1
IDF55087258,2018-07-01,1
IDF55087269,2017-03-01,1
IDF55087272,2014-04-01,1
IDF55087292,2018-05-01,1
IDF55087299,2018-04-01,1
IDF55087313,2014-07-01,1
IDF55087467,2014-09-01,1
IDF55087468,2016-05-01,1
IDF55087497,2015-06-01,1
IDF55087505,2016-06-01,1
IDF55087525,2014-01-01,1
IDF55087538,2017-03-01,1
IDF55087618,2017-12-01,1
IDF55087625,2016-01-01,1
IDF55087631,2014-01-01,1
IDF55087649,2016-05-01,1
IDF55087652,2018-04-01,1
IDF55087725,2014-03-01,1
IDF55087728,2016-05-01,1
IDF55087740,2016-12-01,1
IDF55087845,2017-11-01,1
IDF55087847,2017-09-01,1
IDF55087857,2017-10-01,1
IDF55087883,2019-02-01,1
IDF55087884,2017-06-01,1
IDF55087904,2014-05-01,1
IDF55087973,2017-06-01,1
IDF55087999,2019-07-01,1
IDF55088004,2017-09-01,1
IDF55088148,2015-07-01,1
IDF55088162,2019-08-01,1
IDF55088197,2017-03-01,1
IDF55088223,2013-03-01,1
IDF55088269,2016-08-01,1
IDF55088294,2016-02-01,1
IDF55088338,2015-10-01,1
IDF55088369,2015-04-01,1
IDF55088370,2016-03-01,1
IDF55088375,2017-04-01,1
IDF55088585,2014-07-01,1
IDF55088629,2013-06-01,1
IDF55088726,2017-02-01,1
IDF55088737,2016-08-01,1
IDF55088741,2014-08-01,1
IDF55088782,2017-02-01,1
IDF55088819,2013-02-01,1
IDF55088825,2016-08-01,1
IDF55088842,2017-09-01,1
IDF55088851,2014-02-01,1
IDF55088856,2013-06-01,1
IDF55088874,2014-09-01,1
IDF55088902,2017-07-01,1
IDF55088930,2018-05-01,1
IDF55088953,2016-04-01,1
IDF55088993,2014-01-01,1
IDF55089015,2013-12-01,1
IDF55089057,2014-04-01,1
IDF55089070,2017-02-01,1
IDF55089090,2013-04-01,1
IDF55089117,2018-07-01,1
IDF55089147,2015-02-01,1
IDF55089174,2015-10-01,1
IDF55089186,2013-06-01,1
IDF55089221,2018-09-01,1
IDF55089365,2014-06-01,1
IDF55089366,2018-09-01,1
IDF55089446,2014-12-01,1
IDF55089454,2014-04-01,1
IDF55089501,2016-04-01,1
IDF55089552,2017-05-01,1
IDF55089583,2019-11-01,1
IDF55089587,2018-11-01,1
IDF55089612,2014-01-01,1
IDF55089685,2017-01-01,1
IDF55089807,2019-03-01,1
IDF55089875,2017-11-01,1
IDF55089929,2013-04-01,1
IDF55089970,2018-07-01,1
IDF55089996,2015-10-01,1
IDF55090037,2014-08-01,1
IDF55090122,2013-09-01,1
IDF55090145,2018-10-01,1
IDF55090147,2018-06-01,1
IDF55090176,2015-06-01,1
IDF55090196,2019-01-01,1
IDF55090207,2017-07-01,1
IDF55090210,2018-03-01,1
IDF55090259,2016-07-01,1
IDF55090378,2018-03-01,1
IDF55090386,2015-06-01,1
IDF55090446,2014-02-01,1
IDF55090520,2013-02-01,1
IDF55090549,2017-12-01,1
IDF55090617,2019-06-01,1
IDF55090668,2016-02-01,1
IDF55090687,2019-08-01,1
IDF55090713,2017-06-01,1
IDF55090766,2019-06-01,1
IDF55090802,2016-02-01,1
IDF55090816,2015-07-01,1
IDF55090881,2014-04-01,1
IDF55090884,2014-08-01,1
IDF55090917,2018-06-01,1
IDF55090950,2018-04-01,1
IDF55090952,2017-05-01,1
IDF55090990,2018-01-01,1
IDF55091004,2019-07-01,1
IDF55091146,2013-05-01,1
IDF55091154,2018-04-01,1
IDF55091196,2015-03-01,1
IDF55091228,2017-08-01,1
IDF55091240,2018-10-01,1
IDF55091263,2016-11-01,1
IDF55091269,2017-07-01,1
IDF55091281,2018-06-01,1
IDF55091283,2014-07-01,1
IDF55091333,2013-04-01,1
IDF55091370,2015-02-01,1
IDF55091414,2016-05-01,1
IDF55091415,2014-09-01,1
IDF55091419,2018-07-01,1
IDF55091433,2016-10-01,1
IDF55091481,2016-09-01,1
IDF55091490,2013-10-01,1
IDF55091497,2014-07-01,1
IDF55091543,2016-04-01,1
IDF55091546,2018-07-01,1
IDF55091585,2014-04-01,1
IDF55091593,2018-02-01,1
IDF55091636,2014-10-01,1
IDF55091689,2015-08-01,1
IDF55091716,2014-06-01,1
IDF55091752,2013-09-01,1
IDF55091769,2013-11-01,1
IDF55091835,2014-04-01,1
IDF55091864,2016-09-01,1
IDF55091929,2014-03-01,1
IDF55091972,2018-04-01,1
IDF55092053,2017-06-01,1
IDF55092062,2013-05-01,1
IDF55092069,2013-12-01,1
IDF55092088,2019-06-01,1
IDF55092103,2016-12-01,1
IDF55092110,2015-06-01,1
IDF55092158,2015-07-01,1
IDF55092183,2019-07-01,1
IDF55092188,2019-02-01,1
IDF55092206,2015-10-01,1
IDF55092236,2014-07-01,1
IDF55092354,2014-02-01,1
IDF55092363,2017-08-01,1
IDF55092400,2017-12-01,1
IDF55092444,2018-03-01,1
IDF55092475,2014-04-01,1
IDF55092481,2018-08-01,1
IDF55092553,2014-10-01,1
IDF55092612,2014-12-01,1
IDF55092723,2014-12-01,1
IDF55092815,2017-01-01,1
IDF55092840,2014-12-01,1
IDF55093017,2018-07-01,1
IDF55093032,2016-07-01,1
IDF55093038,2019-01-01,1
IDF55093039,2019-03-01,1
IDF55093062,2016-02-01,1
IDF55093110,2013-03-01,1
IDF55093165,2016-04-01,1
IDF55093227,2015-10-01,1
IDF55093300,2016-04-01,1
IDF55093368,2018-04-01,1
IDF55093381,2018-08-01,1
IDF55093419,2015-05-01,1
IDF55093499,2015-11-01,1
IDF55093545,2019-04-01,1
IDF55093584,2013-04-01,1
IDF55093644,2016-05-01,1
IDF55093665,2019-12-01,1
IDF55093851,2014-07-01,1
IDF55093876,2017-11-01,1
IDF55093915,2015-10-01,1
IDF55093936,2018-12-01,1
IDF55094030,2018-09-01,1
IDF55094037,2018-07-01,1
IDF55094069,2015-11-01,1
IDF55094178,2017-05-01,1
IDF55094207,2019-05-01,1
IDF55094208,2017-11-01,1
IDF55094304,2013-04-01,1
IDF55094320,2013-10-01,1
IDF55094331,2015-11-01,1
IDF55094337,2013-10-01,1
IDF55094353,2019-07-01,1
IDF55094406,2017-10-01,1
IDF55094412,2013-05-01,1
IDF55094420,2014-05-01,1
IDF55094425,2015-12-01,1
IDF55094450,2013-07-01,1
IDF55094612,2018-09-01,1
IDF55094625,2015-02-01,1
IDF55094626,2015-08-01,1
IDF55094637,2019-05-01,1
IDF55094739,2018-05-01,1
IDF55094744,2013-10-01,1
IDF55094758,2016-02-01,1
IDF55094776,2018-08-01,1
IDF55094810,2018-06-01,1
IDF55094849,2014-06-01,1
IDF55094868,2015-03-01,1
IDF55094947,2015-03-01,1
IDF55095008,2015-05-01,1
IDF55095055,2014-06-01,1
IDF55095085,2019-10-01,1
IDF55095234,2015-01-01,1
IDF55095254,2013-08-01,1
IDF55095285,2019-11-01,1
IDF55095360,2014-10-01,1
IDF55095367,2019-04-01,1
IDF55095399,2018-01-01,1
IDF55095439,2019-02-01,1
IDF55095455,2014-03-01,1
IDF55095494,2013-05-01,1
IDF55095498,2013-05-01,1
IDF55095545,2018-10-01,1
IDF55095572,2014-02-01,1
IDF55095619,2018-03-01,1
IDF55095626,2018-11-01,1
IDF55095653,2014-04-01,1
IDF55095674,2014-10-01,1
IDF55095698,2017-11-01,1
IDF55095714,2015-10-01,1
IDF55095738,2018-12-01,1
IDF55095874,2017-02-01,1
IDF55095960,2014-12-01,1
IDF55095995,2018-01-01,1
IDF55095999,2013-03-01,1
IDF55096000,2014-12-01,1
IDF55096014,2018-02-01,1
IDF55096029,2016-08-01,1
IDF55096146,2019-11-01,1
