ID,date,кредитный_рейтинг
IDF54955089,2017-11-01,660
IDF54955089,2017-12-01,652
IDF54955089,2018-01-01,642
IDF54955089,2018-02-01,641
IDF54955089,2018-03-01,647
IDF54955089,2018-04-01,643
IDF54955089,2018-05-01,648
IDF54955089,2018-06-01,654
IDF54955089,2018-07-01,657
IDF54955089,2018-08-01,643
IDF54955089,2018-09-01,647
IDF54955089,2018-10-01,657
IDF54955089,2018-11-01,654
IDF54955089,2018-12-01,666
IDF54955089,2019-01-01,675
IDF54955089,2019-02-01,664
IDF54955089,2019-03-01,672
IDF54955089,2019-04-01,664
IDF54955089,2019-05-01,657
IDF54955089,2019-06-01,668
IDF54955089,2019-07-01,685
IDF54955089,2019-08-01,685
IDF54955089,2019-09-01,676
IDF54955089,2019-10-01,670
IDF54955089,2019-11-01,646
IDF54955089,2019-12-01,639
IDF54932727,2014-05-01,695
IDF54932727,2014-06-01,687
IDF54932727,2014-07-01,710
IDF54932727,2014-08-01,701
IDF54932727,2014-09-01,683
IDF54932727,2014-10-01,674
IDF54932727,2014-11-01,702
IDF54932727,2014-12-01,686
IDF54932727,2015-01-01,660
IDF54932727,2015-02-01,654
IDF54932727,2015-03-01,654
IDF54932727,2015-04-01,661
IDF54932727,2015-05-01,655
IDF54932727,2015-06-01,633
IDF54932727,2015-07-01,627
IDF54932727,2015-08-01,621
IDF54932727,2015-09-01,604
IDF54932727,2015-10-01,611
IDF54932727,2015-11-01,610
IDF54932727,2015-12-01,612
IDF54932727,2016-01-01,603
IDF54932727,2016-02-01,602
IDF54932727,2016-03-01,609
IDF54932727,2016-04-01,589
IDF54932727,2016-05-01,585
IDF54932727,2016-06-01,581
IDF54932727,2016-07-01,575
IDF54932727,2016-08-01,582
IDF54932727,2016-09-01,596
IDF54932727,2016-10-01,593
IDF54932727,2016-11-01,600
IDF54932727,2016-12-01,592
IDF54932727,2017-01-01,590
IDF54932727,2017-02-01,592
IDF54932727,2017-03-01,603
IDF54932727,2017-04-01,600
IDF54932727,2017-05-01,595
IDF54932727,2017-06-01,597
IDF54932727,2017-07-01,589
IDF54932727,2017-08-01,580
IDF54932727,2017-09-01,566
IDF54932727,2017-10-01,566
IDF54932727,2017-11-01,599
IDF54932727,2017-12-01,606
IDF54932727,2018-01-01,579
IDF54932727,2018-02-01,595
IDF54932727,2018-03-01,607
IDF54932727,2018-04-01,592
IDF54932727,2018-05-01,563
IDF54932727,2018-06-01,572
IDF54932727,2018-07-01,581
IDF54932727,2018-08-01,585
IDF54932727,2018-09-01,580
IDF54932727,2018-10-01,608
IDF54932727,2018-11-01,583
IDF54932727,2018-12-01,575
IDF54932727,2019-01-01,578
IDF54932727,2019-02-01,589
IDF54932727,2019-03-01,592
IDF54932727,2019-04-01,583
IDF54932727,2019-05-01,589
IDF54932727,2019-06-01,592
IDF54932727,2019-07-01,589
IDF54932727,2019-08-01,605
IDF54932727,2019-09-01,607
IDF54932727,2019-10-01,621
IDF54932727,2019-11-01,623
IDF54932727,2019-12-01,618
IDF54920641,2015-07-01,637
IDF54920641,2015-08-01,639
IDF54920641,2015-09-01,631
IDF54920641,2015-10-01,640
IDF54920641,2015-11-01,625
IDF54920641,2015-12-01,621
IDF54920641,2016-01-01,613
IDF54920641,2016-02-01,615
IDF54920641,2016-03-01,618
IDF54920641,2016-04-01,597
IDF54920641,2016-05-01,592
IDF54920641,2016-06-01,586
IDF54920641,2016-07-01,585
IDF54920641,2016-08-01,587
IDF54920641,2016-09-01,583
IDF54920641,2016-10-01,575
IDF54920641,2016-11-01,567
IDF54920641,2016-12-01,550
IDF54920641,2017-01-01,543
IDF54920641,2017-02-01,522
IDF54920641,2017-03-01,530
IDF54920641,2017-04-01,530
IDF54920641,2017-05-01,538
IDF54920641,2017-06-01,539
IDF54920641,2017-07-01,538
IDF54920641,2017-08-01,529
IDF54920641,2017-09-01,539
IDF54920641,2017-10-01,558
IDF54920641,2017-11-01,556
IDF54920641,2017-12-01,536
IDF54920641,2018-01-01,537
IDF54920641,2018-02-01,544
IDF54920641,2018-03-01,539
IDF54920641,2018-04-01,552
IDF54920641,2018-05-01,557
IDF54920641,2018-06-01,545
IDF54920641,2018-07-01,542
IDF54920641,2018-08-01,559
IDF54920641,2018-09-01,567
IDF54920641,2018-10-01,552
IDF54920641,2018-11-01,542
IDF54920641,2018-12-01,545
IDF54920641,2019-01-01,541
IDF54920641,2019-02-01,552
IDF54920641,2019-03-01,546
IDF54920641,2019-04-01,553
IDF54920641,2019-05-01,559
IDF54920641,2019-06-01,540
IDF54920641,2019-07-01,534
IDF54920641,2019-08-01,557
IDF54920641,2019-09-01,542
IDF54920641,2019-10-01,550
IDF54920641,2019-11-01,533
IDF54920641,2019-12-01,557
IDF55073676,2016-09-01,749
IDF55073676,2016-10-01,727
IDF55073676,2016-11-01,732
IDF55073676,2016-12-01,736
IDF55073676,2017-01-01,737
IDF55073676,2017-02-01,738
IDF55073676,2017-03-01,731
IDF55073676,2017-04-01,717
IDF55073676,2017-05-01,692
IDF55073676,2017-06-01,698
IDF55073676,2017-07-01,696
IDF55073676,2017-08-01,666
IDF55073676,2017-09-01,677
IDF55073676,2017-10-01,648
IDF55073676,2017-11-01,650
IDF55073676,2017-12-01,639
IDF55073676,2018-01-01,635
IDF55073676,2018-02-01,634
IDF55073676,2018-03-01,625
IDF55073676,2018-04-01,609
IDF55073676,2018-05-01,606
IDF55073676,2018-06-01,615
IDF55073676,2018-07-01,630
IDF55073676,2018-08-01,633
IDF55073676,2018-09-01,630
IDF55073676,2018-10-01,619
IDF55073676,2018-11-01,628
IDF55073676,2018-12-01,628
IDF55073676,2019-01-01,629
IDF55073676,2019-02-01,629
IDF55073676,2019-03-01,622
IDF55073676,2019-04-01,596
IDF55073676,2019-05-01,600
IDF55073676,2019-06-01,616
IDF55073676,2019-07-01,631
IDF55073676,2019-08-01,621
IDF55073676,2019-09-01,614
IDF55073676,2019-10-01,618
IDF55073676,2019-11-01,632
IDF55073676,2019-12-01,627
IDF54993813,2017-08-01,639
IDF54993813,2017-09-01,616
IDF54993813,2017-10-01,618
IDF54993813,2017-11-01,609
IDF54993813,2017-12-01,592
IDF54993813,2018-01-01,587
IDF54993813,2018-02-01,575
IDF54993813,2018-03-01,573
IDF54993813,2018-04-01,559
IDF54993813,2018-05-01,561
IDF54993813,2018-06-01,558
IDF54993813,2018-07-01,551
IDF54993813,2018-08-01,555
IDF54993813,2018-09-01,536
IDF54993813,2018-10-01,507
IDF54993813,2018-11-01,516
IDF54993813,2018-12-01,496
IDF54993813,2019-01-01,489
IDF54993813,2019-02-01,488
IDF54993813,2019-03-01,488
IDF54993813,2019-04-01,492
IDF54993813,2019-05-01,491
IDF54993813,2019-06-01,498
IDF54993813,2019-07-01,495
IDF54993813,2019-08-01,503
IDF54993813,2019-09-01,498
IDF54993813,2019-10-01,501
IDF54993813,2019-11-01,498
IDF54993813,2019-12-01,500
IDF55136367,2019-08-01,667
IDF55136367,2019-09-01,666
IDF55136367,2019-10-01,639
IDF55136367,2019-11-01,617
IDF55136367,2019-12-01,609
IDF54921203,2015-09-01,759
IDF54921203,2015-10-01,744
IDF54921203,2015-11-01,731
IDF54921203,2015-12-01,722
IDF54921203,2016-01-01,732
IDF54921203,2016-02-01,701
IDF54921203,2016-03-01,700
IDF54921203,2016-04-01,689
IDF54921203,2016-05-01,675
IDF54921203,2016-06-01,679
IDF54921203,2016-07-01,675
IDF54921203,2016-08-01,651
IDF54921203,2016-09-01,647
IDF54921203,2016-10-01,632
IDF54921203,2016-11-01,625
IDF54921203,2016-12-01,615
IDF54921203,2017-01-01,600
IDF54921203,2017-02-01,606
IDF54921203,2017-03-01,600
IDF54921203,2017-04-01,602
IDF54921203,2017-05-01,615
IDF54921203,2017-06-01,612
IDF54921203,2017-07-01,616
IDF54921203,2017-08-01,625
IDF54921203,2017-09-01,622
IDF54921203,2017-10-01,616
IDF54921203,2017-11-01,621
IDF54921203,2017-12-01,614
IDF54921203,2018-01-01,618
IDF54921203,2018-02-01,614
IDF54921203,2018-03-01,605
IDF54921203,2018-04-01,610
IDF54921203,2018-05-01,606
IDF54921203,2018-06-01,605
IDF54921203,2018-07-01,585
IDF54921203,2018-08-01,608
IDF54921203,2018-09-01,624
IDF54921203,2018-10-01,621
IDF54921203,2018-11-01,619
IDF54921203,2018-12-01,608
IDF54921203,2019-01-01,602
IDF54921203,2019-02-01,610
IDF54921203,2019-03-01,626
IDF54921203,2019-04-01,629
IDF54921203,2019-05-01,630
IDF54921203,2019-06-01,604
IDF54921203,2019-07-01,605
IDF54921203,2019-08-01,597
IDF54921203,2019-09-01,591
IDF54921203,2019-10-01,608
IDF54921203,2019-11-01,600
IDF54921203,2019-12-01,598
IDF54987548,2017-04-01,704
IDF54987548,2017-05-01,691
IDF54987548,2017-06-01,686
IDF54987548,2017-07-01,668
IDF54987548,2017-08-01,663
IDF54987548,2017-09-01,653
IDF54987548,2017-10-01,653
IDF54987548,2017-11-01,663
IDF54987548,2017-12-01,667
IDF54987548,2018-01-01,676
IDF54987548,2018-02-01,676
IDF54987548,2018-03-01,662
IDF54987548,2018-04-01,655
IDF54987548,2018-05-01,650
IDF54987548,2018-06-01,634
IDF54987548,2018-07-01,620
IDF54987548,2018-08-01,608
IDF54987548,2018-09-01,599
IDF54987548,2018-10-01,599
IDF54987548,2018-11-01,594
IDF54987548,2018-12-01,588
IDF54987548,2019-01-01,582
IDF54987548,2019-02-01,597
IDF54987548,2019-03-01,576
IDF54987548,2019-04-01,576
IDF54987548,2019-05-01,574
IDF54987548,2019-06-01,585
IDF54987548,2019-07-01,577
IDF54987548,2019-08-01,577
IDF54987548,2019-09-01,583
IDF54987548,2019-10-01,581
IDF54987548,2019-11-01,576
IDF54987548,2019-12-01,583
IDF55038770,2019-10-01,627
IDF55038770,2019-11-01,623
IDF55038770,2019-12-01,599
IDF55079880,2013-12-01,770
IDF55079880,2014-01-01,762
IDF55079880,2014-02-01,757
IDF55079880,2014-03-01,749
IDF55079880,2014-04-01,735
IDF55079880,2014-05-01,723
IDF55079880,2014-06-01,725
IDF55079880,2014-07-01,729
IDF55079880,2014-08-01,717
IDF55079880,2014-09-01,738
IDF55079880,2014-10-01,733
IDF55079880,2014-11-01,735
IDF55079880,2014-12-01,728
IDF55079880,2015-01-01,704
IDF55079880,2015-02-01,723
IDF55079880,2015-03-01,720
IDF55079880,2015-04-01,711
IDF55079880,2015-05-01,686
IDF55079880,2015-06-01,653
IDF55079880,2015-07-01,650
IDF55079880,2015-08-01,641
IDF55079880,2015-09-01,637
IDF55079880,2015-10-01,645
IDF55079880,2015-11-01,644
IDF55079880,2015-12-01,658
IDF55079880,2016-01-01,642
IDF55079880,2016-02-01,648
IDF55079880,2016-03-01,662
IDF55079880,2016-04-01,658
IDF55079880,2016-05-01,649
IDF55079880,2016-06-01,648
IDF55079880,2016-07-01,649
IDF55079880,2016-08-01,644
IDF55079880,2016-09-01,637
IDF55079880,2016-10-01,634
IDF55079880,2016-11-01,638
IDF55079880,2016-12-01,626
IDF55079880,2017-01-01,632
IDF55079880,2017-02-01,639
IDF55079880,2017-03-01,638
IDF55079880,2017-04-01,656
IDF55079880,2017-05-01,656
IDF55079880,2017-06-01,652
IDF55079880,2017-07-01,663
IDF55079880,2017-08-01,669
IDF55079880,2017-09-01,661
IDF55079880,2017-10-01,655
IDF55079880,2017-11-01,648
IDF55079880,2017-12-01,654
IDF55079880,2018-01-01,646
IDF55079880,2018-02-01,646
IDF55079880,2018-03-01,638
IDF55079880,2018-04-01,635
IDF55079880,2018-05-01,644
IDF55079880,2018-06-01,648
IDF55079880,2018-07-01,643
IDF55079880,2018-08-01,626
IDF55079880,2018-09-01,643
IDF55079880,2018-10-01,638
IDF55079880,2018-11-01,645
IDF55079880,2018-12-01,643
IDF55079880,2019-01-01,649
IDF55079880,2019-02-01,662
IDF55079880,2019-03-01,650
IDF55079880,2019-04-01,651
IDF55079880,2019-05-01,623
IDF55079880,2019-06-01,627
IDF55079880,2019-07-01,650
IDF55079880,2019-08-01,657
IDF55079880,2019-09-01,657
IDF55079880,2019-10-01,672
IDF55079880,2019-11-01,651
IDF55079880,2019-12-01,626
IDF55051708,2015-07-01,732
IDF55051708,2015-08-01,725
IDF55051708,2015-09-01,724
IDF55051708,2015-10-01,715
IDF55051708,2015-11-01,727
IDF55051708,2015-12-01,729
IDF55051708,2016-01-01,707
IDF55051708,2016-02-01,705
IDF55051708,2016-03-01,694
IDF55051708,2016-04-01,703
IDF55051708,2016-05-01,695
IDF55051708,2016-06-01,697
IDF55051708,2016-07-01,691
IDF55051708,2016-08-01,689
IDF55051708,2016-09-01,681
IDF55051708,2016-10-01,678
IDF55051708,2016-11-01,670
IDF55051708,2016-12-01,646
IDF55051708,2017-01-01,643
IDF55051708,2017-02-01,646
IDF55051708,2017-03-01,638
IDF55051708,2017-04-01,613
IDF55051708,2017-05-01,604
IDF55051708,2017-06-01,616
IDF55051708,2017-07-01,613
IDF55051708,2017-08-01,620
IDF55051708,2017-09-01,620
IDF55051708,2017-10-01,620
IDF55051708,2017-11-01,634
IDF55051708,2017-12-01,633
IDF55051708,2018-01-01,639
IDF55051708,2018-02-01,637
IDF55051708,2018-03-01,632
IDF55051708,2018-04-01,634
IDF55051708,2018-05-01,604
IDF55051708,2018-06-01,600
IDF55051708,2018-07-01,608
IDF55051708,2018-08-01,610
IDF55051708,2018-09-01,585
IDF55051708,2018-10-01,593
IDF55051708,2018-11-01,607
IDF55051708,2018-12-01,609
IDF55051708,2019-01-01,609
IDF55051708,2019-02-01,626
IDF55051708,2019-03-01,620
IDF55051708,2019-04-01,638
IDF55051708,2019-05-01,629
IDF55051708,2019-06-01,621
IDF55051708,2019-07-01,627
IDF55051708,2019-08-01,635
IDF55051708,2019-09-01,631
IDF55051708,2019-10-01,632
IDF55051708,2019-11-01,630
IDF55051708,2019-12-01,621
IDF55065296,2016-04-01,612
IDF55065296,2016-05-01,603
IDF55065296,2016-06-01,624
IDF55065296,2016-07-01,637
IDF55065296,2016-08-01,638
IDF55065296,2016-09-01,648
IDF55065296,2016-10-01,654
IDF55065296,2016-11-01,644
IDF55065296,2016-12-01,646
IDF55065296,2017-01-01,645
IDF55065296,2017-02-01,640
IDF55065296,2017-03-01,616
IDF55065296,2017-04-01,607
IDF55065296,2017-05-01,594
IDF55065296,2017-06-01,588
IDF55065296,2017-07-01,574
IDF55065296,2017-08-01,559
IDF55065296,2017-09-01,562
IDF55065296,2017-10-01,551
IDF55065296,2017-11-01,550
IDF55065296,2017-12-01,557
IDF55065296,2018-01-01,573
IDF55065296,2018-02-01,573
IDF55065296,2018-03-01,569
IDF55065296,2018-04-01,558
IDF55065296,2018-05-01,551
IDF55065296,2018-06-01,573
IDF55065296,2018-07-01,573
IDF55065296,2018-08-01,562
IDF55065296,2018-09-01,576
IDF55065296,2018-10-01,576
IDF55065296,2018-11-01,568
IDF55065296,2018-12-01,572
IDF55065296,2019-01-01,565
IDF55065296,2019-02-01,562
IDF55065296,2019-03-01,549
IDF55065296,2019-04-01,556
IDF55065296,2019-05-01,569
IDF55065296,2019-06-01,574
IDF55065296,2019-07-01,586
IDF55065296,2019-08-01,589
IDF55065296,2019-09-01,565
IDF55065296,2019-10-01,553
IDF55065296,2019-11-01,566
IDF55065296,2019-12-01,566
IDF54950353,2019-10-01,725
IDF54950353,2019-11-01,699
IDF54950353,2019-12-01,683
IDF54943971,2013-03-01,757
IDF54943971,2013-04-01,754
IDF54943971,2013-05-01,739
IDF54943971,2013-06-01,744
IDF54943971,2013-07-01,745
IDF54943971,2013-08-01,733
IDF54943971,2013-09-01,709
IDF54943971,2013-10-01,706
IDF54943971,2013-11-01,708
IDF54943971,2013-12-01,717
IDF54943971,2014-01-01,726
IDF54943971,2014-02-01,714
IDF54943971,2014-03-01,693
IDF54943971,2014-04-01,664
IDF54943971,2014-05-01,675
IDF54943971,2014-06-01,655
IDF54943971,2014-07-01,671
IDF54943971,2014-08-01,682
IDF54943971,2014-09-01,678
IDF54943971,2014-10-01,649
IDF54943971,2014-11-01,630
IDF54943971,2014-12-01,624
IDF54943971,2015-01-01,626
IDF54943971,2015-02-01,626
IDF54943971,2015-03-01,627
IDF54943971,2015-04-01,621
IDF54943971,2015-05-01,616
IDF54943971,2015-06-01,622
IDF54943971,2015-07-01,619
IDF54943971,2015-08-01,608
IDF54943971,2015-09-01,606
IDF54943971,2015-10-01,625
IDF54943971,2015-11-01,612
IDF54943971,2015-12-01,595
IDF54943971,2016-01-01,605
IDF54943971,2016-02-01,599
IDF54943971,2016-03-01,598
IDF54943971,2016-04-01,605
IDF54943971,2016-05-01,617
IDF54943971,2016-06-01,623
IDF54943971,2016-07-01,620
IDF54943971,2016-08-01,625
IDF54943971,2016-09-01,634
IDF54943971,2016-10-01,636
IDF54943971,2016-11-01,614
IDF54943971,2016-12-01,605
IDF54943971,2017-01-01,627
IDF54943971,2017-02-01,610
IDF54943971,2017-03-01,609
IDF54943971,2017-04-01,620
IDF54943971,2017-05-01,617
IDF54943971,2017-06-01,600
IDF54943971,2017-07-01,617
IDF54943971,2017-08-01,631
IDF54943971,2017-09-01,633
IDF54943971,2017-10-01,614
IDF54943971,2017-11-01,612
IDF54943971,2017-12-01,593
IDF54943971,2018-01-01,623
IDF54943971,2018-02-01,638
IDF54943971,2018-03-01,620
IDF54943971,2018-04-01,623
IDF54943971,2018-05-01,627
IDF54943971,2018-06-01,639
IDF54943971,2018-07-01,633
IDF54943971,2018-08-01,611
IDF54943971,2018-09-01,608
IDF54943971,2018-10-01,606
IDF54943971,2018-11-01,608
IDF54943971,2018-12-01,613
IDF54943971,2019-01-01,619
IDF54943971,2019-02-01,613
IDF54943971,2019-03-01,608
IDF54943971,2019-04-01,617
IDF54943971,2019-05-01,623
IDF54943971,2019-06-01,620
IDF54943971,2019-07-01,630
IDF54943971,2019-08-01,625
IDF54943971,2019-09-01,626
IDF54943971,2019-10-01,632
IDF54943971,2019-11-01,629
IDF54943971,2019-12-01,634
IDF55054158,2013-05-01,711
IDF55054158,2013-06-01,698
IDF55054158,2013-07-01,701
IDF55054158,2013-08-01,710
IDF55054158,2013-09-01,675
IDF55054158,2013-10-01,667
IDF55054158,2013-11-01,671
IDF55054158,2013-12-01,667
IDF55054158,2014-01-01,652
IDF55054158,2014-02-01,661
IDF55054158,2014-03-01,662
IDF55054158,2014-04-01,665
IDF55054158,2014-05-01,658
IDF55054158,2014-06-01,652
IDF55054158,2014-07-01,648
IDF55054158,2014-08-01,637
IDF55054158,2014-09-01,627
IDF55054158,2014-10-01,628
IDF55054158,2014-11-01,595
IDF55054158,2014-12-01,592
IDF55054158,2015-01-01,614
IDF55054158,2015-02-01,614
IDF55054158,2015-03-01,590
IDF55054158,2015-04-01,594
IDF55054158,2015-05-01,598
IDF55054158,2015-06-01,594
IDF55054158,2015-07-01,584
IDF55054158,2015-08-01,597
IDF55054158,2015-09-01,582
IDF55054158,2015-10-01,586
IDF55054158,2015-11-01,592
IDF55054158,2015-12-01,583
IDF55054158,2016-01-01,595
IDF55054158,2016-02-01,596
IDF55054158,2016-03-01,599
IDF55054158,2016-04-01,578
IDF55054158,2016-05-01,567
IDF55054158,2016-06-01,565
IDF55054158,2016-07-01,563
IDF55054158,2016-08-01,564
IDF55054158,2016-09-01,584
IDF55054158,2016-10-01,570
IDF55054158,2016-11-01,580
IDF55054158,2016-12-01,597
IDF55054158,2017-01-01,605
IDF55054158,2017-02-01,608
IDF55054158,2017-03-01,598
IDF55054158,2017-04-01,601
IDF55054158,2017-05-01,603
IDF55054158,2017-06-01,584
IDF55054158,2017-07-01,578
IDF55054158,2017-08-01,584
IDF55054158,2017-09-01,583
IDF55054158,2017-10-01,582
IDF55054158,2017-11-01,582
IDF55054158,2017-12-01,580
IDF55054158,2018-01-01,580
IDF55054158,2018-02-01,563
IDF55054158,2018-03-01,569
IDF55054158,2018-04-01,562
IDF55054158,2018-05-01,546
IDF55054158,2018-06-01,551
IDF55054158,2018-07-01,555
IDF55054158,2018-08-01,566
IDF55054158,2018-09-01,581
IDF55054158,2018-10-01,578
IDF55054158,2018-11-01,578
IDF55054158,2018-12-01,583
IDF55054158,2019-01-01,582
IDF55054158,2019-02-01,590
IDF55054158,2019-03-01,585
IDF55054158,2019-04-01,563
IDF55054158,2019-05-01,573
IDF55054158,2019-06-01,591
IDF55054158,2019-07-01,605
IDF55054158,2019-08-01,598
IDF55054158,2019-09-01,587
IDF55054158,2019-10-01,599
IDF55054158,2019-11-01,587
IDF55054158,2019-12-01,589
IDF55137444,2016-10-01,679
IDF55137444,2016-11-01,688
IDF55137444,2016-12-01,663
IDF55137444,2017-01-01,694
IDF55137444,2017-02-01,690
IDF55137444,2017-03-01,698
IDF55137444,2017-04-01,684
IDF55137444,2017-05-01,689
IDF55137444,2017-06-01,682
IDF55137444,2017-07-01,670
IDF55137444,2017-08-01,671
IDF55137444,2017-09-01,672
IDF55137444,2017-10-01,656
IDF55137444,2017-11-01,667
IDF55137444,2017-12-01,676
IDF55137444,2018-01-01,671
IDF55137444,2018-02-01,659
IDF55137444,2018-03-01,657
IDF55137444,2018-04-01,644
IDF55137444,2018-05-01,636
IDF55137444,2018-06-01,620
IDF55137444,2018-07-01,590
IDF55137444,2018-08-01,569
IDF55137444,2018-09-01,572
IDF55137444,2018-10-01,576
IDF55137444,2018-11-01,588
IDF55137444,2018-12-01,582
IDF55137444,2019-01-01,569
IDF55137444,2019-02-01,583
IDF55137444,2019-03-01,573
IDF55137444,2019-04-01,583
IDF55137444,2019-05-01,585
IDF55137444,2019-06-01,594
IDF55137444,2019-07-01,606
IDF55137444,2019-08-01,589
IDF55137444,2019-09-01,584
IDF55137444,2019-10-01,575
IDF55137444,2019-11-01,588
IDF55137444,2019-12-01,604
IDF54941100,2019-02-01,686
IDF54941100,2019-03-01,662
IDF54941100,2019-04-01,658
IDF54941100,2019-05-01,636
IDF54941100,2019-06-01,636
IDF54941100,2019-07-01,613
IDF54941100,2019-08-01,602
IDF54941100,2019-09-01,588
IDF54941100,2019-10-01,596
IDF54941100,2019-11-01,579
IDF54941100,2019-12-01,568
IDF55146903,2017-07-01,612
IDF55146903,2017-08-01,627
IDF55146903,2017-09-01,634
IDF55146903,2017-10-01,627
IDF55146903,2017-11-01,618
IDF55146903,2017-12-01,612
IDF55146903,2018-01-01,604
IDF55146903,2018-02-01,602
IDF55146903,2018-03-01,590
IDF55146903,2018-04-01,600
IDF55146903,2018-05-01,611
IDF55146903,2018-06-01,585
IDF55146903,2018-07-01,587
IDF55146903,2018-08-01,568
IDF55146903,2018-09-01,548
IDF55146903,2018-10-01,542
IDF55146903,2018-11-01,547
IDF55146903,2018-12-01,542
IDF55146903,2019-01-01,531
IDF55146903,2019-02-01,547
IDF55146903,2019-03-01,557
IDF55146903,2019-04-01,558
IDF55146903,2019-05-01,561
IDF55146903,2019-06-01,538
IDF55146903,2019-07-01,530
IDF55146903,2019-08-01,537
IDF55146903,2019-09-01,561
IDF55146903,2019-10-01,564
IDF55146903,2019-11-01,569
IDF55146903,2019-12-01,550
IDF55082677,2013-09-01,776
IDF55082677,2013-10-01,761
IDF55082677,2013-11-01,775
IDF55082677,2013-12-01,760
IDF55082677,2014-01-01,755
IDF55082677,2014-02-01,763
IDF55082677,2014-03-01,763
IDF55082677,2014-04-01,755
IDF55082677,2014-05-01,764
IDF55082677,2014-06-01,765
IDF55082677,2014-07-01,774
IDF55082677,2014-08-01,771
IDF55082677,2014-09-01,754
IDF55082677,2014-10-01,737
IDF55082677,2014-11-01,727
IDF55082677,2014-12-01,731
IDF55082677,2015-01-01,733
IDF55082677,2015-02-01,723
IDF55082677,2015-03-01,726
IDF55082677,2015-04-01,704
IDF55082677,2015-05-01,693
IDF55082677,2015-06-01,700
IDF55082677,2015-07-01,688
IDF55082677,2015-08-01,670
IDF55082677,2015-09-01,670
IDF55082677,2015-10-01,651
IDF55082677,2015-11-01,668
IDF55082677,2015-12-01,674
IDF55082677,2016-01-01,685
IDF55082677,2016-02-01,698
IDF55082677,2016-03-01,695
IDF55082677,2016-04-01,686
IDF55082677,2016-05-01,676
IDF55082677,2016-06-01,646
IDF55082677,2016-07-01,662
IDF55082677,2016-08-01,669
IDF55082677,2016-09-01,675
IDF55082677,2016-10-01,679
IDF55082677,2016-11-01,681
IDF55082677,2016-12-01,693
IDF55082677,2017-01-01,695
IDF55082677,2017-02-01,689
IDF55082677,2017-03-01,692
IDF55082677,2017-04-01,670
IDF55082677,2017-05-01,659
IDF55082677,2017-06-01,678
IDF55082677,2017-07-01,679
IDF55082677,2017-08-01,677
IDF55082677,2017-09-01,683
IDF55082677,2017-10-01,674
IDF55082677,2017-11-01,689
IDF55082677,2017-12-01,679
IDF55082677,2018-01-01,686
IDF55082677,2018-02-01,675
IDF55082677,2018-03-01,661
IDF55082677,2018-04-01,663
IDF55082677,2018-05-01,654
IDF55082677,2018-06-01,659
IDF55082677,2018-07-01,649
IDF55082677,2018-08-01,648
IDF55082677,2018-09-01,661
IDF55082677,2018-10-01,659
IDF55082677,2018-11-01,655
IDF55082677,2018-12-01,670
IDF55082677,2019-01-01,666
IDF55082677,2019-02-01,663
