ID,score_date
IDF55097495,2015-12-01
IDF55097495,2016-01-01
IDF55097495,2016-02-01
IDF55097495,2016-03-01
IDF55097495,2016-04-01
IDF55097495,2016-05-01
IDF55097495,2016-06-01
IDF55097495,2016-07-01
IDF55097495,2016-08-01
IDF55097495,2016-09-01
IDF55097495,2016-10-01
IDF55097495,2016-11-01
IDF55097495,2016-12-01
IDF55097495,2017-01-01
IDF55097495,2017-02-01
IDF55097495,2017-03-01
IDF55097495,2017-04-01
IDF55097495,2017-05-01
IDF55097495,2017-06-01
IDF55097495,2017-07-01
IDF55097495,2017-08-01
IDF55097495,2017-09-01
IDF55097495,2017-10-01
IDF55097495,2017-11-01
IDF55097495,2017-12-01
IDF55097495,2018-01-01
IDF55097495,2018-02-01
IDF55097495,2018-03-01
IDF55097495,2018-04-01
IDF55097495,2018-05-01
IDF55097495,2018-06-01
IDF55097495,2018-07-01
IDF55097495,2018-08-01
IDF55097495,2018-09-01
IDF55097495,2018-10-01
IDF55097495,2018-11-01
IDF55097495,2018-12-01
IDF55097495,2019-01-01
IDF55097495,2019-02-01
IDF55097495,2019-03-01
IDF55097495,2019-04-01
IDF55097495,2019-05-01
IDF55097495,2019-06-01
IDF55097495,2019-07-01
IDF55097495,2019-08-01
IDF55097495,2019-09-01
IDF55097495,2019-10-01
IDF55097495,2019-11-01
IDF55097495,2019-12-01
IDF54993245,2014-04-01
IDF54993245,2014-05-01
IDF54993245,2014-06-01
IDF54993245,2014-07-01
IDF54993245,2014-08-01
IDF54993245,2014-09-01
IDF54993245,2014-10-01
IDF54993245,2014-11-01
IDF54993245,2014-12-01
IDF54993245,2015-01-01
IDF54993245,2015-02-01
IDF54993245,2015-03-01
IDF54993245,2015-04-01
IDF54993245,2015-05-01
IDF54993245,2015-06-01
IDF54993245,2015-07-01
IDF54993245,2015-08-01
IDF54993245,2015-09-01
IDF54993245,2015-10-01
IDF54993245,2015-11-01
IDF54993245,2015-12-01
IDF54993245,2016-01-01
IDF54993245,2016-02-01
IDF54993245,2016-03-01
IDF54993245,2016-04-01
IDF54993245,2016-05-01
IDF54993245,2016-06-01
IDF54993245,2016-07-01
IDF54993245,2016-08-01
IDF54993245,2016-09-01
IDF54993245,2016-10-01
IDF54993245,2016-11-01
IDF54993245,2016-12-01
IDF54993245,2017-01-01
IDF54993245,2017-02-01
IDF54993245,2017-03-01
IDF54993245,2017-04-01
IDF54993245,2017-05-01
IDF54993245,2017-06-01
IDF54993245,2017-07-01
IDF54993245,2017-08-01
IDF54993245,2017-09-01
IDF54993245,2017-10-01
IDF54993245,2017-11-01
IDF54993245,2017-12-01
IDF54993245,2018-01-01
IDF54993245,2018-02-01
IDF54993245,2018-03-01
IDF54993245,2018-04-01
IDF54993245,2018-05-01
IDF54993245,2018-06-01
IDF54993245,2018-07-01
IDF54993245,2018-08-01
IDF54993245,2018-09-01
IDF54993245,2018-10-01
IDF54993245,2018-11-01
IDF54993245,2018-12-01
IDF54993245,2019-01-01
IDF54993245,2019-02-01
IDF54993245,2019-03-01
IDF54993245,2019-04-01
IDF54993245,2019-05-01
IDF54993245,2019-06-01
IDF54993245,2019-07-01
IDF54993245,2019-08-01
IDF54993245,2019-09-01
IDF54993245,2019-10-01
IDF54993245,2019-11-01
IDF54993245,2019-12-01
IDF54960787,2014-06-01
IDF54960787,2014-07-01
IDF54960787,2014-08-01
IDF54960787,2014-09-01
IDF54960787,2014-10-01
IDF54960787,2014-11-01
IDF54960787,2014-12-01
IDF54960787,2015-01-01
IDF54960787,2015-02-01
IDF54960787,2015-03-01
IDF54960787,2015-04-01
IDF54960787,2015-05-01
IDF54960787,2015-06-01
IDF54960787,2015-07-01
IDF54960787,2015-08-01
IDF54960787,2015-09-01
IDF54960787,2015-10-01
IDF54960787,2015-11-01
IDF54960787,2015-12-01
IDF54960787,2016-01-01
IDF54960787,2016-02-01
IDF54960787,2016-03-01
IDF54960787,2016-04-01
IDF54960787,2016-05-01
IDF54960787,2016-06-01
IDF54960787,2016-07-01
IDF54960787,2016-08-01
IDF54960787,2016-09-01
IDF54960787,2016-10-01
IDF54960787,2016-11-01
IDF54960787,2016-12-01
IDF54960787,2017-01-01
IDF54960787,2017-02-01
IDF54960787,2017-03-01
IDF54960787,2017-04-01
IDF54960787,2017-05-01
IDF54960787,2017-06-01
IDF54960787,2017-07-01
IDF54960787,2017-08-01
IDF54960787,2017-09-01
IDF54960787,2017-10-01
IDF54960787,2017-11-01
IDF54960787,2017-12-01
IDF54960787,2018-01-01
IDF54960787,2018-02-01
IDF54960787,2018-03-01
IDF54960787,2018-04-01
IDF54960787,2018-05-01
IDF54960787,2018-06-01
IDF54960787,2018-07-01
IDF54960787,2018-08-01
IDF54960787,2018-09-01
IDF54960787,2018-10-01
IDF54960787,2018-11-01
IDF54960787,2018-12-01
IDF54960787,2019-01-01
IDF54960787,2019-02-01
IDF54960787,2019-03-01
IDF54960787,2019-04-01
IDF54960787,2019-05-01
IDF54960787,2019-06-01
IDF54960787,2019-07-01
IDF54960787,2019-08-01
IDF54960787,2019-09-01
IDF54960787,2019-10-01
IDF54960787,2019-11-01
IDF54960787,2019-12-01
IDF55145525,2019-12-01
IDF55093227,2015-10-01
IDF55093227,2015-11-01
IDF55093227,2015-12-01
IDF55093227,2016-01-01
IDF55093227,2016-02-01
IDF55093227,2016-03-01
IDF55093227,2016-04-01
IDF55093227,2016-05-01
IDF55093227,2016-06-01
IDF55093227,2016-07-01
IDF55093227,2016-08-01
IDF55093227,2016-09-01
IDF55093227,2016-10-01
IDF55093227,2016-11-01
IDF55093227,2016-12-01
IDF55093227,2017-01-01
IDF55093227,2017-02-01
IDF55093227,2017-03-01
IDF55093227,2017-04-01
IDF55093227,2017-05-01
IDF55093227,2017-06-01
IDF55093227,2017-07-01
IDF55093227,2017-08-01
IDF55093227,2017-09-01
IDF55093227,2017-10-01
IDF55093227,2017-11-01
IDF55093227,2017-12-01
IDF55093227,2018-01-01
IDF55093227,2018-02-01
IDF55093227,2018-03-01
IDF55093227,2018-04-01
IDF55093227,2018-05-01
IDF55093227,2018-06-01
IDF55093227,2018-07-01
IDF55093227,2018-08-01
IDF55093227,2018-09-01
IDF55093227,2018-10-01
IDF55093227,2018-11-01
IDF55093227,2018-12-01
IDF55093227,2019-01-01
IDF55093227,2019-02-01
IDF55093227,2019-03-01
IDF55093227,2019-04-01
IDF55093227,2019-05-01
IDF55093227,2019-06-01
IDF55093227,2019-07-01
IDF55093227,2019-08-01
IDF55093227,2019-09-01
IDF55093227,2019-10-01
IDF55093227,2019-11-01
IDF55093227,2019-12-01
IDF55010562,2014-06-01
IDF55010562,2014-07-01
IDF55010562,2014-08-01
IDF55010562,2014-09-01
IDF55010562,2014-10-01
IDF55010562,2014-11-01
IDF55010562,2014-12-01
IDF55010562,2015-01-01
IDF55010562,2015-02-01
IDF55010562,2015-03-01
IDF55010562,2015-04-01
IDF55010562,2015-05-01
IDF55010562,2015-06-01
IDF55010562,2015-07-01
IDF55010562,2015-08-01
IDF55010562,2015-09-01
IDF55010562,2015-10-01
IDF55010562,2015-11-01
IDF55010562,2015-12-01
IDF55010562,2016-01-01
IDF55010562,2016-02-01
IDF55010562,2016-03-01
IDF55010562,2016-04-01
IDF55010562,2016-05-01
IDF55010562,2016-06-01
IDF55010562,2016-07-01
IDF55010562,2016-08-01
IDF55010562,2016-09-01
IDF55010562,2016-10-01
IDF55010562,2016-11-01
IDF55010562,2016-12-01
IDF55010562,2017-01-01
IDF55010562,2017-02-01
IDF55010562,2017-03-01
IDF55010562,2017-04-01
IDF55010562,2017-05-01
IDF55010562,2017-06-01
IDF55010562,2017-07-01
IDF55010562,2017-08-01
IDF55010562,2017-09-01
IDF55010562,2017-10-01
IDF55010562,2017-11-01
IDF55010562,2017-12-01
IDF55010562,2018-01-01
IDF55010562,2018-02-01
IDF55010562,2018-03-01
IDF55010562,2018-04-01
IDF55010562,2018-05-01
IDF55010562,2018-06-01
IDF55010562,2018-07-01
IDF55010562,2018-08-01
IDF55010562,2018-09-01
IDF55010562,2018-10-01
IDF55010562,2018-11-01
IDF55010562,2018-12-01
IDF55010562,2019-01-01
IDF55010562,2019-02-01
IDF55010562,2019-03-01
IDF55010562,2019-04-01
IDF55010562,2019-05-01
IDF55010562,2019-06-01
IDF55010562,2019-07-01
IDF55010562,2019-08-01
IDF55010562,2019-09-01
IDF55010562,2019-10-01
IDF55010562,2019-11-01
IDF55010562,2019-12-01
IDF54936438,2013-09-01
IDF54936438,2013-10-01
IDF54936438,2013-11-01
IDF54936438,2013-12-01
IDF54936438,2014-01-01
IDF54936438,2014-02-01
IDF54936438,2014-03-01
IDF54936438,2014-04-01
IDF54936438,2014-05-01
IDF54936438,2014-06-01
IDF54936438,2014-07-01
IDF54936438,2014-08-01
IDF54936438,2014-09-01
IDF54936438,2014-10-01
IDF54936438,2014-11-01
IDF54936438,2014-12-01
IDF54936438,2015-01-01
IDF54936438,2015-02-01
IDF54936438,2015-03-01
IDF54936438,2015-04-01
IDF54936438,2015-05-01
IDF54936438,2015-06-01
IDF54936438,2015-07-01
IDF54936438,2015-08-01
IDF54936438,2015-09-01
IDF54936438,2015-10-01
IDF54936438,2015-11-01
IDF54936438,2015-12-01
IDF54936438,2016-01-01
IDF54936438,2016-02-01
IDF54936438,2016-03-01
IDF54936438,2016-04-01
IDF54936438,2016-05-01
IDF54936438,2016-06-01
IDF54936438,2016-07-01
IDF54936438,2016-08-01
IDF54936438,2016-09-01
IDF54936438,2016-10-01
IDF54936438,2016-11-01
IDF54936438,2016-12-01
IDF54936438,2017-01-01
IDF54936438,2017-02-01
IDF54936438,2017-03-01
IDF54936438,2017-04-01
IDF54936438,2017-05-01
IDF54936438,2017-06-01
IDF54936438,2017-07-01
IDF54936438,2017-08-01
IDF54936438,2017-09-01
IDF54936438,2017-10-01
IDF54936438,2017-11-01
IDF54936438,2017-12-01
IDF54936438,2018-01-01
IDF54936438,2018-02-01
IDF54936438,2018-03-01
IDF54936438,2018-04-01
IDF54936438,2018-05-01
IDF54936438,2018-06-01
IDF54936438,2018-07-01
IDF54936438,2018-08-01
IDF54936438,2018-09-01
IDF54936438,2018-10-01
IDF54936438,2018-11-01
IDF54936438,2018-12-01
IDF54936438,2019-01-01
IDF54936438,2019-02-01
IDF54936438,2019-03-01
IDF54936438,2019-04-01
IDF54936438,2019-05-01
IDF54936438,2019-06-01
IDF54936438,2019-07-01
IDF54936438,2019-08-01
IDF54936438,2019-09-01
IDF54936438,2019-10-01
IDF54936438,2019-11-01
IDF54936438,2019-12-01
IDF54901362,2014-09-01
IDF54901362,2014-10-01
IDF54901362,2014-11-01
IDF54901362,2014-12-01
IDF54901362,2015-01-01
IDF54901362,2015-02-01
IDF54901362,2015-03-01
IDF54901362,2015-04-01
IDF54901362,2015-05-01
IDF54901362,2015-06-01
IDF54901362,2015-07-01
IDF54901362,2015-08-01
IDF54901362,2015-09-01
IDF54901362,2015-10-01
IDF54901362,2015-11-01
IDF54901362,2015-12-01
IDF54901362,2016-01-01
IDF54901362,2016-02-01
IDF54901362,2016-03-01
IDF54901362,2016-04-01
IDF54901362,2016-05-01
IDF54901362,2016-06-01
IDF54901362,2016-07-01
IDF54901362,2016-08-01
IDF54901362,2016-09-01
IDF54901362,2016-10-01
IDF54901362,2016-11-01
IDF54901362,2016-12-01
IDF54901362,2017-01-01
IDF54901362,2017-02-01
IDF54901362,2017-03-01
IDF54901362,2017-04-01
IDF54901362,2017-05-01
IDF54901362,2017-06-01
IDF54901362,2017-07-01
IDF54901362,2017-08-01
IDF54901362,2017-09-01
IDF54901362,2017-10-01
IDF54901362,2017-11-01
IDF54901362,2017-12-01
IDF54901362,2018-01-01
IDF54901362,2018-02-01
IDF54901362,2018-03-01
IDF54901362,2018-04-01
IDF54901362,2018-05-01
IDF54901362,2018-06-01
IDF54901362,2018-07-01
IDF54901362,2018-08-01
IDF54901362,2018-09-01
IDF54901362,2018-10-01
IDF54901362,2018-11-01
IDF54901362,2018-12-01
IDF54901362,2019-01-01
IDF54901362,2019-02-01
IDF54901362,2019-03-01
IDF54901362,2019-04-01
IDF54901362,2019-05-01
IDF54901362,2019-06-01
IDF54901362,2019-07-01
IDF54901362,2019-08-01
IDF54901362,2019-09-01
IDF54901362,2019-10-01
IDF54901362,2019-11-01
IDF54901362,2019-12-01
IDF55031199,2013-11-01
IDF55031199,2013-12-01
IDF55031199,2014-01-01
IDF55031199,2014-02-01
IDF55031199,2014-03-01
IDF55031199,2014-04-01
IDF55031199,2014-05-01
IDF55031199,2014-06-01
IDF55031199,2014-07-01
IDF55031199,2014-08-01
IDF55031199,2014-09-01
IDF55031199,2014-10-01
IDF55031199,2014-11-01
IDF55031199,2014-12-01
IDF55031199,2015-01-01
IDF55031199,2015-02-01
IDF55031199,2015-03-01
IDF55031199,2015-04-01
IDF55031199,2015-05-01
IDF55031199,2015-06-01
IDF55031199,2015-07-01
IDF55031199,2015-08-01
IDF55031199,2015-09-01
IDF55031199,2015-10-01
IDF55031199,2015-11-01
IDF55031199,2015-12-01
IDF55031199,2016-01-01
IDF55031199,2016-02-01
IDF55031199,2016-03-01
IDF55031199,2016-04-01
IDF55031199,2016-05-01
IDF55031199,2016-06-01
IDF55031199,2016-07-01
IDF55031199,2016-08-01
IDF55031199,2016-09-01
IDF55031199,2016-10-01
IDF55031199,2016-11-01
IDF55031199,2016-12-01
IDF55031199,2017-01-01
IDF55031199,2017-02-01
IDF55031199,2017-03-01
IDF55031199,2017-04-01
IDF55031199,2017-05-01
IDF55031199,2017-06-01
IDF55031199,2017-07-01
IDF55031199,2017-08-01
IDF55031199,2017-09-01
IDF55031199,2017-10-01
IDF55031199,2017-11-01
IDF55031199,2017-12-01
IDF55031199,2018-01-01
IDF55031199,2018-02-01
IDF55031199,2018-03-01
IDF55031199,2018-04-01
IDF55031199,2018-05-01
IDF55031199,2018-06-01
IDF55031199,2018-07-01
IDF55031199,2018-08-01
IDF55031199,2018-09-01
IDF55031199,2018-10-01
IDF55031199,2018-11-01
IDF55031199,2018-12-01
IDF55031199,2019-01-01
IDF55031199,2019-02-01
IDF55031199,2019-03-01
IDF55031199,2019-04-01
IDF55031199,2019-05-01
IDF55031199,2019-06-01
IDF55031199,2019-07-01
IDF55031199,2019-08-01
IDF55031199,2019-09-01
IDF55031199,2019-10-01
IDF55031199,2019-11-01
IDF55031199,2019-12-01
IDF54972430,2017-02-01
IDF54972430,2017-03-01
IDF54972430,2017-04-01
IDF54972430,2017-05-01
IDF54972430,2017-06-01
IDF54972430,2017-07-01
IDF54972430,2017-08-01
IDF54972430,2017-09-01
IDF54972430,2017-10-01
IDF54972430,2017-11-01
IDF54972430,2017-12-01
IDF54972430,2018-01-01
IDF54972430,2018-02-01
IDF54972430,2018-03-01
IDF54972430,2018-04-01
IDF54972430,2018-05-01
IDF54972430,2018-06-01
IDF54972430,2018-07-01
IDF54972430,2018-08-01
IDF54972430,2018-09-01
IDF54972430,2018-10-01
IDF54972430,2018-11-01
IDF54972430,2018-12-01
IDF54972430,2019-01-01
IDF54972430,2019-02-01
IDF54972430,2019-03-01
IDF54972430,2019-04-01
IDF54972430,2019-05-01
IDF54972430,2019-06-01
IDF54972430,2019-07-01
IDF54972430,2019-08-01
IDF54972430,2019-09-01
IDF54972430,2019-10-01
IDF54972430,2019-11-01
IDF54972430,2019-12-01
IDF54897166,2013-06-01
IDF54897166,2013-07-01
IDF54897166,2013-08-01
IDF54897166,2013-09-01
IDF54897166,2013-10-01
IDF54897166,2013-11-01
IDF54897166,2013-12-01
IDF54897166,2014-01-01
IDF54897166,2014-02-01
IDF54897166,2014-03-01
IDF54897166,2014-04-01
IDF54897166,2014-05-01
IDF54897166,2014-06-01
IDF54897166,2014-07-01
IDF54897166,2014-08-01
IDF54897166,2014-09-01
IDF54897166,2014-10-01
IDF54897166,2014-11-01
IDF54897166,2014-12-01
IDF54897166,2015-01-01
IDF54897166,2015-02-01
IDF54897166,2015-03-01
IDF54897166,2015-04-01
IDF54897166,2015-05-01
IDF54897166,2015-06-01
IDF54897166,2015-07-01
IDF54897166,2015-08-01
IDF54897166,2015-09-01
IDF54897166,2015-10-01
IDF54897166,2015-11-01
IDF54897166,2015-12-01
IDF54897166,2016-01-01
IDF54897166,2016-02-01
IDF54897166,2016-03-01
IDF54897166,2016-04-01
IDF54897166,2016-05-01
IDF54897166,2016-06-01
IDF54897166,2016-07-01
IDF54897166,2016-08-01
IDF54897166,2016-09-01
IDF54897166,2016-10-01
IDF54897166,2016-11-01
IDF54897166,2016-12-01
IDF54897166,2017-01-01
IDF54897166,2017-02-01
IDF54897166,2017-03-01
IDF54897166,2017-04-01
IDF54897166,2017-05-01
IDF54897166,2017-06-01
IDF54897166,2017-07-01
IDF54897166,2017-08-01
IDF54897166,2017-09-01
IDF54897166,2017-10-01
IDF54897166,2017-11-01
IDF54897166,2017-12-01
IDF54897166,2018-01-01
IDF54897166,2018-02-01
IDF54897166,2018-03-01
IDF54897166,2018-04-01
IDF54897166,2018-05-01
IDF54897166,2018-06-01
IDF54897166,2018-07-01
IDF54897166,2018-08-01
IDF54897166,2018-09-01
IDF54897166,2018-10-01
IDF54897166,2018-11-01
IDF54897166,2018-12-01
IDF54897166,2019-01-01
IDF54897166,2019-02-01
IDF54897166,2019-03-01
IDF54897166,2019-04-01
IDF54897166,2019-05-01
IDF54897166,2019-06-01
IDF54897166,2019-07-01
IDF54897166,2019-08-01
IDF54897166,2019-09-01
IDF54897166,2019-10-01
IDF54897166,2019-11-01
IDF54897166,2019-12-01
IDF55023933,2019-03-01
IDF55023933,2019-04-01
IDF55023933,2019-05-01
IDF55023933,2019-06-01
IDF55023933,2019-07-01
IDF55023933,2019-08-01
IDF55023933,2019-09-01
IDF55023933,2019-10-01
IDF55023933,2019-11-01
IDF55023933,2019-12-01
IDF54987586,2014-07-01
IDF54987586,2014-08-01
IDF54987586,2014-09-01
IDF54987586,2014-10-01
IDF54987586,2014-11-01
IDF54987586,2014-12-01
IDF54987586,2015-01-01
IDF54987586,2015-02-01
IDF54987586,2015-03-01
IDF54987586,2015-04-01
IDF54987586,2015-05-01
IDF54987586,2015-06-01
IDF54987586,2015-07-01
IDF54987586,2015-08-01
IDF54987586,2015-09-01
IDF54987586,2015-10-01
IDF54987586,2015-11-01
IDF54987586,2015-12-01
IDF54987586,2016-01-01
IDF54987586,2016-02-01
IDF54987586,2016-03-01
IDF54987586,2016-04-01
IDF54987586,2016-05-01
IDF54987586,2016-06-01
IDF54987586,2016-07-01
IDF54987586,2016-08-01
IDF54987586,2016-09-01
IDF54987586,2016-10-01
IDF54987586,2016-11-01
IDF54987586,2016-12-01
IDF54987586,2017-01-01
IDF54987586,2017-02-01
IDF54987586,2017-03-01
IDF54987586,2017-04-01
IDF54987586,2017-05-01
IDF54987586,2017-06-01
IDF54987586,2017-07-01
IDF54987586,2017-08-01
IDF54987586,2017-09-01
IDF54987586,2017-10-01
IDF54987586,2017-11-01
IDF54987586,2017-12-01
IDF54987586,2018-01-01
IDF54987586,2018-02-01
IDF54987586,2018-03-01
IDF54987586,2018-04-01
IDF54987586,2018-05-01
IDF54987586,2018-06-01
IDF54987586,2018-07-01
IDF54987586,2018-08-01
IDF54987586,2018-09-01
IDF54987586,2018-10-01
IDF54987586,2018-11-01
IDF54987586,2018-12-01
IDF54987586,2019-01-01
IDF54987586,2019-02-01
IDF54987586,2019-03-01
IDF54987586,2019-04-01
IDF54987586,2019-05-01
IDF54987586,2019-06-01
IDF54987586,2019-07-01
IDF54987586,2019-08-01
IDF54987586,2019-09-01
IDF54987586,2019-10-01
IDF54987586,2019-11-01
IDF54987586,2019-12-01
IDF55114025,2017-09-01
IDF55114025,2017-10-01
IDF55114025,2017-11-01
IDF55114025,2017-12-01
IDF55114025,2018-01-01
IDF55114025,2018-02-01
IDF55114025,2018-03-01
IDF55114025,2018-04-01
IDF55114025,2018-05-01
IDF55114025,2018-06-01
IDF55114025,2018-07-01
IDF55114025,2018-08-01
IDF55114025,2018-09-01
IDF55114025,2018-10-01
IDF55114025,2018-11-01
IDF55114025,2018-12-01
IDF55114025,2019-01-01
IDF55114025,2019-02-01
IDF55114025,2019-03-01
IDF55114025,2019-04-01
IDF55114025,2019-05-01
IDF55114025,2019-06-01
IDF55114025,2019-07-01
IDF55114025,2019-08-01
IDF55114025,2019-09-01
IDF55114025,2019-10-01
IDF55114025,2019-11-01
IDF55114025,2019-12-01
IDF55032221,2016-03-01
IDF55032221,2016-04-01
IDF55032221,2016-05-01
IDF55032221,2016-06-01
IDF55032221,2016-07-01
IDF55032221,2016-08-01
IDF55032221,2016-09-01
IDF55032221,2016-10-01
IDF55032221,2016-11-01
IDF55032221,2016-12-01
IDF55032221,2017-01-01
IDF55032221,2017-02-01
IDF55032221,2017-03-01
IDF55032221,2017-04-01
IDF55032221,2017-05-01
IDF55032221,2017-06-01
IDF55032221,2017-07-01
IDF55032221,2017-08-01
IDF55032221,2017-09-01
IDF55032221,2017-10-01
IDF55032221,2017-11-01
IDF55032221,2017-12-01
IDF55032221,2018-01-01
IDF55032221,2018-02-01
IDF55032221,2018-03-01
IDF55032221,2018-04-01
IDF55032221,2018-05-01
IDF55032221,2018-06-01
IDF55032221,2018-07-01
IDF55032221,2018-08-01
IDF55032221,2018-09-01
IDF55032221,2018-10-01
IDF55032221,2018-11-01
IDF55032221,2018-12-01
IDF55032221,2019-01-01
IDF55032221,2019-02-01
IDF55032221,2019-03-01
IDF55032221,2019-04-01
IDF55032221,2019-05-01
IDF55032221,2019-06-01
IDF55032221,2019-07-01
IDF55032221,2019-08-01
IDF55032221,2019-09-01
IDF55032221,2019-10-01
IDF55032221,2019-11-01
IDF55032221,2019-12-01
IDF54993625,2013-04-01
IDF54993625,2013-05-01
IDF54993625,2013-06-01
IDF54993625,2013-07-01
IDF54993625,2013-08-01
IDF54993625,2013-09-01
IDF54993625,2013-10-01
IDF54993625,2013-11-01
IDF54993625,2013-12-01
IDF54993625,2014-01-01
IDF54993625,2014-02-01
IDF54993625,2014-03-01
IDF54993625,2014-04-01
IDF54993625,2014-05-01
IDF54993625,2014-06-01
IDF54993625,2014-07-01
IDF54993625,2014-08-01
IDF54993625,2014-09-01
IDF54993625,2014-10-01
IDF54993625,2014-11-01
IDF54993625,2014-12-01
IDF54993625,2015-01-01
IDF54993625,2015-02-01
IDF54993625,2015-03-01
IDF54993625,2015-04-01
IDF54993625,2015-05-01
IDF54993625,2015-06-01
IDF54993625,2015-07-01
IDF54993625,2015-08-01
IDF54993625,2015-09-01
IDF54993625,2015-10-01
IDF54993625,2015-11-01
IDF54993625,2015-12-01
IDF54993625,2016-01-01
IDF54993625,2016-02-01
IDF54993625,2016-03-01
IDF54993625,2016-04-01
IDF54993625,2016-05-01
IDF54993625,2016-06-01
IDF54993625,2016-07-01
IDF54993625,2016-08-01
IDF54993625,2016-09-01
IDF54993625,2016-10-01
IDF54993625,2016-11-01
IDF54993625,2016-12-01
IDF54993625,2017-01-01
IDF54993625,2017-02-01
IDF54993625,2017-03-01
IDF54993625,2017-04-01
IDF54993625,2017-05-01
IDF54993625,2017-06-01
IDF54993625,2017-07-01
IDF54993625,2017-08-01
IDF54993625,2017-09-01
IDF54993625,2017-10-01
IDF54993625,2017-11-01
IDF54993625,2017-12-01
IDF54993625,2018-01-01
IDF54993625,2018-02-01
IDF54993625,2018-03-01
IDF54993625,2018-04-01
IDF54993625,2018-05-01
IDF54993625,2018-06-01
IDF54993625,2018-07-01
IDF54993625,2018-08-01
IDF54993625,2018-09-01
IDF54993625,2018-10-01
IDF54993625,2018-11-01
IDF54993625,2018-12-01
IDF54993625,2019-01-01
IDF54993625,2019-02-01
IDF54993625,2019-03-01
IDF54993625,2019-04-01
IDF54993625,2019-05-01
IDF54993625,2019-06-01
IDF54993625,2019-07-01
IDF54993625,2019-08-01
IDF54993625,2019-09-01
IDF54993625,2019-10-01
IDF54993625,2019-11-01
IDF54993625,2019-12-01
IDF54953360,2019-04-01
IDF54953360,2019-05-01
IDF54953360,2019-06-01
IDF54953360,2019-07-01
IDF54953360,2019-08-01
IDF54953360,2019-09-01
IDF54953360,2019-10-01
IDF54953360,2019-11-01
IDF54953360,2019-12-01
IDF54999747,2014-02-01
IDF54999747,2014-03-01
IDF54999747,2014-04-01
IDF54999747,2014-05-01
IDF54999747,2014-06-01
IDF54999747,2014-07-01
IDF54999747,2014-08-01
IDF54999747,2014-09-01
IDF54999747,2014-10-01
IDF54999747,2014-11-01
IDF54999747,2014-12-01
IDF54999747,2015-01-01
IDF54999747,2015-02-01
IDF54999747,2015-03-01
IDF54999747,2015-04-01
IDF54999747,2015-05-01
IDF54999747,2015-06-01
IDF54999747,2015-07-01
IDF54999747,2015-08-01
IDF54999747,2015-09-01
IDF54999747,2015-10-01
IDF54999747,2015-11-01
IDF54999747,2015-12-01
IDF54999747,2016-01-01
IDF54999747,2016-02-01
IDF54999747,2016-03-01
IDF54999747,2016-04-01
IDF54999747,2016-05-01
IDF54999747,2016-06-01
IDF54999747,2016-07-01
IDF54999747,2016-08-01
IDF54999747,2016-09-01
IDF54999747,2016-10-01
IDF54999747,2016-11-01
IDF54999747,2016-12-01
IDF54999747,2017-01-01
IDF54999747,2017-02-01
IDF54999747,2017-03-01
IDF54999747,2017-04-01
IDF54999747,2017-05-01
IDF54999747,2017-06-01
IDF54999747,2017-07-01
IDF54999747,2017-08-01
IDF54999747,2017-09-01
IDF54999747,2017-10-01
IDF54999747,2017-11-01
IDF54999747,2017-12-01
IDF54999747,2018-01-01
IDF54999747,2018-02-01
IDF54999747,2018-03-01
IDF54999747,2018-04-01
IDF54999747,2018-05-01
IDF54999747,2018-06-01
IDF54999747,2018-07-01
IDF54999747,2018-08-01
IDF54999747,2018-09-01
IDF54999747,2018-10-01
IDF54999747,2018-11-01
IDF54999747,2018-12-01
IDF54999747,2019-01-01
IDF54999747,2019-02-01
IDF54999747,2019-03-01
IDF54999747,2019-04-01
IDF54999747,2019-05-01
IDF54999747,2019-06-01
IDF54999747,2019-07-01
IDF54999747,2019-08-01
IDF54999747,2019-09-01
IDF54999747,2019-10-01
IDF54999747,2019-11-01
IDF54999747,2019-12-01
IDF54933900,2015-01-01
IDF54933900,2015-02-01
IDF54933900,2015-03-01
IDF54933900,2015-04-01
IDF54933900,2015-05-01
IDF54933900,2015-06-01
IDF54933900,2015-07-01
IDF54933900,2015-08-01
IDF54933900,2015-09-01
IDF54933900,2015-10-01
IDF54933900,2015-11-01
IDF54933900,2015-12-01
IDF54933900,2016-01-01
IDF54933900,2016-02-01
IDF54933900,2016-03-01
