ID,доход,сумма_кредита
IDF55127167,106179,3287655
IDF55127333,38948,336645
IDF54907201,117240,3013695
IDF54922391,32831,660225
IDF55071307,77782,2733030
IDF54922292,147555,1635990
IDF55083775,25190,2373210
IDF55045712,145084,2907900
IDF54933669,136626,1814925
IDF54918792,28039,904455
IDF55041309,101212,1546080
IDF55089323,39804,1345350
IDF55005962,147181,3225990
IDF54920110,104735,1017090
IDF55050797,52125,2990685
IDF55151297,148869,1195590
IDF54919035,95209,1143630
IDF54984924,29002,2823000
IDF55103988,81892,2663010
IDF54925992,147661,1344525
IDF55149385,80725,1723725
IDF55012992,68135,415665
IDF55060590,135540,1428525
IDF55112765,126960,3675285
IDF55142321,149666,3687075
IDF54900751,75684,792585
IDF54962446,97801,2849430
IDF55015736,140208,3485610
IDF55031350,41503,1076370
IDF54915829,49046,542460
IDF54914454,128771,3311610
IDF55097454,23610,2881755
IDF55024901,54336,3303150
IDF54998610,23624,220050
IDF55133193,89524,1580055
IDF55137506,134268,644895
IDF55021118,69170,2779500
IDF55018135,50517,3568995
IDF55000458,72656,678780
IDF55087545,149315,3683505
IDF54913142,68361,2569260
IDF54987484,72649,3336255
IDF55052840,23651,1981500
IDF54960251,142700,2066970
IDF54912237,124796,1294920
IDF55090802,59479,3682695
IDF54942389,117303,155205
IDF55114774,148281,2393385
IDF54954977,104829,820845
IDF55021494,88660,373020
IDF54967168,117985,2047140
IDF55057430,113746,147315
IDF55038595,126195,1077555
IDF54975627,91757,1289895
IDF54997668,22169,2037675
IDF55003946,67845,2521245
IDF54934640,110967,538545
IDF55149990,130656,2957295
IDF54926020,88239,589935
IDF54910533,96985,3033600
IDF55084445,47396,3534300
IDF55013218,37149,1588755
IDF55133693,51118,909690
IDF54997214,31982,2869110
IDF55063106,29672,2751660
IDF55113494,104338,1387200
IDF54980350,100185,1625700
IDF55039306,89644,352320
IDF55023971,97147,2245950
IDF55042165,26027,2092215
IDF55027587,25225,3028515
IDF55102466,77514,1190085
IDF54955743,69039,859530
IDF55008855,145136,3573585
IDF54913979,36743,2155035
IDF54991945,112698,2892390
IDF55035955,26754,2359065
IDF55125629,16863,3640995
IDF55016963,117479,3024045
IDF55062949,60675,1381935
IDF54935569,89857,1299150
IDF55104119,100453,3174150
IDF55110051,63133,3445755
IDF55005991,81682,667290
IDF54989124,89093,2060580
IDF54939621,18541,1418550
IDF54959561,21964,2708445
IDF54916574,121132,2331495
IDF54942671,109703,739170
IDF54983035,115039,2927640
IDF55118922,94661,2503590
IDF55035748,24175,1049265
IDF54971426,72557,1061865
IDF55047664,92081,654885
IDF55087225,60272,2715120
IDF54953143,15171,1221660
IDF54947253,48489,2556330
IDF55010880,22157,3307830
IDF54939460,40147,269025
IDF55021137,97684,3613860
IDF55098143,18934,2881695
IDF55077027,135803,2845890
IDF55009575,96687,3198510
IDF54991993,87625,2607195
IDF55089880,22844,861990
IDF54913887,118281,2958735
IDF54944748,147801,3127875
IDF55086349,24636,2875380
IDF55042348,147522,2670780
IDF55030252,114562,1646160
IDF55052369,37224,2807295
IDF54955027,82678,1718640
IDF55047969,98944,2375805
IDF54962080,49646,3647280
IDF54911673,133947,1891725
IDF55052619,127003,1529520
IDF54961279,76306,632940
IDF55109143,21928,3178770
IDF54974717,139188,2470620
IDF54926191,56670,2157690
IDF55061775,88675,1574730
IDF54912809,53687,1746765
IDF55009322,141716,831855
IDF55062580,129731,1566600
IDF55014432,43308,2232675
IDF55146190,30495,1798470
IDF54943094,50735,298065
IDF55041943,21763,2808900
IDF54903329,18332,2754495
IDF54901986,51101,3454650
IDF55069513,46348,1725405
IDF54916260,68601,2838480
IDF55090834,67174,3079365
IDF54985978,75953,701670
IDF54904373,97071,3520935
IDF55014100,34341,3658950
IDF55081692,130612,798510
IDF55133732,30383,1671165
IDF55008300,122301,3595455
IDF54992481,131209,803790
IDF55029403,88543,3110355
IDF54950465,120316,3363135
IDF55116931,83008,1842720
IDF54921549,80172,3323790
IDF54925974,46033,2156310
IDF54942879,44126,2212920
IDF55133308,64941,522705
IDF54940183,114669,1508655
IDF55090096,28100,3132405
IDF55051448,53752,1557045
IDF54944133,40083,2339685
IDF55120314,85777,2125335
IDF54979972,129965,2731470
IDF55115923,80252,1719990
IDF55070585,142970,2135505
IDF54981912,148010,3482340
IDF55020897,108086,3446655
IDF55136636,118635,392880
IDF54956287,44438,2548140
IDF54981893,24904,1718460
IDF54951784,74079,2890245
IDF54944350,34676,1542210
IDF54956700,28845,2092575
IDF55055890,72010,2635710
IDF54901921,83205,3684315
IDF54909975,44190,600270
IDF54992197,69382,3077385
IDF54896759,88324,231600
IDF55010519,147748,783780
IDF55141998,58970,3195000
IDF55021311,114285,2832570
IDF54955680,39735,732270
IDF54945131,28723,2832465
IDF54993711,99365,234465
IDF54933768,62126,2973420
IDF54980673,26678,471660
IDF55022034,76352,2545380
IDF54945994,117785,325755
IDF54901544,121886,2270820
IDF54936913,129590,310410
IDF55030542,15492,3396105
IDF55112536,106507,2923770
IDF55006763,42985,3359625
IDF55062297,29730,97665
IDF55049848,149290,818670
IDF55037822,69744,2375295
IDF55109250,67483,1109085
IDF54923957,53595,111225
IDF55034117,85844,1822365
IDF55107736,72803,2532780
IDF55138417,99892,2962830
IDF55080250,48072,177300
IDF55066234,59106,2703540
IDF54951450,27216,3678300
IDF54924741,142807,2762835
IDF55150299,36750,1294695
IDF55078610,65056,1370265
IDF55124141,69182,2025495
IDF54955485,135031,2227095
IDF54931481,56385,3480645
IDF55042820,61999,912210
IDF55074760,125842,1236030
IDF55058155,136763,1988055
IDF55137468,19739,816645
IDF55060899,49487,82770
IDF54948551,126690,1535310
IDF55018218,56504,2814795
IDF54937493,25515,860805
IDF55075225,20861,2738175
IDF55031620,92425,1274145
IDF54916401,76361,1139790
IDF55149308,21649,3228855
IDF54908367,23794,660105
IDF54958255,119512,1341825
IDF55147287,62482,1126215
IDF54955265,89042,1409055
IDF55130299,128038,1767735
IDF55054220,121992,351195
IDF55117870,127944,705720
IDF54997781,73595,2715090
IDF54979605,134008,1188015
IDF55112157,89804,1149030
IDF55147629,35462,3126120
IDF55142725,79088,3648075
IDF54921945,134663,3360180
IDF55099806,39039,1495470
IDF55090520,127947,1865685
IDF54919186,35333,3247155
IDF55077947,72712,2243655
IDF55114073,30890,3394215
IDF55023908,20237,3305625
IDF54990635,69140,829020
IDF54945469,116205,2795145
IDF54902010,131828,314145
IDF54929146,17239,2130960
IDF55148354,77329,388035
IDF54909169,100200,2219025
IDF55104218,38277,1095930
IDF54931068,20258,3024435
IDF54914477,73870,1546920
IDF55102663,110997,3108690
IDF54940570,61091,1301715
IDF55128793,17357,1855770
IDF55017439,27104,3144900
IDF55092927,119162,1422045
IDF55141159,134924,2048535
IDF55108239,58448,2314230
IDF55032018,101587,412050
IDF54945386,28033,486480
IDF55136050,41343,2392170
IDF54981253,24227,2017845
IDF55080187,65584,3358740
IDF54988985,108213,3155775
IDF55070294,146172,2506950
IDF55006708,36938,1961760
IDF55110736,50621,2219280
IDF55051558,142291,2264925
IDF55064923,70466,3065925
IDF54902976,25006,3061455
IDF55069303,126869,687705
IDF55142246,18669,2678040
IDF55005935,87602,2534475
IDF55056498,96899,924765
IDF54934910,108407,1646370
IDF54904950,142810,503325
IDF55036334,58234,3344355
IDF54932030,144782,2637615
IDF54987889,51993,924870
IDF54911999,31035,2663580
IDF54898069,44487,128355
IDF55064826,109058,2047275
IDF55124074,15693,2386155
IDF55087858,23679,2708445
IDF55032681,19510,326280
IDF54926948,28463,852360
IDF55141694,149195,2073885
IDF54949693,66138,2869140
IDF55072217,24487,384645
IDF54994871,32647,2729175
IDF55047066,130783,1264560
IDF54982551,51485,3411240
IDF54971059,23182,2768175
IDF54934853,32384,2175225
IDF55114789,25435,1789455
IDF54951805,62062,1764435
IDF54931499,85455,3147540
IDF54981821,118171,2730390
IDF54930541,54253,3270255
IDF54929116,117534,3692175
IDF55114444,46015,1816290
IDF54946497,90856,3252960
IDF55056799,30366,632580
IDF54973896,26887,655230
IDF55051109,16575,888510
IDF54960667,131096,3299475
IDF55131825,79365,1968675
IDF55047534,89507,2987565
IDF54984791,115771,288510
IDF55110226,147800,1366920
IDF54981190,41218,544740
IDF55104112,112725,2322045
IDF54985081,59525,3386970
IDF55085098,67653,2897940
IDF55008194,49240,2140005
IDF54907926,29217,987075
IDF55003631,118802,3328110
IDF54980670,130591,2886300
IDF55052334,118401,1185240
IDF55017377,133906,2527575
IDF55042944,94431,1475730
IDF55150785,137924,2687550
IDF55124595,100789,1115400
IDF55148143,86019,1991790
IDF55028470,18318,3023610
IDF55113577,95759,440145
IDF55091106,19020,1386135
IDF55034232,99069,3261915
IDF54964222,46555,2467605
IDF54964643,19037,1185135
IDF55128940,16533,3367065
IDF55037781,139607,2438430
IDF55121074,118982,1212255
IDF55141833,18123,2460105
IDF55119851,17567,1479510
IDF54978681,114515,1432500
IDF54919457,132662,1548450
IDF55021921,16162,3226680
IDF55035993,139027,501615
IDF54969561,38354,2096460
IDF54988175,87906,79500
IDF54987375,66758,465645
IDF54945352,26050,2492970
IDF54951479,66267,128955
IDF54899068,141085,167835
IDF54942845,84524,3217080
IDF54903377,97552,2427285
IDF55046047,105402,1419240
IDF55083445,93756,1479870
IDF54948678,113281,2124195
IDF55022912,15275,940380
IDF55043448,106827,1274670
IDF55131924,30053,448215
IDF55013588,82869,3088650
IDF54976877,105127,1071195
IDF54965184,110973,3215010
IDF55140939,72199,1552860
IDF54942685,113280,636780
IDF55113346,137899,3584940
IDF54957658,15021,1278840
IDF55072079,92482,1561185
IDF55041102,135545,2767830
IDF55072372,86365,546285
IDF55097350,108715,3113190
IDF55021078,65169,1190520
IDF54937297,54002,1326315
IDF55063173,53680,719055
IDF55013243,92615,1373220
IDF55106537,87102,576330
IDF54946399,116858,497850
IDF55066937,56573,2895015
IDF54938900,119035,802125
IDF55051054,102568,3624675
IDF54931001,88677,548250
IDF55048636,69982,1368345
IDF55119557,51368,380175
IDF54908324,20174,2630640
IDF55047338,24547,1202100
IDF54999225,63196,3572970
IDF54967880,35576,2955075
IDF55016218,66429,1034865
IDF54910837,61477,2825175
IDF55131846,62823,1791165
IDF55110528,116886,2594610
IDF55119777,148875,988335
IDF55028820,75563,1603950
IDF55019402,136073,1845570
IDF55095999,60378,1175430
IDF54956077,54656,464805
IDF55080126,59958,3220440
IDF54987553,111798,1871235
IDF55032821,97857,1179000
IDF54967492,90776,3296010
IDF55034254,111114,3381810
IDF55133718,143172,3645225
IDF55076718,38748,3747465
IDF54897461,142585,875010
IDF54897333,121596,1747080
IDF54933396,85758,2293200
IDF55082582,94376,3320145
IDF54951255,60910,3286650
IDF55122047,63412,1145250
IDF55034452,104348,558795
IDF55047669,60547,1152165
IDF55013896,147034,2872560
IDF54988212,100712,2420145
IDF55024572,81782,3634110
IDF55142013,125198,2217735
IDF55085831,28611,2136630
IDF55015574,32267,2650545
IDF55069470,112427,1824075
IDF55059435,25250,3631050
IDF55120125,63759,381540
IDF54957138,120527,1850460
IDF55061420,26481,2390160
IDF55022373,53336,1392570
IDF54929237,118208,3427740
IDF54910456,112530,2646660
IDF55082111,115554,2861925
IDF54926400,86949,3508095
IDF54925101,23174,3329025
IDF55056275,117688,299280
IDF54987762,17456,164745
IDF55091552,44687,174675
IDF54940611,125120,2760675
IDF55042596,126707,2325630
IDF54950305,15726,3676725
IDF54909647,44597,200160
IDF54979814,146245,1441740
IDF55150742,41315,1374135
IDF55068463,44527,2973405
IDF54967965,89662,2624715
IDF55100440,72590,3027555
IDF54915417,91990,3055635
IDF55141846,69977,1179585
IDF54935588,28672,1939365
IDF54906963,95534,2867805
IDF54899529,106662,2048295
IDF54953291,105663,1277805
IDF54922641,29725,623265
IDF55013722,144171,1848765
IDF54947336,35244,855960
IDF54986328,125533,1013895
IDF54932009,102344,3700425
IDF54897013,32454,3358245
IDF54997955,45555,2583315
IDF55077735,82522,2304495
IDF55140471,74680,1957845
IDF55076334,97830,1746705
IDF54919065,120630,3307110
IDF54939034,16029,491550
IDF54937887,117781,3069855
IDF55142323,138279,176595
IDF55005034,28895,716550
IDF54935540,46765,960345
IDF55088004,45109,1791825
IDF55055232,69221,1768665
IDF55054215,64318,973665
IDF54966307,127323,983025
IDF54982860,30360,1794855
IDF55110991,18549,913185
IDF55031056,85514,1582095
IDF54903628,139307,688740
IDF55067706,109341,2314860
IDF54994502,23104,3712755
IDF54927047,100877,828360
IDF54983995,127471,612570
IDF54962424,54089,2639205
IDF55151053,110239,3370605
IDF54907554,140328,849195
IDF55145472,62226,3243105
IDF55020574,52961,2299680
IDF54999569,58715,3310995
IDF54982928,24646,2673375
IDF55104574,99383,2108415
IDF54924753,19214,2071560
IDF55045004,102593,3533850
IDF55082894,45031,1914105
IDF55142138,62583,3468225
IDF55084584,113144,2804460
IDF54932106,124050,245655
IDF54998532,51077,2639715
IDF55057511,62653,2685600
IDF54974990,31723,752385
IDF54912425,75621,2130720
IDF55144246,34153,2914125
IDF55063960,57824,2839980
IDF54994731,72261,3358485
IDF54970278,67237,3494610
IDF55142356,99307,3256425
IDF55126163,20017,2970195
IDF55094510,37569,1898175
IDF54977380,23891,3712245
IDF55149630,78076,185865
IDF54977944,74772,3275220
IDF55150561,107536,935265
IDF55110801,93450,2481615
IDF54980969,26853,2838150
IDF55132449,124840,148230
IDF55139709,72130,1403445
IDF55062119,39743,2234310
IDF55103031,65105,1793610
IDF54957117,44178,3396330
IDF55092907,110602,2358660
IDF55145366,29594,1832445
IDF55113065,40974,2101350
IDF55013566,100521,2607390
IDF55067835,105947,1322760
IDF55056052,125102,3674700
IDF55106956,27401,3242925
IDF54976531,134226,904470
IDF54908929,84077,2205510
IDF55131715,111026,2469720
IDF55037833,35135,3137460
IDF55007313,147863,1521915
IDF55095285,60132,1118370
IDF54937991,82460,2030145
IDF55040208,27065,1528320
IDF55035351,51931,3698145
IDF55039653,144465,2187090
IDF55045251,45707,2785755
IDF55045916,113429,3292965
IDF55088369,68082,2532795
IDF54964270,139521,3302610
IDF55070331,29927,2568015
IDF55032694,108391,2457960
IDF55027343,50440,869850
IDF55083804,101893,2413110
IDF55006302,110404,779790
IDF54898248,149716,2326665
IDF55035107,61319,3178065
IDF54967089,149660,3362655
IDF54946663,31340,3685965
IDF55080118,61749,625185
IDF55120695,102497,2539920
IDF55109345,43015,208995
IDF54947393,70582,3127575
IDF55144916,109780,850710
IDF54920109,15010,2153250
IDF55146349,114810,3184080
IDF55095360,22015,1227750
IDF54905650,65259,1918890
IDF55088223,38618,259635
IDF54979829,21591,2737350
IDF54939817,15985,2085405
IDF54897071,94862,1112850
IDF55139006,84442,1228515
IDF55029594,114061,1577610
IDF55109786,59272,2176530
IDF54995290,97057,3565440
IDF55029537,116476,1288365
IDF54952434,38116,1391955
IDF54913889,99670,3272430
IDF54998485,71649,496680
IDF55087725,119242,555510
IDF54928194,111235,2357010
IDF55133320,62587,3173610
IDF55124580,49964,2713860
IDF55147180,143180,1166220
IDF55097224,28232,764865
IDF54981222,109858,361470
IDF54975759,74556,2192355
IDF54955205,149772,3521865
IDF54942516,64135,3714360
IDF54898802,27425,1353720
IDF54976870,120912,2180580
IDF55080459,40672,2471940
IDF54906472,65836,2827050
IDF54967286,126098,1412760
IDF55078034,49697,2474565
IDF54957445,143835,815745
IDF55074968,118802,3079395
IDF54919965,16893,613305
IDF55079425,99004,2753880
IDF55002504,42370,2568780
IDF54933978,18255,2595735
IDF55031333,27679,3200250
IDF55034904,35918,3145560
IDF55129980,69311,944085
IDF55027176,95677,760095
IDF54986955,39753,1773465
IDF55041534,141721,3348690
IDF55022669,15341,2606520
IDF55142458,80807,3046215
IDF54921734,32640,848625
IDF55061334,64419,3614430
IDF55099822,22453,1426770
IDF54990618,84355,3693540
IDF54896367,105732,495195
IDF54954731,60903,1674825
IDF55041372,120687,1320555
IDF55056223,145474,290970
IDF55151508,91495,2696895
IDF55074619,33356,2444700
IDF55016214,27623,911175
IDF54952400,127938,3171435
IDF54933759,59264,767250
IDF55121525,64861,160725
IDF54908585,112750,1454700
IDF54965131,15361,3669975
IDF55077690,97852,1249665
IDF54978792,84769,1756350
IDF54963725,58026,250230
IDF54975772,42966,2847945
IDF54984885,26880,1023120
IDF55040656,101842,2481375
IDF55078811,95429,624045
IDF54969229,112951,808065
IDF55137620,70858,2042655
IDF54932913,24432,3586590
IDF54904965,69086,505155
IDF55141488,63327,1997730
IDF55108408,49752,848550
IDF54977257,130185,3509490
IDF54964512,135953,3485490
IDF55046135,51845,2995350
IDF55038508,82123,1065705
IDF55128059,87801,2697240
IDF55050480,46284,1621365
IDF55083032,19558,2966415
IDF55111670,102333,136275
IDF55079851,43438,2874720
IDF55137380,56505,3261615
IDF55085057,92602,2780805
IDF54955499,134155,3605160
IDF54933068,68532,2212230
IDF55139243,121622,1029315
IDF55053634,122376,3649305
IDF54903378,133065,2008230
IDF55103763,103609,965790
IDF54952263,82825,2862195
IDF55076600,114428,2311965
IDF54897622,137855,988560
IDF55083570,146626,2620470
IDF54902378,65640,1519605
IDF54907616,116978,631410
IDF55119118,102783,3417600
IDF54934678,140775,3166020
IDF55042275,103860,2622855
IDF55104805,45338,156210
IDF54969895,127849,983490
IDF54941237,41768,2127600
IDF55067501,126467,2375700
IDF55131056,146533,2458800
IDF54902247,147825,145230
IDF54978888,46201,1212285
IDF54975787,84934,1257345
IDF55093546,45687,1111080
IDF55040244,55968,2919360
IDF55060468,17798,1773360
IDF55130715,31307,1537305
IDF55097495,53105,2286450
IDF54993245,47887,2308635
IDF54960787,29821,646020
IDF55145525,19337,1922445
IDF55093227,15952,1852245
IDF55010562,95775,1304640
IDF54936438,96426,419310
IDF54901362,92682,469905
IDF55031199,69492,2735025
IDF54972430,53168,2860920
IDF54897166,17909,1813455
IDF55023933,67660,1827045
IDF54987586,123126,2565825
IDF55114025,73270,3047925
IDF55032221,101462,1479960
IDF54993625,62120,823545
IDF54953360,103995,553920
IDF54999747,149097,958140
IDF54933900,136425,627900
IDF55005255,101160,558105
IDF54963522,17672,3396825
IDF55047190,91719,3553230
IDF54944125,107099,2954100
IDF54971850,26156,131715
IDF55071682,90069,2945670
IDF55071447,134468,1487280
IDF55007532,106086,2641140
IDF55014778,133946,2998020
IDF54969400,141235,1193385
IDF54956355,106260,1941810
IDF55127712,35690,3003090
IDF55018809,57561,675930
IDF54941420,100804,3263145
IDF55098596,132556,3451185
IDF54938148,31796,2149140
IDF54987711,147096,633675
IDF54966984,104829,3132810
IDF54931803,72409,1709265
IDF55124966,64028,1991175
IDF55095873,127045,3046320
IDF54978950,17010,2805705
IDF55128412,84224,1502640
IDF55069502,84860,1431330
IDF54953703,68827,1135260
IDF55025867,97898,591870
IDF55126916,30636,2088555
IDF54986431,65439,3707040
IDF55031404,63423,3430680
IDF55089057,117901,183750
IDF55043891,26995,1270905
IDF54909194,115322,2787105
IDF54962530,90448,1968165
IDF54926335,87255,2076450
IDF55048450,25521,337020
IDF55103374,29107,1676490
IDF54942499,53309,3102900
IDF54937163,119793,805410
IDF55086462,87398,1518540
IDF55117322,45230,487320
IDF55086967,53133,1606095
IDF55087468,22857,3176895
IDF54994391,135398,1233675
IDF55062480,113134,408780
IDF55059868,44343,3670020
IDF54945156,29127,3114975
IDF54934319,90140,3029955
IDF54914232,72743,2068380
IDF55145386,39480,1458390
IDF55072789,26575,2233260
