user_id,days_since_last_order,order_frequency_month,order_frequency_week,avg_order_value,median_order_value,total_spent_last_month,total_spent_last_week,discount_usage_rate,last_coffee_type,preferred_roast,milk_preference,seasonal_menu_tried,coffee_bean_origin,last_drink_size,subscription_status,app_opens_per_week,notifications_enabled,review_rating_last_10,review_rating_last_1,app_crashes_last_month,seasons,days_since_last_promo,phone_type,coffee_preference_change,geo_location,churn
user_04885,10.0,0.7643875408048668,0.09832730713509126,,663.0340146585015,582.5032117144096,58.13713446653,0.5554357576115267,robusta,medium,,1.0,brazil,large,none,6.329515870256092,1.0,4.029866897919682,4.010518487278623,1.0,winter,11.0,android,,geo_2,0
user_04665,6.0,1.848198343788433,0.26837849095463817,759.7892213059897,273.6874928165561,548.7621709792502,68.25793723353465,0.17621371909409594,blend,dark,skim,1.0,kenya,medium,none,12.107289892301113,1.0,4.67100062068563,,1.0,winter,5.0,android,0.0,geo_2,0
user_06572,0.0,5.586624364979725,1.4624084408825209,1224.502393390021,575.9657507814696,3656.813994798476,,,arabica,medium,whole,1.0,guatemala,large,premium,14.647625340671325,1.0,4.15388612229197,3.5809499832713083,0.0,winter,10.0,android,0.0,geo_3,0
user_03465,6.0,3.6681475804522035,0.7287704021036745,4798.253711177406,1466.3641482728478,4586.910118104732,903.5483582810323,0.41255994917939576,robusta,light,almond,,ethiopia,medium,none,5.24805785996557,1.0,4.5729666366418815,3.9945427512640532,1.0,spring,17.0,android,1.0,geo_32,0
user_01368,0.0,0.9520464257253222,-0.08640490143302762,863.5750824815353,389.79534277735996,349.74633194827163,-38.03855088535018,0.45225156417387063,arabica,dark,soy,1.0,guatemala,medium,none,0.8172476504765871,1.0,5.30873522540786,3.3862824882079763,0.0,autumn,27.0,ios,0.0,geo_99,0
user_01718,20.0,8.758181385393618,2.1436351855180162,1277.294601899963,,3936.5843264552573,822.1757270998365,0.29089831861198356,arabica,light,soy,1.0,kenya,medium,basic,9.430872707801386,1.0,4.635759498469844,2.482085544249954,1.0,spring,31.0,android,0.0,geo_1,0
user_02067,1.0,1.8751850643587675,0.46247143676710295,910.6680465858599,513.8772356742135,1093.3665201199478,291.91866429459543,0.267860531439407,arabica,dark,whole,1.0,brazil,medium,basic,5.35322827273236,1.0,2.801158234111784,4.194248840151708,4.0,,3.0,android,0.0,geo_6,1
user_03643,3.0,,0.4448615706187014,450.17039184114606,309.5898977171563,786.1171504992677,130.0239627152515,0.2789490532337248,arabica,light,skim,0.0,ethiopia,medium,basic,9.510302294102992,0.0,4.63617311818676,3.1642701913527946,0.0,spring,3.0,ios,1.0,geo_22,0
user_05908,1.0,1.3411295307295252,0.42374406203480874,280.9059781852491,88.99469160431131,745.1651669356094,47.494396969437766,0.4551471898729184,arabica,medium,soy,1.0,brazil,large,none,112.72410801367148,1.0,4.065429474383444,3.618268894316812,0.0,winter,1.0,ios,1.0,geo_1,0
user_10393,11.0,3.021246190363625,0.5593386653482318,1276.1060509083093,449.88512291522795,1135.008861955418,260.2578170774114,0.14788372583031995,arabica,dark,almond,1.0,brazil,medium,none,0.7151074434810396,1.0,,5.251802256122044,0.0,spring,24.0,android,0.0,geo_1,0
user_05780,,2.1275821352680038,0.3590740431507647,914.3500391038237,285.9492419105598,560.6464766529455,99.34924453587539,0.17497431881510211,blend,light,almond,1.0,guatemala,large,,13.230262802280755,1.0,3.882707301285673,3.1772629800983037,0.0,winter,0.0,ios,0.0,geo_27,0
user_10134,11.0,3.9036069339926227,0.9249123405029548,1173.6874864307902,355.63955620539923,1578.5011803264915,320.034325087688,0.07631200051049714,arabica,medium,none,,guatemala,,none,10.968493518680583,0.0,3.8324194174710846,4.484072360315756,0.0,summer,84.0,ios,0.0,geo_1,0
user_09587,,4.6317611489982795,1.1157836090963726,225.21324731240526,90.27706633116728,479.8605786476918,107.85629385362198,0.2387183942171794,arabica,dark,oat,1.0,ethiopia,medium,none,8.703021760583102,1.0,3.357065854829241,,0.0,summer,11.0,android,0.0,geo_3,0
user_00295,3.0,5.636048364709744,1.221380015517654,244.89246965623374,108.69436129921453,692.6649767279335,126.5264862271028,0.4403138897020873,robusta,light,none,1.0,guatemala,large,none,,0.0,4.494838283575778,2.4682446405967697,0.0,winter,2.0,android,0.0,geo_9,0
user_05120,1.0,1.8031387236917906,0.46840277145963305,993.636189608409,375.09347682689287,615.8226427739182,,0.12684518120715751,arabica,medium,soy,0.0,kenya,medium,pro,,1.0,5.0613266089347215,4.228770427994183,2.0,winter,80.0,android,0.0,geo_98,0
user_06008,4.0,,2.8281628499641225,863.6765024055647,371.8944086922208,4966.237912473671,,0.19383455255893114,arabica,light,whole,,guatemala,large,premium,16.768191160301143,1.0,4.840149819563836,4.145004173430035,1.0,winter,34.0,android,,geo_1,0
user_05259,,4.229181154308026,1.0527163754062052,1285.406339958717,821.0904680773593,3140.5874125157525,901.2590114706427,0.13485810927833322,robusta,light,whole,1.0,ethiopia,large,pro,17.985171004398737,1.0,4.448666381415079,3.439541662872725,,,3.0,android,0.0,geo_1,0
user_07466,9.0,3.151186067932936,0.7525704037446376,,448.7454051655382,1604.178207847095,256.77541225872676,0.3622513971313611,arabica,medium,none,0.0,ethiopia,medium,none,4.450292949708965,1.0,4.549651491767337,4.303417390354818,3.0,spring,48.0,android,0.0,geo_56,0
user_05828,2.0,2.379824688074764,0.6025917781391248,587.0668508402555,454.0893401353733,1180.1473263860094,307.6937530942702,0.5045936457616493,robusta,medium,whole,1.0,brazil,small,basic,5.874998856520436,1.0,4.0111124669359235,4.310768774361829,1.0,autumn,7.0,android,0.0,geo_1,0
user_00286,3.0,2.105502795758068,0.4923521797060704,2252.4884981020004,855.606980989088,1536.654466667818,370.3251426558074,0.3616649163294987,robusta,light,none,1.0,kenya,small,,12.90645541111689,1.0,6.124508466506411,6.0530645636389675,0.0,winter,7.0,ios,1.0,geo_1,0
user_01254,5.0,1.0086454431919556,0.18598684600309748,664.2095447363879,404.53676924218905,384.79233336477176,83.92241300769531,0.6442243543172329,arabica,light,whole,0.0,kenya,small,none,11.228617716931035,0.0,4.782442765712005,5.742637088054312,3.0,spring,6.0,android,1.0,geo_14,0
user_02183,1.0,3.2491417619563308,,1809.7817970008136,646.2588306349928,1848.018754209015,465.32765419725916,0.06273275909903016,arabica,light,whole,1.0,colombia,large,premium,2.534587300013035,0.0,3.626109539167947,4.854985911328226,2.0,summer,36.0,ios,0.0,,0
user_09559,4.0,0.4618296146531149,0.16817426160404972,1437.3245039123385,712.8790746249797,306.3942730600921,,0.10303496542195996,arabica,medium,skim,1.0,colombia,large,premium,8.231073533301766,1.0,4.817458593461499,3.5910075405311312,,summer,30.0,ios,0.0,geo_16,0
user_08952,0.0,0.8263301956319334,,1455.7813896092734,531.6411909780978,474.9965177010451,70.88292483853202,0.2831477799736787,arabica,light,skim,0.0,vietnam,,basic,3.2060176217656413,1.0,4.255324696856278,4.89072893343657,1.0,spring,26.0,ios,0.0,geo_14,0
user_03459,5.0,5.827722412845855,1.4422808922313375,173.1646750954637,64.6903146961937,369.12981375279276,99.08573569652611,0.26324437176163573,arabica,medium,none,1.0,guatemala,large,none,8.529107175301933,1.0,3.4558089822934583,2.7579643062293004,0.0,spring,0.0,ios,0.0,geo_75,0
user_07912,3.0,2.7049768546873563,0.6137932748712378,1481.12713048522,478.88458522032704,,329.39398485571166,0.018770150616240804,arabica,light,almond,0.0,kenya,medium,none,5.63447723194842,0.0,,5.158896471626697,1.0,summer,0.0,web,0.0,geo_3,0
user_08674,0.0,7.030651330785717,1.6527978328938628,209.2135133940839,158.11500562727207,941.3543189492908,212.11600847095283,0.23716643626483402,blend,light,skim,0.0,ethiopia,small,basic,9.951636354850535,1.0,4.196021581691277,5.5476470774114635,0.0,winter,5.0,ios,0.0,geo_2,0
user_04095,3.0,5.731987347526371,1.377372677798552,403.72988860329673,318.75492486762676,1608.0973903287202,,0.22350759266622108,arabica,light,,1.0,brazil,small,premium,12.67437067455246,0.0,5.646428182270516,4.569455813844881,1.0,winter,5.0,ios,0.0,geo_91,0
user_01964,4.0,2.501482501494065,0.6009369726024538,1702.0299384007521,659.1905203692113,,461.57234663428994,0.1521244029938438,arabica,dark,,,kenya,medium,none,3.9582344116961545,0.0,2.8654037932780105,,2.0,spring,20.0,ios,0.0,geo_37,0
user_07145,6.0,2.719532206090634,,959.731493175199,473.4333573161978,1539.1112674836368,397.980003689015,0.3102227146212341,arabica,light,whole,1.0,vietnam,medium,none,7.243282530068003,0.0,3.304446483907139,3.30291735605066,0.0,,0.0,ios,0.0,geo_3,0
user_03632,3.0,1.7940452666330524,0.5679632184115035,538.11286541311,415.71160461044263,837.867488567111,185.1988179754585,,blend,dark,oat,1.0,,small,none,9.25127943648299,1.0,2.6580078217308287,5.8894980623675455,0.0,summer,7.0,web,0.0,geo_12,0
user_07268,3.0,4.244087463670393,1.0784858027130582,1671.0258647173132,1379.6208389755789,5299.311003227631,,0.34940360349381966,robusta,dark,whole,1.0,guatemala,small,,7.394367656146177,1.0,3.8411271521853907,3.01529606151711,1.0,winter,65.0,web,0.0,geo_65,0
user_05620,0.0,,1.1114193143206277,706.3642819902951,347.36828151293975,1505.1135543625066,319.16629949707635,0.42423052939748246,arabica,,,0.0,kenya,medium,basic,9.946709028698637,1.0,4.415688346064037,3.7141664068407874,1.0,spring,20.0,ios,0.0,geo_1,0
user_02392,2.0,4.730015542381651,1.1410981342153377,416.10795616986894,227.4941207088055,935.6343367199785,190.3240883666781,0.32905513729519537,arabica,medium,,1.0,colombia,large,basic,16.029124803290262,1.0,4.093546511070109,3.220901578397891,1.0,,4.0,android,0.0,geo_1,0
user_01747,1.0,1.2798321834037987,0.1541503395001478,745.7903439866496,578.70727619443,719.7354385280559,,0.3780206703815331,arabica,light,,1.0,colombia,large,basic,8.400783537218892,1.0,,3.612195556962036,1.0,summer,0.0,android,0.0,geo_3,0
user_07682,,5.35120500252201,1.3336991704827876,526.2881247285547,156.21336387854836,959.8132405391697,,0.2758209994296588,arabica,dark,none,1.0,colombia,medium,premium,13.565574781124845,1.0,4.22298644747782,5.747503305874877,0.0,spring,41.0,ios,0.0,geo_35,0
user_00970,,7.965525207126478,1.9958937499543818,780.1952598510126,,1564.2193567049774,466.7868923310056,0.08374877476854153,robusta,dark,oat,1.0,ethiopia,large,pro,10.83359874081045,1.0,4.34642160120116,4.501353206129368,0.0,winter,1.0,ios,1.0,geo_10,0
user_09411,5.0,4.1238914844754095,1.0455858909889244,1433.7061195126942,446.3045278567686,1490.1868158878465,549.8551723183834,0.423856017106476,arabica,light,whole,1.0,brazil,small,,11.078979627974494,1.0,2.718949856941488,4.295516136041602,1.0,summer,,ios,0.0,geo_47,0
user_02492,7.0,1.4478702002326669,0.4261959609151717,259.3529855585323,209.10993210285304,348.51292040143005,105.03342621637921,0.3909359429897051,blend,dark,whole,1.0,ethiopia,medium,basic,12.581895499207855,1.0,4.229935810562437,4.647716183495648,0.0,winter,,android,0.0,geo_26,0
user_04292,4.0,3.01231101194467,0.6372482204692942,720.8153587781329,,773.9820868376977,246.27370559864804,0.1299874258645815,blend,light,almond,1.0,kenya,medium,pro,16.213513136683986,0.0,3.4350341378656517,4.464192965804094,0.0,,28.0,android,0.0,geo_3,0
user_01155,6.0,1.6262291844047863,0.32953146634292907,680.9702712002544,383.1173395528695,518.9942897562669,94.00936435924693,0.4214286968949948,robusta,medium,almond,1.0,kenya,medium,premium,6.450568902666788,1.0,3.7145702237361315,2.8590644732657657,1.0,winter,4.0,android,0.0,geo_100,0
user_05071,6.0,1.5919588914885545,0.5491768648073179,1476.6224020556656,464.1816298552106,751.9426674328057,291.9250378625494,0.26875295667166726,robusta,dark,none,1.0,colombia,medium,none,6.624012507971017,0.0,2.8327777939990657,4.485665976153349,1.0,autumn,7.0,android,0.0,geo_47,0
user_01470,4.0,3.1372493666028682,0.8057207090157311,658.2556395644307,,4727.649683166524,184.2766265553102,0.34602350807044124,arabica,medium,almond,1.0,vietnam,medium,none,43.86426286890626,0.0,4.003609062896746,5.12837333518978,0.0,winter,7.0,ios,0.0,geo_85,0
user_03002,1.0,0.7618010244100661,0.1710330821704372,1146.9789283499308,,505.1073648740474,67.21362838717452,0.13900698950238444,arabica,light,whole,1.0,colombia,medium,,15.518647345901266,1.0,3.788949927404487,2.4090400070066584,0.0,summer,20.0,ios,0.0,geo_15,0
user_05958,,4.077940286306893,1.0915956576622323,1381.6294398891514,824.6290715514119,2695.556945738448,,0.24526550968688673,blend,medium,almond,1.0,brazil,medium,none,5.61042849666056,1.0,3.8689993024046454,1.6158977458744448,1.0,autumn,13.0,ios,0.0,geo_57,0
user_02025,1.0,5.870913855922529,1.5366202814188195,874.362880189399,339.8843278780663,10876.706804339392,557.9124767063536,0.4208133956782093,arabica,dark,soy,1.0,ethiopia,,premium,,0.0,4.045450488277649,4.211724768346559,0.0,winter,11.0,android,0.0,geo_2,0
user_04196,0.0,8.603172243549995,1.9848066879821729,3667.975464969585,1149.6375708313183,10013.484898517232,2529.583153742656,0.4085387605743849,arabica,medium,oat,1.0,vietnam,medium,,16.23717624014829,1.0,3.578793948054861,4.036458623403132,1.0,autumn,3.0,android,0.0,geo_1,0
user_03593,4.0,5.077979246757457,1.1270364378104643,1763.4070027311104,569.0966625799264,2452.0946384069784,618.1160150265122,0.3948800968476748,arabica,light,whole,1.0,guatemala,small,premium,23.446597188002077,1.0,4.09518236261488,4.649889494291027,0.0,winter,14.0,android,0.0,geo_43,0
user_07707,7.0,2.9043882356153325,0.7529655936982778,874.3021369509933,282.1336121638233,805.2080687872096,152.1906491648861,0.14509745790297485,arabica,light,none,,,,pro,8.126820225980081,0.0,,2.841245377724681,,winter,32.0,android,0.0,geo_50,0
user_05756,4.0,0.6688019332791234,0.20303822194775198,1001.4577287488563,301.84046166903335,215.59784207962588,49.42262291591227,0.07946414562320966,arabica,medium,,0.0,guatemala,medium,pro,15.079048291013793,1.0,3.5839564844652156,,0.0,autumn,28.0,android,0.0,geo_59,0
user_06992,,,2.506845556788991,1582.4411557172605,465.0550307242629,5004.967077908282,1135.1176731593,0.07696146486801138,arabica,light,whole,,ethiopia,large,basic,17.59656324206458,1.0,5.542087817908708,3.2502200061754216,2.0,autumn,3.0,ios,0.0,geo_2,0
user_03181,1.0,,1.497261774239845,1085.0529148978399,630.3734893825027,3256.313629081252,1177.403232187827,0.39269834582440133,,dark,,0.0,guatemala,medium,basic,14.724390252960873,1.0,4.6592302520111835,4.984488411393486,0.0,summer,3.0,ios,1.0,geo_77,0
user_04641,,4.5375321639160475,1.1630429798691075,363.90425871331115,162.9128752822724,,170.73150170740993,0.33828365475752764,arabica,medium,skim,1.0,guatemala,medium,premium,46.851396509867,1.0,3.8292746335850865,2.9717337859543784,1.0,summer,34.0,ios,0.0,geo_71,0
user_07945,0.0,0.6093468978855656,0.02790465639220746,389.39339702582106,269.2396822746763,162.66755724491307,5.750478717870392,0.3284891899890215,blend,light,skim,1.0,ethiopia,medium,none,1.5678150176351822,1.0,3.8310141568529024,4.280850731630692,2.0,spring,28.0,ios,0.0,geo_1,0
user_02485,19.0,0.6651457012922277,-0.006487271551114782,570.3275850620704,230.6975973522692,147.6160777035027,,0.007834234775336303,arabica,medium,whole,1.0,guatemala,medium,pro,5.0926633325599715,1.0,3.745705451150287,4.9787726545926,,autumn,40.0,web,0.0,geo_2,0
user_02879,1.0,4.0635644620756555,0.9352505762582116,362.008565168076,274.0397265592526,1216.3271491585185,263.99145175193087,0.03638681158174092,blend,dark,whole,0.0,ethiopia,medium,,4.467336274228023,0.0,4.003111035511381,5.634635190015964,1.0,summer,55.0,ios,1.0,geo_1,0
user_09287,8.0,2.318651774886633,0.4006305585181078,886.3478168030182,461.9792006688567,887.7313150155097,,0.06128706602300611,arabica,light,whole,0.0,colombia,medium,none,10.830717524708378,1.0,3.3132377253699294,1.5246687130885945,0.0,autumn,58.0,android,1.0,geo_14,0
user_02588,1.0,1.1572096622080643,0.294708797327321,244.26395180722974,,180.24697421106995,49.560718409820986,0.2622960153093909,robusta,dark,oat,0.0,ethiopia,medium,none,8.868107708898007,1.0,4.370752945963623,3.112990502851345,1.0,summer,5.0,android,1.0,geo_8,0
user_03208,2.0,,0.5854964792137483,1112.3900981962959,435.10052593704563,691.5088336303938,184.7469587524787,0.5318234089271425,arabica,medium,almond,0.0,brazil,medium,pro,8.574836671326421,0.0,4.081978205009778,3.5550912587064016,1.0,winter,9.0,android,0.0,geo_70,0
user_04918,7.0,2.164076160894265,0.6388845746545947,605.9639497541191,199.42088094009281,373.74470376113595,125.26988595154569,0.3125595291050609,arabica,dark,skim,0.0,brazil,medium,premium,11.134416440003285,0.0,4.3970871671187854,4.525055539113918,2.0,summer,12.0,ios,0.0,geo_67,0
user_04879,8.0,11.830533368276871,2.692663480618106,521.7398356519736,368.5068206143324,4215.845858583195,1189.3779292465438,0.3399065564030107,robusta,dark,whole,1.0,brazil,medium,none,11.822478852189143,0.0,3.20515566451952,4.258872698549703,1.0,winter,9.0,ios,0.0,geo_3,0
user_00210,3.0,14.572717898966689,3.462911897033187,385.0041663741477,146.2270719494761,7470.5431133908205,390.5501824149708,0.23120204459581215,arabica,medium,skim,1.0,colombia,medium,pro,224.42671805489144,1.0,4.523103993161204,3.394449460178217,0.0,autumn,3.0,ios,0.0,geo_3,0
user_07816,1.0,1.2759501770877784,0.3117487262591578,452.2598837410707,198.492318248906,206.66456741384457,70.81601164351748,0.4618057858192086,blend,dark,almond,1.0,kenya,small,basic,7.53509366023291,1.0,4.83292769998655,3.207290861671728,0.0,summer,9.0,ios,0.0,geo_94,0
user_01508,4.0,3.5727329638439698,,2689.1407138918585,819.5025795743913,2493.343516250486,906.0621159583117,0.37333119938703363,arabica,medium,whole,1.0,colombia,small,premium,0.8494208790660531,1.0,3.102947225302695,2.8929250881351365,0.0,spring,1.0,android,,geo_1,0
user_10371,8.0,8.295944871662682,1.9244494872119566,615.849114860314,177.02171117642746,1712.926449267888,262.5814599857837,0.2624197984370773,arabica,medium,whole,,guatemala,medium,none,7.410670001354044,0.0,,4.27547494968237,0.0,spring,7.0,ios,0.0,geo_2,0
user_09233,3.0,5.398328495641324,1.1573056982465382,550.6771432146014,325.2794818146082,1795.4036388766833,465.11309902488017,0.45193086833333523,robusta,light,skim,1.0,,medium,premium,23.33326837965888,1.0,,5.965167634702298,2.0,winter,0.0,android,0.0,geo_38,0
user_00710,7.0,,0.6734478498608844,193.76344426196505,134.82910591831225,469.7891387883511,94.75359055942795,0.34211922187289573,arabica,medium,oat,0.0,guatemala,large,basic,16.48319578184955,0.0,3.0782041899255264,4.935830917699707,1.0,summer,7.0,ios,0.0,geo_31,0
user_08651,2.0,1.5995680850687548,0.3368964551344618,2305.815488582401,699.4558391696563,1313.249643644114,172.0952294818181,0.41727772095591315,blend,light,oat,1.0,,large,none,9.325445215672042,0.0,4.944910541180348,1.970850525695615,0.0,spring,10.0,android,0.0,geo_29,0
user_01509,7.0,5.67874336963305,1.3151666405637172,431.0712852896477,,1202.7786635085774,267.41188015789334,0.1914300996106157,arabica,medium,oat,0.0,brazil,large,none,5.996529026209951,1.0,5.128504460877712,5.527694972611844,,summer,,ios,1.0,geo_84,0
user_05862,0.0,1.756257290993301,0.37763847021586916,,528.6806458052158,996.5272164392192,173.8220350888213,0.25909285599338283,robusta,medium,oat,0.0,ethiopia,small,basic,8.350809062956085,1.0,,,0.0,,22.0,ios,0.0,geo_2,0
