song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
81,170958,0.0263,0.8540000000000001,0.8170000000000001,0.0,1,0.1689999999999999,-3.833,1,0.1009999999999999,145.976,4,0.7040000000000001
91,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294
78,190466,0.0886,0.7959999999999999,0.68,0.0,10,0.268,-4.853,0,0.353,164.93200000000002,4,0.565
81,195160,0.223,0.759,0.498,5.84e-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446
96,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999998,4,0.575
19,165179,0.00419,0.941,0.634,0.00103,1,0.139,-8.221,1,0.215,113.323,4,0.276
82,279866,0.313,0.855,0.787,0.0,8,0.1939999999999999,-4.134,0,0.3339999999999999,88.00299999999999,4,0.7020000000000001
90,343099,0.0367,0.85,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718
80,163974,0.128,0.7609999999999999,0.598,0.0,10,0.0839,-7.249,0,0.182,173.89700000000002,4,0.447
74,192880,0.228,0.665,0.89,0.0,1,0.122,-2.39,1,0.1969999999999999,139.94299999999998,4,0.32
57,243784,0.5,0.583,0.5760000000000001,0.0,10,0.1159999999999999,-6.295,0,0.282,129.627,4,0.71
96,179404,0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
76,164004,0.0157,0.775,0.513,0.0,5,0.127,-7.653,0,0.0613,137.032,4,0.585
77,156695,0.1989999999999999,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
87,189908,0.033,0.879,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723
17,227000,0.0593,0.53,0.613,0.0,1,0.0924,-6.29,1,0.294,157.817,5,0.542
79,162886,0.00908,0.921,0.748,0.0,1,0.0798,-5.093,1,0.13,139.97899999999998,4,0.8009999999999999
47,250235,0.022,0.621,0.627,0.128,0,0.353,-8.943999999999999,1,0.135,113.478,5,0.5429999999999999
49,205000,0.423,0.768,0.912,1.13e-05,2,0.222,-4.622,1,0.14,91.44,4,0.0873
88,288086,0.0692,0.904,0.7559999999999999,0.0,10,0.3389999999999999,-3.746,1,0.32,140.005,4,0.342
46,196520,0.108,0.861,0.693,0.000258,0,0.0814,-5.507000000000001,0,0.0652,128.99200000000002,4,0.802
65,218000,0.0839,0.82,0.5870000000000001,0.0,9,0.0492,-8.681000000000001,0,0.0946,129.244,4,0.856
58,248000,0.66,0.2189999999999999,0.3229999999999999,0.0,10,0.106,-12.211,1,0.0333,170.437,4,0.3389999999999999
49,251666,0.677,0.33,0.433,0.0,0,0.1639999999999999,-12.798,0,0.042,109.864,4,0.485
7,181960,0.701,0.7070000000000001,0.408,0.0,5,0.105,-12.776,0,0.0366,126.399,4,0.843
1,192967,0.695,0.245,0.355,0.0,8,0.125,-13.039,1,0.0427,85.56,4,0.3979999999999999
2,196226,0.764,0.765,0.498,1.39e-05,9,0.139,-7.292999999999999,1,0.0279999999999999,92.024,4,0.51
57,219106,0.723,0.499,0.648,0.0,7,0.5760000000000001,-5.812,1,0.0331,88.14,4,0.4639999999999999
54,241693,0.368,0.215,0.6659999999999999,1.88e-06,8,0.0891,-6.442,1,0.0364,159.234,4,0.244
71,239426,0.6890000000000001,0.515,0.387,0.0,4,0.126,-7.343,0,0.0567,135.739,4,0.312
52,278040,0.8109999999999999,0.649,0.144,2.42e-06,0,0.089,-16.809,1,0.0522,119.193,4,0.264
44,237453,0.4629999999999999,0.428,0.65,2.33e-06,5,0.114,-6.495,1,0.0706,181.524,4,0.708
38,185826,0.2189999999999999,0.482,0.33,3.64e-05,0,0.236,-11.671,1,0.0349,105.027,4,0.201
24,249773,0.596,0.481,0.317,0.0,7,0.0855,-12.757,1,0.0385,91.546,4,0.61
45,304853,0.335,0.732,0.892,0.0146,1,0.1159999999999999,-9.469,1,0.0517,112.295,4,0.906
63,249666,0.792,0.409,0.574,1.28e-06,5,0.0915,-8.112,0,0.0415,151.97899999999998,4,0.55
61,273008,0.76,0.569,0.483,4.75e-05,2,0.106,-7.111000000000001,1,0.0421,96.502,4,0.624
37,228462,0.1669999999999999,0.377,0.557,0.0,4,0.318,-6.773,0,0.0311,82.58200000000001,4,0.462
5,202640,0.802,0.612,0.183,3.38e-06,7,0.1119999999999999,-13.277,1,0.0329,106.412,4,0.524
57,195906,0.7809999999999999,0.835,0.309,0.0022199999999999,11,0.0674,-16.254,0,0.0384,125.172,4,0.813
46,172133,0.768,0.496,0.4479999999999999,0.000291,7,0.13,-8.156,1,0.0313,115.284,4,0.519
60,168400,0.809,0.6509999999999999,0.376,1.72e-06,8,0.13,-11.32,1,0.0435,97.011,4,0.593
50,162066,0.7020000000000001,0.792,0.635,0.0,4,0.14,-6.32,1,0.0645,99.915,4,0.727
44,231493,0.675,0.447,0.457,0.0,4,0.3389999999999999,-10.969,1,0.0331,112.918,4,0.59
22,252213,0.578,0.416,0.499,0.0,1,0.163,-6.736000000000001,1,0.03,126.918,4,0.439
55,325466,0.322,0.733,0.319,8.18e-06,7,0.2,-11.585,1,0.0298,110.002,4,0.466
50,250493,0.905,0.617,0.2289999999999999,0.0,3,0.102,-11.51,0,0.0463,132.238,3,0.2239999999999999
60,185800,0.4539999999999999,0.4589999999999999,0.838,0.0,8,0.691,-5.759,1,0.212,77.627,4,0.563
13,232893,0.487,0.647,0.451,2.45e-06,8,0.105,-9.075,1,0.0748,147.847,4,0.48
50,143853,0.835,0.802,0.523,1.26e-06,2,0.0817,-6.479,1,0.0383,105.071,4,0.631
4,157186,0.8540000000000001,0.821,0.348,0.0,3,0.0854,-8.897,0,0.0433,112.053,4,0.7140000000000001
51,158333,0.868,0.877,0.29,0.0,3,0.267,-18.313,0,0.0532,109.316,4,0.81
46,168866,0.7170000000000001,0.612,0.233,0.000459,7,0.123,-12.989,0,0.1119999999999999,119.105,4,0.7490000000000001
48,185346,0.8370000000000001,0.835,0.304,0.00156,5,0.13,-12.474,1,0.0445,111.581,4,0.843
40,313146,0.528,0.362,0.522,0.0,2,0.126,-5.207000000000001,1,0.0491,171.643,3,0.131
7,189720,0.584,0.513,0.297,0.000107,5,0.327,-9.57,0,0.0605,141.553,3,0.62
18,242200,0.79,0.6579999999999999,0.414,2.64e-06,9,0.1989999999999999,-8.522,1,0.0311,111.904,4,0.51
41,255600,0.0483,0.701,0.7829999999999999,0.0,0,0.0673,-9.712,1,0.0398,79.885,4,0.965
50,184080,0.217,0.401,0.499,0.0,0,0.149,-7.643,1,0.0272,144.276,4,0.262
47,180866,0.579,0.645,0.653,0.0,9,0.0726,-7.183,1,0.0629,138.498,4,0.868
41,208866,0.259,0.613,0.489,0.0,11,0.0696,-13.509,0,0.0503,145.278,4,0.898
56,210133,0.614,0.527,0.6890000000000001,0.0,8,0.381,-5.684,1,0.0681,102.24,4,0.691
29,242133,0.29,0.603,0.7979999999999999,0.00147,11,0.129,-6.337999999999999,0,0.0323,79.999,4,0.727
40,198000,0.243,0.639,0.36,1.35e-06,4,0.048,-12.725,1,0.03,114.004,4,0.5589999999999999
40,207093,0.488,0.3779999999999999,0.473,0.000787,2,0.517,-10.515,1,0.0296,83.13799999999999,4,0.621
56,308133,0.6,0.518,0.25,0.000601,9,0.139,-17.864,1,0.0269,87.689,4,0.642
69,257737,0.8420000000000001,0.506,0.433,0.0311,2,0.1119999999999999,-14.183,0,0.0345,83.22200000000001,4,0.6409999999999999
72,161040,0.291,0.631,0.6829999999999999,0.0,7,0.0994,-8.788,1,0.0344,97.959,4,0.708
58,351400,0.652,0.555,0.331,1.16e-05,9,0.235,-17.718,0,0.27,170.60299999999998,3,0.437
52,227413,0.736,0.73,0.317,0.00552,3,0.256,-11.644,1,0.0611,116.82,4,0.627
59,408440,0.445,0.301,0.335,0.00181,0,0.7509999999999999,-8.564,1,0.0303,176.59099999999998,4,0.386
17,229666,0.7809999999999999,0.617,0.502,1e-05,7,0.193,-8.271,1,0.0388,80.959,4,0.107
60,292573,0.716,0.43,0.272,3.87e-05,0,0.278,-15.526,1,0.04,123.948,4,0.5820000000000001
5,281293,0.301,0.872,0.773,0.0,1,0.222,-10.666,1,0.036,120.966,4,0.96
34,146866,0.8909999999999999,0.565,0.309,1.97e-05,2,0.0952,-7.736000000000001,1,0.0354,103.883,3,0.445
60,205226,0.599,0.545,0.59,0.0,9,0.0916,-7.257000000000001,0,0.0813,100.835,3,0.583
54,263906,0.65,0.3429999999999999,0.314,0.000164,8,0.109,-10.809,1,0.0302,77.779,4,0.125
57,276720,0.0783,0.706,0.805,0.000557,2,0.312,-5.218999999999999,1,0.0274,125.079,4,0.812
45,150506,0.8759999999999999,0.632,0.33,8.19e-06,9,0.106,-10.939,0,0.0328,109.826,4,0.805
50,134586,0.6,0.7929999999999999,0.426,0.0,7,0.204,-8.257,0,0.0506,78.968,3,0.721
35,201373,0.361,0.312,0.532,0.0,2,0.158,-6.6770000000000005,1,0.0344,89.521,4,0.217
53,284320,0.836,0.499,0.371,0.00557,10,0.131,-11.624,1,0.0449,110.274,4,0.684
65,234773,0.747,0.416,0.369,1.4300000000000002e-05,9,0.123,-11.675,0,0.031,66.30199999999999,4,0.17
3,219293,0.309,0.315,0.37,4.98e-05,9,0.0642,-10.912,0,0.0307,66.547,4,0.256
62,183902,0.821,0.556,0.175,0.000108,4,0.12,-18.346,0,0.0404,92.067,4,0.501
59,209653,0.507,0.489,0.6970000000000001,1.63e-06,0,0.235,-6.725,0,0.0358,177.69,4,0.532
43,312120,0.46,0.763,0.602,2.41e-06,9,0.1119999999999999,-6.263,1,0.031,127.477,4,0.6679999999999999
34,196933,0.855,0.485,0.6509999999999999,0.0152,5,0.0958,-9.712,1,0.107,172.23,4,0.588
60,207146,0.594,0.723,0.664,1.35e-06,7,0.31,-4.77,1,0.034,94.962,4,0.483
6,187653,0.843,0.487,0.408,0.0,8,0.105,-9.655,1,0.0436,78.82600000000001,4,0.351
53,226080,0.94,0.361,0.33,0.00242,7,0.185,-4.602,1,0.0344,80.116,4,0.467
20,121306,0.7,0.449,0.379,0.000271,10,0.1169999999999999,-8.623,1,0.0387,86.594,5,0.455
19,342080,0.055,0.708,0.917,0.0,7,0.0305,-3.913,1,0.0951,94.92,4,0.794
47,181866,0.2789999999999999,0.362,0.6459999999999999,4.08e-05,5,0.0998,-7.423999999999999,1,0.0371,82.529,4,0.271
68,433520,0.7390000000000001,0.3289999999999999,0.306,1.01e-06,2,0.0679,-10.25,0,0.0327,170.169,4,0.1889999999999999
6,158533,0.721,0.711,0.3979999999999999,2.86e-06,2,0.336,-7.85,1,0.033,100.302,4,0.623
68,207586,0.5539999999999999,0.5720000000000001,0.433,7.37e-05,5,0.108,-8.086,1,0.0294,145.375,4,0.504
35,180207,0.22,0.7759999999999999,0.296,0.0,0,0.087,-18.156,1,0.0386,124.721,4,0.961
57,211666,0.175,0.2689999999999999,0.522,0.0,7,0.961,-10.01,1,0.0418,71.179,4,0.152
53,131160,0.905,0.504,0.315,0.0,4,0.2289999999999999,-9.997,1,0.0354,102.516,4,0.665
45,175093,0.989,0.261,0.306,0.825,7,0.0816,-9.916,1,0.0393,79.498,1,0.511
6,196560,0.906,0.42,0.19,5.02e-06,9,0.178,-15.056,1,0.045,131.547,3,0.293
58,328320,0.376,0.528,0.3829999999999999,0.0,2,0.11,-11.17,1,0.0258,89.089,4,0.46
63,159172,0.937,0.585,0.132,0.0,9,0.106,-12.731,1,0.0751,151.968,4,0.4539999999999999
56,174373,0.8079999999999999,0.529,0.0964,0.0628,0,0.7090000000000001,-22.052,1,0.0459,151.286,4,0.142
72,198777,0.732,0.5489999999999999,0.449,0.0,4,0.1169999999999999,-10.479,1,0.0455,76.028,5,0.506
71,303433,0.407,0.764,0.575,0.0,9,0.747,-6.728,1,0.0966,101.759,4,0.502
78,201933,0.905,0.266,0.0596,7.070000000000001e-05,0,0.132,-18.515,1,0.0363,181.74,3,0.143
66,165309,0.982,0.308,0.0204,0.000448,5,0.107,-18.123,0,0.0377,147.369,3,0.128
67,223893,0.758,0.325,0.201,0.0,6,0.0977,-11.595,0,0.0282,81.869,4,0.172
68,231013,0.636,0.62,0.4029999999999999,0.0,1,0.128,-6.997999999999999,0,0.0393,135.84,4,0.528
67,235466,0.523,0.706,0.3279999999999999,0.0,0,0.223,-10.158,1,0.0326,85.988,4,0.593
77,263573,0.7709999999999999,0.315,0.296,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,4,0.436
64,162185,0.857,0.525,0.278,0.0,2,0.104,-10.669,1,0.0321,72.952,4,0.33
73,219760,0.873,0.637,0.263,0.0,5,0.1639999999999999,-9.094,0,0.0399,97.423,4,0.487
26,247816,0.8370000000000001,0.534,0.332,0.0,11,0.0997,-7.44,1,0.0374,110.771,4,0.509
69,272966,0.865,0.5770000000000001,0.17,0.0,9,0.133,-12.979,1,0.0462,174.192,4,0.36
67,269920,0.952,0.5760000000000001,0.121,0.0011099999999999,9,0.1,-17.343,1,0.036,116.826,4,0.063
64,225033,0.813,0.494,0.306,0.0015,6,0.693,-9.611,0,0.0489,161.142,4,0.503
71,195840,0.861,0.455,0.265,0.0,5,0.685,-8.468,1,0.0491,176.03599999999997,4,0.324
54,203853,0.889,0.693,0.26,1.33e-05,10,0.212,-11.305,0,0.0486,103.137,4,0.292
65,246093,0.963,0.479,0.177,0.0,10,0.1159999999999999,-11.265999999999998,1,0.036,124.033,3,0.136
66,206324,0.848,0.6779999999999999,0.346,0.0,3,0.128,-8.571,1,0.0345,135.989,4,0.461
64,168849,0.327,0.495,0.444,5.39e-06,5,0.2689999999999999,-8.617,1,0.0276,105.431,4,0.65
65,199426,0.911,0.667,0.211,0.0355,0,0.12,-15.026,1,0.0466,111.227,4,0.327
65,233377,0.703,0.5660000000000001,0.2269999999999999,0.0,1,0.11,-11.588,1,0.0502,117.979,4,0.507
64,253000,0.932,0.47,0.1119999999999999,0.0,11,0.113,-15.147,1,0.0377,125.496,4,0.183
66,173508,0.85,0.6629999999999999,0.208,0.0,2,0.114,-10.89,1,0.0313,115.028,4,0.2319999999999999
32,200706,0.649,0.79,0.3,0.0,5,0.14,-10.597,1,0.0622,110.187,4,0.49
63,253200,0.437,0.529,0.68,0.0,1,0.0651,-6.841,1,0.151,91.961,4,0.367
26,222146,0.674,0.705,0.347,0.0,2,0.12,-8.249,1,0.0301,80.057,4,0.36
69,170216,0.8140000000000001,0.628,0.248,0.0602,1,0.111,-13.304,1,0.032,125.298,4,0.6459999999999999
64,218760,0.278,0.4539999999999999,0.421,0.0,1,0.141,-4.834,0,0.026,87.555,4,0.3829999999999999
62,269000,0.962,0.348,0.226,0.00483,3,0.135,-10.918,1,0.0386,129.251,3,0.173
68,259920,0.8290000000000001,0.532,0.203,0.0,9,0.108,-8.524,0,0.0668,89.646,4,0.5429999999999999
66,231965,0.877,0.3929999999999999,0.207,0.0,10,0.104,-11.865,1,0.0392,163.99,4,0.262
65,227500,0.868,0.606,0.326,0.0,7,0.12,-9.401,1,0.119,78.906,4,0.489
48,167094,0.733,0.53,0.264,0.00295,6,0.1159999999999999,-11.974,1,0.03,77.002,4,0.241
21,226346,0.603,0.6579999999999999,0.3939999999999999,5.65e-06,1,0.176,-7.537000000000001,1,0.025,78.926,3,0.2319999999999999
63,280827,0.638,0.7759999999999999,0.335,0.000126,9,0.15,-10.152,1,0.0614,127.754,4,0.54
65,165697,0.715,0.618,0.255,0.0,7,0.0958,-12.5,1,0.0396,85.943,4,0.547
62,184000,0.139,0.605,0.596,0.000554,9,0.1009999999999999,-6.65,1,0.0289999999999999,126.066,4,0.119
61,202130,0.8759999999999999,0.5529999999999999,0.288,0.0,11,0.145,-7.737999999999999,1,0.032,127.81,4,0.336
65,189673,0.8959999999999999,0.449,0.209,0.0,10,0.156,-14.494000000000002,1,0.0896,93.618,4,0.431
21,200218,0.944,0.336,0.331,2.9e-06,4,0.0732,-8.102,0,0.0349,88.61200000000001,3,0.1889999999999999
60,223340,0.951,0.375,0.217,0.000722,3,0.107,-12.425999999999998,1,0.0344,96.239,3,0.139
24,227562,0.1939999999999999,0.804,0.547,0.0,4,0.0888,-7.769,0,0.0665,126.013,4,0.507
62,314343,0.972,0.52,0.172,6.24e-06,4,0.109,-11.422,0,0.0343,67.007,4,0.0746
63,212300,0.835,0.514,0.206,0.0,5,0.114,-13.578,0,0.032,75.874,4,0.127
63,194129,0.861,0.46,0.319,0.0,1,0.118,-8.621,1,0.0356,145.765,4,0.3289999999999999
61,239133,0.903,0.4629999999999999,0.153,1.23e-05,2,0.152,-14.082,1,0.0385,73.506,4,0.254
60,201136,0.789,0.5720000000000001,0.285,0.0,5,0.0944,-12.367,1,0.0316,88.012,4,0.168
61,235579,0.6679999999999999,0.546,0.299,0.109,5,0.111,-14.999,1,0.0386,115.464,4,0.789
59,193513,0.81,0.736,0.281,0.0,4,0.4039999999999999,-9.216,0,0.0413,110.846,4,0.5820000000000001
60,291046,0.958,0.528,0.0927,0.000436,0,0.106,-8.419,1,0.0323,110.13,4,0.23
59,235906,0.924,0.456,0.154,0.00116,10,0.108,-13.953,1,0.0327,79.211,4,0.351
67,170454,0.619,0.6859999999999999,0.475,0.0,4,0.501,-5.572,1,0.0748,86.353,4,0.743
59,254336,0.942,0.428,0.0618,0.0,7,0.105,-12.933,1,0.0351,107.721,4,0.163
68,211781,0.8540000000000001,0.7120000000000001,0.321,0.0,9,0.121,-7.735,1,0.034,118.045,4,0.209
59,230225,0.95,0.5870000000000001,0.1889999999999999,3.29e-06,0,0.1119999999999999,-10.553,1,0.0355,73.42399999999999,4,0.217
64,172919,0.8909999999999999,0.69,0.283,0.000386,2,0.111,-7.309,1,0.0294,104.348,4,0.35
19,194755,0.609,0.618,0.474,1.28e-05,2,0.126,-5.178999999999999,1,0.0321,121.762,5,0.321
64,198000,0.7,0.759,0.212,0.0,4,0.11,-12.389,0,0.0862,95.964,4,0.711
69,187823,0.412,0.6409999999999999,0.444,0.00121,6,0.179,-6.482,1,0.0239,107.081,4,0.588
63,221361,0.8059999999999999,0.57,0.363,3.38e-06,2,0.102,-6.606,1,0.0493,97.444,4,0.359
61,237362,0.708,0.589,0.183,0.0,11,0.3929999999999999,-13.31,1,0.0583,90.556,4,0.36
65,305093,0.151,0.385,0.482,0.0,0,0.1009999999999999,-6.757000000000001,1,0.0311,78.495,3,0.322
61,175615,0.57,0.653,0.525,0.0,4,0.141,-7.446000000000001,1,0.0414,156.996,4,0.633
60,185500,0.8440000000000001,0.476,0.408,0.111,7,0.125,-11.216,1,0.0305,90.055,4,0.0568
20,272000,0.8590000000000001,0.3929999999999999,0.178,0.0045299999999999,2,0.1169999999999999,-12.015999999999998,1,0.0318,123.141,4,0.178
63,246000,0.913,0.636,0.233,1.4e-06,0,0.1009999999999999,-9.381,1,0.0318,129.759,4,0.16
62,199200,0.797,0.7340000000000001,0.354,0.0,4,0.278,-6.323,1,0.0285,100.071,4,0.4679999999999999
60,148174,0.56,0.611,0.496,0.0,0,0.0884,-5.638999999999999,1,0.0327,113.94,4,0.4629999999999999
20,188045,0.8590000000000001,0.7240000000000001,0.39,0.0,10,0.0975,-7.073,1,0.0365,119.838,4,0.36
64,181595,0.733,0.509,0.257,0.0,6,0.312,-13.962,0,0.108,187.366,4,0.55
60,204631,0.369,0.643,0.5660000000000001,0.0,9,0.268,-6.859,1,0.0334,94.948,4,0.305
63,261666,0.79,0.5329999999999999,0.152,2.46e-05,2,0.148,-14.996,1,0.0302,143.972,4,0.132
60,247297,0.7609999999999999,0.66,0.312,2.31e-05,9,0.122,-9.807,1,0.0276,92.446,4,0.441
20,271800,0.872,0.545,0.181,0.0035,11,0.6890000000000001,-14.698,1,0.0362,113.221,4,0.16
56,154858,0.934,0.531,0.1159999999999999,0.0,6,0.0981,-11.157,1,0.0548,117.469,3,0.176
60,277802,0.745,0.637,0.292,0.0,4,0.305,-8.206,0,0.0375,127.015,3,0.4
54,126440,0.601,0.6920000000000001,0.434,0.0,1,0.102,-8.53,1,0.026,82.978,4,0.455
61,298800,0.665,0.6609999999999999,0.184,0.0,1,0.106,-13.644,0,0.038,140.006,4,0.357
60,201683,0.696,0.62,0.374,4.270000000000001e-05,1,0.106,-9.594,1,0.026,100.887,4,0.156
58,242500,0.408,0.36,0.3,0.0,11,0.0916,-11.515,0,0.0381,145.935,4,0.361
64,172992,0.74,0.4379999999999999,0.356,0.0,8,0.146,-11.448,0,0.0388,186.267,4,0.356
59,216585,0.732,0.589,0.271,0.0,8,0.0902,-10.835,1,0.0341,122.946,4,0.382
58,225912,0.851,0.609,0.165,0.0,2,0.108,-12.685,1,0.0724,147.384,4,0.476
58,266793,0.547,0.5770000000000001,0.521,0.0003399999999999,9,0.128,-8.891,1,0.0289,100.868,4,0.583
60,206896,0.794,0.7290000000000001,0.267,0.0001139999999999,4,0.209,-8.63,0,0.0311,119.985,4,0.75
57,230880,0.8490000000000001,0.542,0.225,0.0,3,0.17,-9.738,1,0.0318,82.882,5,0.299
58,173149,0.00839,0.557,0.34,0.0,0,0.0899,-3.965,1,0.0293,110.086,4,0.0585
59,179880,0.745,0.664,0.265,0.0,2,0.108,-10.227,1,0.0334,95.224,4,0.367
59,120827,0.195,0.3989999999999999,0.371,0.0,9,0.14,-10.778,1,0.3339999999999999,79.824,4,0.148
59,211696,0.245,0.396,0.292,0.0,5,0.173,-10.348,1,0.0324,95.16,4,0.316
62,225053,0.8,0.67,0.306,1.18e-06,2,0.0829,-11.032,1,0.0366,139.94899999999998,4,0.61
59,208148,0.833,0.636,0.253,0.0,9,0.168,-12.925999999999998,1,0.0432,80.82600000000001,4,0.747
60,192639,0.355,0.728,0.481,6.78e-06,0,0.254,-9.577,1,0.0335,125.998,4,0.802
19,229845,0.324,0.42,0.477,0.0,0,0.135,-11.12,1,0.0821,181.176,4,0.412
56,143966,0.916,0.481,0.1639999999999999,0.145,2,0.16,-17.201,1,0.0391,130.22899999999998,4,0.405
57,242693,0.501,0.5589999999999999,0.446,0.0,5,0.0837,-7.284,1,0.0285,153.911,4,0.192
61,302880,0.747,0.544,0.479,0.31,3,0.0808,-10.878,1,0.0279,118.117,4,0.434
58,229496,0.927,0.401,0.0427,7.8e-05,6,0.0984,-11.177,0,0.037,77.58800000000001,3,0.275
64,183052,0.748,0.517,0.245,0.156,7,0.11,-14.591,1,0.0325,121.075,4,0.264
86,259550,0.779,0.5870000000000001,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.356
87,215733,0.371,0.5720000000000001,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.3229999999999999
65,160097,0.613,0.664,0.573,0.000363,5,0.0857,-6.519,1,0.0277,76.023,4,0.5660000000000001
78,201933,0.905,0.266,0.0596,7.070000000000001e-05,0,0.132,-18.515,1,0.0363,181.74,3,0.143
74,240600,0.2289999999999999,0.58,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,4,0.187
23,221049,0.977,0.389,0.294,0.0039299999999999,8,0.107,-5.428999999999999,1,0.0277,88.63600000000001,4,0.243
72,300706,0.4639999999999999,0.387,0.278,0.00527,7,0.102,-8.454,0,0.0318,153.42600000000002,3,0.0632
67,239146,0.239,0.763,0.387,0.00747,10,0.13,-8.642999999999999,0,0.0278,109.957,4,0.273
70,210106,0.8029999999999999,0.711,0.299,0.0,7,0.1159999999999999,-8.286,1,0.0394,125.068,4,0.5770000000000001
62,232706,0.835,0.611,0.313,0.000315,4,0.111,-10.242,1,0.0339,134.858,3,0.3779999999999999
74,230506,0.312,0.3879999999999999,0.66,0.000307,11,0.0943,-7.372000000000001,1,0.0308,143.554,4,0.401
75,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562
67,189146,0.856,0.507,0.408,0.0,11,0.102,-7.652,0,0.0396,140.03799999999998,4,0.53
71,258651,0.365,0.684,0.5429999999999999,2.07e-06,3,0.113,-5.579,0,0.0281,140.996,4,0.361
61,189660,0.573,0.735,0.43,0.0,9,0.111,-9.532,1,0.0349,129.942,4,0.522
61,188906,0.634,0.7190000000000001,0.27,0.0,8,0.111,-10.534,1,0.0349,129.965,4,0.299
21,212152,0.359,0.41,0.428,0.0,0,0.138,-7.927,0,0.0329,88.361,4,0.526
65,195579,0.918,0.563,0.261,0.0,10,0.0982,-9.251,1,0.0709,125.129,4,0.411
30,211763,0.597,0.614,0.527,0.0,10,0.11,-6.374,1,0.0302,121.941,4,0.354
70,226226,0.518,0.563,0.26,0.0,2,0.146,-5.856,1,0.0391,145.561,4,0.616
21,294000,0.505,0.48,0.418,0.00416,11,0.11,-9.622,0,0.0312,132.404,4,0.319
64,296386,0.86,0.522,0.256,0.000825,10,0.142,-11.216,1,0.0258,76.35,4,0.13
64,178826,0.852,0.629,0.451,0.06,6,0.141,-9.974,1,0.0284,90.965,4,0.6809999999999999
62,234775,0.942,0.59,0.233,7.63e-05,6,0.11,-10.962,1,0.043,78.178,4,0.597
68,194066,0.585,0.636,0.3829999999999999,2.24e-06,11,0.122,-9.381,1,0.0434,72.87100000000001,4,0.213
69,206209,0.0425,0.493,0.4,1.47e-06,0,0.133,-8.117,1,0.0261,91.004,4,0.15
50,221492,0.897,0.522,0.241,4.98e-06,5,0.11,-8.966000000000001,0,0.0343,133.644,3,0.345
60,200800,0.7240000000000001,0.643,0.436,0.4589999999999999,1,0.11,-12.245,1,0.0273,91.485,4,0.422
56,201561,0.768,0.483,0.49,1.2e-06,5,0.1119999999999999,-4.736000000000001,1,0.0318,137.606,4,0.43
56,233448,0.401,0.659,0.608,6.7e-06,11,0.1169999999999999,-8.566,1,0.0325,113.952,4,0.3929999999999999
69,176026,0.315,0.5589999999999999,0.466,0.0039,5,0.0933,-6.769,1,0.0362,117.21,4,0.623
68,213436,0.601,0.826,0.345,0.0,9,0.121,-6.018,0,0.0372,116.072,4,0.508
77,175466,0.71,0.401,0.3979999999999999,0.0,6,0.0962,-8.993,0,0.183,180.293,4,0.265
56,198693,0.75,0.7,0.281,0.0,9,0.102,-6.5760000000000005,0,0.0356,74.998,4,0.385
76,249173,0.3,0.545,0.485,0.00137,8,0.119,-9.941,1,0.151,80.40100000000001,4,0.341
61,246500,0.841,0.624,0.214,0.0,2,0.701,-9.471,0,0.0457,125.149,3,0.3
72,198403,0.926,0.397,0.249,0.0,5,0.115,-10.484000000000002,1,0.0394,79.61399999999999,4,0.3289999999999999
53,240146,0.951,0.415,0.11,0.00236,1,0.0962,-14.901,1,0.0388,81.876,4,0.2339999999999999
50,168480,0.662,0.41,0.44,0.0014,10,0.0663,-8.616,1,0.0307,98.097,4,0.304
54,213061,0.785,0.612,0.365,0.000967,3,0.111,-9.973,1,0.0281,97.929,4,0.171
68,239960,0.722,0.5710000000000001,0.5579999999999999,0.000331,9,0.1159999999999999,-8.552999999999999,1,0.0281,104.991,4,0.283
64,248176,0.947,0.483,0.1989999999999999,0.0,2,0.109,-11.37,1,0.0586,78.10300000000001,4,0.16
68,159506,0.8370000000000001,0.684,0.341,2.69e-05,9,0.0883,-9.497,1,0.0272,75.94800000000001,4,0.557
49,220468,0.00182,0.3379999999999999,0.721,2.03e-05,4,0.349,-5.735,0,0.0587,80.774,4,0.381
30,196072,0.8959999999999999,0.455,0.113,0.0,1,0.0978,-12.887,1,0.0466,176.13099999999997,4,0.373
16,253400,0.904,0.5920000000000001,0.206,6.09e-05,0,0.121,-12.026,0,0.0274,93.934,4,0.198
